time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
34;-9.7156458600;-4.5265162200;-4.6356001200;-0.4290936000;0.8212244400;-0.3470346000;0.6295830000;0.5107850000;-0.0508830000
35;-9.9449500200;-5.1793937400;-5.3418583200;-0.1393891200;1.0640548200;-0.6268124400;0.6212600000;0.5246510000;-0.0197830000
36;-9.9747452400;-5.2081740600;-5.6467383600;-0.0114260400;1.2183767400;-0.7798705800;0.6053630000;0.5433940000;0.0057440000
37;-10.0971493200;-5.1634154400;-5.2515689400;0.2804694000;1.2838128000;-0.9425432400;0.5859750000;0.5641300000;0.0326320000
38;-9.9599899200;-4.7963786400;-4.7001018600;0.6375306000;1.3036987200;-1.0658224800;0.5607450000;0.5873600000;0.0529310000
39;-9.5186451000;-4.6567029000;-4.6045064400;0.5972650800;1.2953041200;-1.1830000800;0.5309450000;0.6164390000;0.0650180000
40;-9.0164562600;-4.6600230000;-4.7834001600;0.3430923000;1.3689583200;-1.2878030400;0.4967890000;0.6418960000;0.0799860000
41;-8.5312738800;-4.9061969400;-4.6747579200;0.1158077400;1.3782056400;-1.2713657400;0.4650080000;0.6645170000;0.1007160000
42;-7.9081905600;-5.0167200600;-4.7468678400;0.1744026600;1.2931702800;-1.2503986200;0.4266380000;0.6874100000;0.1187010000
43;-7.3307032800;-5.3294173800;-5.2012227600;0.1597167000;1.3172769600;-1.2337430400;0.3882260000;0.7088650000;0.1358680000
44;-6.6331599600;-6.2158228800;-6.0694273800;0.1782501000;1.3125533400;-1.2299568000;0.3440130000;0.7261540000;0.1520060000
45;-6.0547149000;-6.2418849000;-6.3849011400;0.3480739800;1.2673173600;-1.2480873000;0.3018350000;0.7423050000;0.1602480000
46;-5.5537551600;-6.4722539400;-6.4815522600;0.4044075600;1.2967963800;-1.2071669400;0.2636460000;0.7594720000;0.1638220000
47;-4.9916260200;-6.3199200000;-6.0119860800;0.3218222400;1.3004704200;-1.1281546800;0.2233610000;0.7732280000;0.1665110000
48;-4.3096581000;-6.7191337200;-5.8267306200;0.2659690800;1.2707598600;-1.0666486800;0.1826210000;0.7862810000;0.1658820000
49;-3.6714522600;-6.6498492000;-5.5321964400;0.0899476800;1.2030818400;-1.0395483000;0.1413250000;0.7917090000;0.1673520000
50;-3.0031696800;-6.5513325000;-5.0469528600;0.1541332200;1.1465748600;-1.0130895000;0.1027850000;0.7992250000;0.1691920000
51;-2.2429626600;-6.5049469800;-4.9419346800;0.3080614200;0.9554564400;-0.9487234200;0.0679010000;0.8062610000;0.1677410000
52;-1.5416259600;-6.0798160800;-4.9338511800;0.2517370200;0.8929161600;-0.8089140600;0.0355900000;0.8095020000;0.1631150000
53;-0.8139436800;-6.5392536600;-4.9008735600;0.3400343400;0.7238317800;-0.6982420200;0.0093520000;0.8129270000;0.1543250000
54;-0.4175400600;-6.3906304800;-5.0643581400;0.1323297000;0.6424704600;-0.6013920000;-0.0148820000;0.8145660000;0.1420480000
55;0.1736233800;-6.8484534000;-5.1618038400;0.1720270800;0.5599290000;-0.4651291800;-0.0348860000;0.8155690000;0.1369690000
56;0.4935882000;-6.8949541800;-5.5174288800;0.1353315600;0.4927987200;-0.3718471200;-0.0509480000;0.8158810000;0.1363210000
57;0.8570774400;-7.2152698800;-5.5243669200;0.0526391400;0.4792408800;-0.2676908400;-0.0635600000;0.8160150000;0.1311320000
58;0.9788236200;-7.1335413600;-5.4163479000;0.0346942800;0.3839892000;-0.2951951400;-0.0718570000;0.8161380000;0.1296960000
59;1.1311045200;-7.0818651000;-5.4148576800;0.1340963400;0.3454638000;-0.2539463400;-0.0812020000;0.8150540000;0.1240960000
60;1.1621890200;-6.8784546600;-5.3143479000;0.1111718400;0.2756152200;-0.1550614200;-0.0885670000;0.8158460000;0.1171850000
61;1.2600937200;-6.9932730000;-5.1468945000;-0.0186598800;0.2521939800;-0.0602452800;-0.0954140000;0.8145190000;0.1196740000
62;1.4114403000;-7.2807110400;-5.3911896000;-0.1426592400;0.2092489200;-0.0518578200;-0.0990640000;0.8152610000;0.1231020000
63;1.5247796400;-7.4928118800;-5.4982732800;-0.0802576800;0.1507264200;-0.0180315600;-0.1000110000;0.8151980000;0.1258190000
64;1.4942122800;-7.5153294000;-5.4758159400;-0.1017756000;0.1034412600;-0.0094880400;-0.0984610000;0.8140990000;0.1265780000
65;1.5400143600;-7.6429365000;-5.7883776000;-0.1414842000;0.0795691800;-0.0336334800;-0.0994450000;0.8131900000;0.1310890000
66;1.6160451600;-7.7485687200;-5.9863912200;-0.0279592200;0.0707553600;-0.0148369200;-0.1025350000;0.8125930000;0.1346880000
67;1.5555316200;-7.6725654600;-5.9711320200;-0.0815908200;0.0722364000;0.0008945400;-0.1031560000;0.8143610000;0.1334100000
68;1.6466920800;-7.6959122400;-5.9858159400;-0.0806626200;0.0554951400;-0.0222798600;-0.1034210000;0.8122340000;0.1385110000
69;1.5405182400;-7.5971109600;-5.9098626600;-0.0642141000;0.0429348600;0.0056977200;-0.1022790000;0.8129960000;0.1393770000
70;1.5702247200;-7.7035194000;-5.8189888200;-0.0126551400;0.0226786800;0.0207406800;-0.1027640000;0.8113770000;0.1404710000
71;1.5250927800;-7.6873758600;-5.9866829400;-0.0496495200;-0.0019900200;0.0059047800;-0.1017140000;0.8117200000;0.1421630000
72;1.6012980000;-7.6801899600;-6.0469516800;0.0611275800;-0.0053080800;0.0209599800;-0.1008900000;0.8117100000;0.1421960000
73;1.5636589800;-7.6717841400;-6.1841926800;0.0387906000;-0.0175899000;0.0526024200;-0.0985100000;0.8117280000;0.1406390000
74;1.5257098800;-7.6413697800;-6.1538354400;-0.0645802800;0.0088699200;0.0635082600;-0.0951560000;0.8124580000;0.1418700000
75;1.4405317200;-7.9357917600;-6.0650566800;-0.0516783000;-0.0394729800;0.0088352400;-0.0951400000;0.8113210000;0.1446330000
76;1.4642926200;-7.8068984400;-6.2162716800;-0.0016595400;-0.0272493000;-0.0069604800;-0.0954240000;0.8112610000;0.1469630000
77;1.5255660600;-7.8216598800;-6.4290294000;0.0428216400;-0.0094064400;-0.0144177000;-0.0957770000;0.8130300000;0.1455590000
78;1.4807646000;-7.6249233000;-6.3976429800;-0.1270430400;0.0100276200;-0.0175215600;-0.0933200000;0.8118800000;0.1478700000
79;1.4338242000;-7.8817756200;-6.3311644800;-0.0365445600;0.0122665200;-0.0071859000;-0.0943220000;0.8090560000;0.1495030000
80;1.5105700200;-7.7011632000;-6.2913498000;0.0077999400;0.0165760200;-0.0061995600;-0.0949940000;0.8094550000;0.1497480000
81;1.4189954400;-7.7159940000;-6.1779655800;0.0465528000;0.0089851800;-0.0070512600;-0.0939000000;0.8113030000;0.1497790000
82;1.3811024400;-7.6854888600;-6.1704430800;0.0022348200;0.0073633800;-0.0145492800;-0.0943280000;0.8115810000;0.1494840000
83;1.5179844000;-7.7015253000;-6.2151792600;0.0170962200;0.0293188800;-0.0071695800;-0.0956580000;0.8103150000;0.1476490000
84;1.4651586000;-7.5654267000;-6.1233547800;-0.0234875400;0.0293780400;-0.0258284400;-0.0948240000;0.8089730000;0.1478310000
85;1.4801587200;-7.6108932000;-6.1235363400;-0.0016085400;0.0004488000;0.0115351800;-0.0953930000;0.8109800000;0.1475180000
86;1.4498688000;-7.6254618600;-6.1999771800;-0.0587305800;0.0236038200;0.0057711600;-0.0935760000;0.8095490000;0.1506310000
87;1.4344790400;-7.6706519400;-6.2079994800;-0.0034741200;-0.0143432400;0.0004253400;-0.0937450000;0.8093670000;0.1525530000
88;1.4197655400;-7.5947160000;-6.2685109800;-0.0717998400;-0.0009414600;0.0114362400;-0.0934100000;0.8093330000;0.1536680000
89;1.4116157400;-7.7530873200;-6.3381076200;-0.0421209000;0.0114841800;0.0002529600;-0.0931760000;0.8098140000;0.1554640000
90;1.4651208600;-7.7305432800;-6.4136722800;0.0244177800;0.0034884000;-0.0163618200;-0.0931520000;0.8092710000;0.1558830000
91;1.4881636800;-7.6328130000;-6.3291336600;0.0004692000;0.0238700400;-0.0108925800;-0.0939620000;0.8098040000;0.1561220000
92;1.3738543200;-7.6398428400;-6.2310943200;0.0059782200;0.0257733600;-0.0016003800;-0.0930230000;0.8095390000;0.1557480000
93;1.3891033200;-7.6549000800;-6.2767464600;0.0299829000;0.0237945600;0.0003009000;-0.0933630000;0.8087790000;0.1545010000
94;1.4197533000;-7.6097406000;-6.2914436400;0.0575494200;0.0008476200;0.0078835800;-0.0925870000;0.8098560000;0.1536980000
95;1.4201164200;-7.5416352000;-6.3138326400;0.0078152400;0.0183712200;-0.0071420400;-0.0925320000;0.8093640000;0.1521890000
96;1.4197706400;-7.5646974000;-6.2150344200;-0.0145023600;0.0041361000;0.0096349200;-0.0926110000;0.8103990000;0.1532800000
97;1.3514510400;-7.5339780600;-6.2001291600;0.0278817000;0.0041860800;0.0375931200;-0.0909630000;0.8098490000;0.1533500000
98;1.4040351000;-7.7154809400;-6.2770269600;-0.0071675400;0.0024225000;0.0245279400;-0.0909700000;0.8095860000;0.1532140000
99;1.3584666000;-7.7300465400;-6.3231370800;-0.0421025400;0.0095512800;-0.0071848800;-0.0904960000;0.8096180000;0.1518550000
100;1.3581493800;-7.7755711800;-6.2777664600;0.0022664400;0.0119227800;-0.0127163400;-0.0898270000;0.8100830000;0.1540820000
101;1.3055408400;-7.6241175000;-6.2467339800;-0.0126388200;0.0003447600;0.0031283400;-0.0880200000;0.8100520000;0.1545680000
102;1.3586094000;-7.7148118200;-6.3534841200;-0.0069757800;0.0194514000;0.0002621400;-0.0885230000;0.8099020000;0.1553750000
103;1.3740603600;-7.6395113400;-6.3148189800;-0.0310324800;0.0002223600;-0.0164271000;-0.0886150000;0.8098810000;0.1561980000
104;1.3436674200;-7.5492117600;-6.1546167600;-0.0217657800;0.0000265200;-0.0294331200;-0.0901070000;0.8084280000;0.1564240000
105;1.3518080400;-7.4133620400;-6.1232252400;0.0335355600;-0.0055437000;-0.0070023000;-0.0906600000;0.8100300000;0.1563900000
106;1.3444375200;-7.4279337600;-6.2451621600;0.0305469600;-0.0215107800;0.0321279600;-0.0892320000;0.8087910000;0.1574200000
107;1.3433695800;-7.7597622000;-6.4223973600;0.0055906200;-0.0119421600;0.0562234200;-0.0887670000;0.8094920000;0.1559190000
108;1.3735677000;-7.8353697000;-6.4759412400;0.0003162000;0.0225409800;0.0337416000;-0.0861370000;0.8099830000;0.1564340000
109;1.2974889600;-7.7898348600;-6.3696582600;0.0059007000;0.0279133200;0.0272115600;-0.0839780000;0.8098440000;0.1558330000
110;1.2822573000;-7.7297354400;-6.2475969000;-0.0051897600;0.0205499400;0.0151388400;-0.0847720000;0.8099710000;0.1563520000
111;1.2521836200;-7.6389238200;-6.2167878000;-0.0365190600;-0.0046022400;-0.0387487800;-0.0839100000;0.8098100000;0.1570760000
112;1.2379270800;-7.4122023000;-6.1849750200;-0.0586714200;-0.0073093200;-0.0489926400;-0.0845840000;0.8102750000;0.1598000000
113;1.2914240400;-7.3746642600;-6.2299947600;-0.0126663600;-0.0014382000;0.0059333400;-0.0867500000;0.8100190000;0.1602650000
114;1.2533525400;-7.4869948200;-6.4136937000;-0.0202745400;0.0030936600;0.0747282600;-0.0842150000;0.8084990000;0.1614800000
115;1.2600437400;-7.7135939400;-6.4607871000;-0.0201205200;0.0156121200;0.0542017800;-0.0823260000;0.8090900000;0.1634790000
116;1.2520846800;-7.7516205600;-6.3849776400;0.0167851200;-0.0058956000;0.0357397800;-0.0814100000;0.8089690000;0.1626910000
117;1.2222415200;-7.5929136600;-6.3232788600;0.0666967800;-0.0100878000;0.0200154600;-0.0799460000;0.8091080000;0.1619220000
118;1.2071465400;-7.5025845000;-6.2010196200;0.0121053600;-0.0140709000;0.0339160200;-0.0787340000;0.8097700000;0.1615530000
119;1.1158381800;-7.4419638600;-6.0566957400;0.0037811400;-0.0102938400;0.0376063800;-0.0775800000;0.8090010000;0.1600900000
120;1.1468349600;-7.2912139800;-6.0174216600;0.0893407800;-0.0729616200;0.0435825600;-0.0775350000;0.8098420000;0.1584330000
121;1.1096814600;-6.9894286200;-5.8102260000;0.0954954600;-0.0775924200;0.1096683600;-0.0725410000;0.8107570000;0.1571120000
122;1.0108016400;-6.8311633800;-5.4978683400;0.0783451800;-0.1371481800;0.1573452000;-0.0680510000;0.8126530000;0.1541110000
123;0.8741053200;-6.6872852400;-5.2924536000;0.0296065200;-0.2163114000;0.2301732000;-0.0607430000;0.8122240000;0.1524800000
124;0.6228385200;-6.7609272000;-5.2720036200;-0.0022848000;-0.2684130000;0.2898605400;-0.0499610000;0.8128640000;0.1542850000
125;0.4412775000;-6.6529928400;-5.4401353200;-0.0973508400;-0.3727528800;0.3785322000;-0.0372840000;0.8117690000;0.1556280000
126;0.1436802600;-6.7574306400;-5.1842744400;-0.1810755000;-0.4269669000;0.4558339200;-0.0215760000;0.8115640000;0.1623200000
127;-0.2959570800;-6.4442100600;-5.1399013800;-0.0912573600;-0.5108343600;0.5307019200;-0.0021580000;0.8101870000;0.1666900000
128;-0.6925075800;-6.6005709600;-4.9307983200;0.2453589600;-0.7249833600;0.6306466200;0.0176450000;0.8094190000;0.1630840000
129;-1.1451438000;-5.8560413400;-4.9902826800;0.0798231600;-0.8075584800;0.8112172200;0.0488710000;0.8097710000;0.1580000000
130;-1.9292953200;-5.5814644800;-4.0353729600;-0.1136035200;-0.9332031000;0.9574944000;0.0820550000;0.8058340000;0.1585350000
131;-2.6987170200;-6.5381857200;-5.1663448800;0.1184791200;-1.0801932600;0.9964471800;0.1179660000;0.8023420000;0.1513260000
132;-3.7375870200;-4.9425538200;-3.3065992800;0.0048990600;-1.3440519600;1.3006744200;0.1609260000;0.7943670000;0.1451220000
133;-4.9791687600;-7.0446993600;-6.2297316000;0.5061954000;-1.2879427800;1.3287601200;0.2075030000;0.7855370000;0.1248850000
134;-5.2655898600;-5.3503508400;-4.1048410800;-0.3116232600;-1.4482796400;1.6028300400;0.2585750000;0.7696330000;0.1139700000
135;-6.8342519400;-6.6999138600;-5.5641193800;0.2316032400;-1.3326177600;1.5684193200;0.3105550000;0.7504930000;0.0995330000
136;-7.3494488400;-6.2878063200;-5.5272871800;0.1065022800;-1.5151916400;1.6731825000;0.3585900000;0.7325120000;0.0730880000
137;-8.2219007400;-6.0528105600;-5.8444541400;0.0350696400;-1.3519549200;1.9811307000;0.4150040000;0.7038120000;0.0517380000
138;-8.4458162400;-6.9944011200;-6.1795771800;-0.6535854000;-1.3144209600;1.6943903400;0.4598010000;0.6745510000;0.0358480000
139;-9.2205093000;-6.5143330200;-5.6038432800;-0.9748864200;-0.9676321800;1.6152057000;0.5047970000;0.6394760000;0.0384620000
140;-9.3007557600;-7.1207128200;-4.9994616600;0.2221172400;-1.2750183600;1.2441970200;0.5387680000;0.6113880000;0.0225420000
141;-9.2904384600;-5.1834870000;-5.6337772200;0.0340394400;-1.1651939400;1.2993290400;0.5688160000;0.5847150000;-0.0049760000
142;-9.3979250400;-5.0417804400;-4.9410085200;-0.3973644600;-0.7363798200;1.1257474800;0.5970710000;0.5576620000;-0.0176900000
143;-9.8744853600;-5.8716636600;-4.3486975800;-0.6027669600;-1.4132355000;1.2771542400;0.6190570000;0.5302590000;-0.0298270000
144;-10.0244988000;-5.5895847000;-4.6600791000;-0.1682847000;-0.9221432400;0.8886474600;0.6334660000;0.5054810000;-0.0577110000
145;-9.7620120000;-4.6849120200;-4.6217587200;0.2547633600;-0.6535935600;0.5197573200;0.6437750000;0.4881740000;-0.0801680000
146;-9.6079573200;-4.0752009000;-4.3121581200;-0.0368250600;-0.4790817600;0.4126063200;0.6550650000;0.4727000000;-0.0921330000
147;-10.0187133600;-3.5396009400;-3.2309326200;-0.2963977200;-0.2936937000;0.3835516200;0.6624450000;0.4617490000;-0.0978160000
148;-9.5589453000;-2.4720669000;-2.7333572400;0.0074449800;-0.2727643200;0.1625747400;0.6647190000;0.4559130000;-0.1040170000
149;-9.0431231400;-2.3204785800;-1.9825158600;-0.2559567600;-0.2379639600;0.2133024000;0.6626670000;0.4551390000;-0.1140090000
150;-9.1042915200;-2.5381272000;-2.2431921600;-0.2656753200;-0.1389260400;0.2379609000;0.6667690000;0.4489940000;-0.1143500000
151;-9.5595522000;-2.7881485800;-3.0703305600;0.0440150400;-0.0835635000;0.0427237200;0.6719470000;0.4423160000;-0.1150570000
152;-10.2131875800;-2.7751435800;-3.1208736000;0.0056997600;0.0135792600;0.0533511000;0.6733000000;0.4417140000;-0.1178900000
153;-9.9703306800;-2.5751940000;-2.5773023400;0.2723910000;0.0949620000;-0.0303113400;0.6729190000;0.4411720000;-0.1173510000
154;-9.5155371600;-2.4909817800;-1.8654198600;0.2944627800;0.1090125000;-0.0144625800;0.6691000000;0.4417360000;-0.1220530000
155;-9.5678050200;-2.0538852600;-1.4443322400;0.1652757000;0.1103130000;-0.0629962200;0.6696330000;0.4421360000;-0.1223100000
156;-9.4988826000;-2.0086115400;-1.5653022000;0.2170243800;0.0578421600;-0.1333925400;0.6704720000;0.4419860000;-0.1219990000
157;-9.1787086800;-2.3098624200;-2.4782338200;-0.0042279000;0.1073835600;-0.1571636400;0.6674040000;0.4465580000;-0.1228440000
158;-9.6499078800;-2.3883830400;-2.6878326000;0.0056008200;0.2178128400;-0.1539588000;0.6655000000;0.4512160000;-0.1174470000
159;-9.5906520000;-2.8340302200;-2.8729615800;0.2258269800;0.2299212600;-0.2272111200;0.6613300000;0.4565310000;-0.1158630000
160;-9.9194959200;-2.7445027800;-1.9158027600;0.3767155800;0.2102332200;-0.1236709200;0.6590740000;0.4591740000;-0.1144580000
161;-9.5311707000;-2.3715081600;-1.4689550400;0.3434666400;0.1397512200;-0.2368389000;0.6587400000;0.4619950000;-0.1154560000
162;-9.2263702200;-2.2152543600;-1.4656278000;0.0689999400;0.1328152200;-0.2204046600;0.6545580000;0.4673840000;-0.1166270000
163;-9.1486084800;-2.2505820600;-2.2416580800;-0.0858156600;0.1662651000;-0.2496093000;0.6515300000;0.4729960000;-0.1116940000
164;-9.1485574800;-2.6106226800;-2.9290493400;-0.3618031800;0.1899576600;-0.2491860000;0.6456030000;0.4817680000;-0.1045600000
165;-9.5296651800;-2.8792621200;-3.0250272600;-0.1139329800;0.2838384600;-0.1981380600;0.6421330000;0.4889240000;-0.0926330000
166;-9.2493008400;-2.9355130800;-2.7492457800;0.3335196000;0.1914213600;-0.1850045400;0.6417370000;0.4913760000;-0.0897750000
167;-9.0971107200;-2.8464711600;-2.6409493200;0.0611275800;0.2487606600;-0.1446717000;0.6381600000;0.4944060000;-0.0874620000
168;-9.0299335200;-3.3366811200;-3.0394347600;-0.1282752000;0.3197414400;-0.2661843000;0.6362530000;0.4993960000;-0.0795880000
169;-9.0288645600;-3.7100898600;-4.1683819800;-0.3581148600;0.4880332800;-0.2923768800;0.6322010000;0.5079030000;-0.0682450000
170;-8.9768078400;-4.5076472400;-5.1703035000;-0.3956457600;0.6246418800;-0.4056183000;0.6265240000;0.5172100000;-0.0465080000
171;-9.2211039600;-5.2575930600;-6.1437150000;-0.3289602000;0.8760066000;-0.5629584000;0.6174230000;0.5324580000;-0.0220600000
172;-9.2001725400;-5.7559569000;-6.2990304000;-0.4011894600;1.0116676200;-0.5711000400;0.6049900000;0.5458350000;0.0090160000
173;-9.4691873400;-6.1336649400;-5.8011571800;0.2380455600;1.0448329200;-0.7778367000;0.5909820000;0.5620500000;0.0339490000
174;-9.3383794800;-5.7945669600;-5.8131829800;0.5056517400;1.1659762800;-1.0281997800;0.5664420000;0.5847420000;0.0493230000
175;-9.1114447800;-5.8732416000;-5.4922838400;0.3475017600;1.2297038400;-1.1458700400;0.5399930000;0.6073800000;0.0673750000
176;-8.7623844600;-6.1246675200;-5.6891744400;0.3087060600;1.3744785600;-1.4302419600;0.5066690000;0.6355450000;0.0851110000
177;-8.4283864800;-6.1131507000;-5.4582168600;0.4268312400;1.3498476000;-1.4438895600;0.4666470000;0.6650340000;0.1006400000
178;-7.8188967000;-6.0108936600;-5.7954553800;0.3317254200;1.3393507800;-1.4643834000;0.4248590000;0.6899520000;0.1137910000
179;-7.2045354000;-6.1756705800;-5.5102358400;0.2977543200;1.3742572200;-1.4868427800;0.3743140000;0.7152200000;0.1271380000
180;-6.3759292200;-6.2949228600;-5.7026313000;0.2584884000;1.2962761800;-1.4697435000;0.3273600000;0.7391120000;0.1359580000
181;-5.6086750200;-6.3920370600;-5.6365516200;0.2895453600;1.2582587400;-1.4387661000;0.2823310000;0.7579350000;0.1447540000
182;-4.7945222400;-6.2623777200;-5.6752035000;0.1470993000;1.2692920800;-1.3840400400;0.2358240000;0.7732410000;0.1514500000
183;-3.9891455400;-6.1945620000;-5.3489646600;0.2459679000;1.1730734400;-1.2978214800;0.1889950000;0.7863170000;0.1571870000
184;-3.1518714000;-5.8920218400;-5.1960258600;0.1543708800;1.0927606800;-1.1421572400;0.1446490000;0.7955790000;0.1556140000
185;-2.4383426400;-6.1020663600;-5.1310875600;0.1184566800;1.0037707800;-1.0571076000;0.1057600000;0.8020060000;0.1585500000
186;-1.7535136200;-5.9039823600;-5.0104317600;0.0713612400;0.9365374800;-0.9228531600;0.0694030000;0.8085740000;0.1602100000
187;-1.1772799200;-6.0986534400;-4.7333069400;0.1973995800;0.7657038000;-0.7879357200;0.0390900000;0.8110250000;0.1595260000
188;-0.5219870400;-5.7563751000;-4.7032771200;0.1591047000;0.6106199400;-0.6532926600;0.0114300000;0.8146210000;0.1548090000
189;-0.0912420600;-6.3266938200;-4.6961075400;0.1394034000;0.4847805000;-0.5020572600;-0.0060890000;0.8134000000;0.1475050000
190;0.2591881200;-6.2908204200;-4.9215673200;-0.0054610800;0.3824459400;-0.4357389000;-0.0234200000;0.8152030000;0.1462450000
191;0.6147081000;-6.7542125400;-5.0436715200;-0.1043572200;0.2721533400;-0.3237551400;-0.0368450000;0.8148070000;0.1512170000
192;0.6914376000;-6.7461831000;-5.3170570200;-0.1514037000;0.1684989000;-0.2294194200;-0.0450280000;0.8137430000;0.1543390000
193;0.9638796000;-7.3355686800;-5.8973105400;-0.1239126600;0.1617546600;-0.1623840000;-0.0530440000;0.8129280000;0.1580170000
194;1.0713039600;-7.2147874200;-6.0783911400;-0.0604350000;0.1491923400;-0.1082801400;-0.0542580000;0.8091460000;0.1607500000
195;1.0561457400;-7.4396678400;-6.5138332200;-0.0209559000;0.1312046400;-0.0542150400;-0.0563490000;0.8099810000;0.1601090000
196;1.1008054200;-7.6966517400;-6.5988940800;-0.2301681000;0.1794659400;-0.1105272000;-0.0623410000;0.8104210000;0.1657870000
197;1.1301967200;-7.8110692200;-6.3939006000;-0.0296758800;0.1193145000;-0.2048741400;-0.0673900000;0.8090000000;0.1711030000
198;1.1014123200;-7.3805700600;-6.2619207600;0.1713436800;0.0586051200;-0.1987429200;-0.0747700000;0.8090680000;0.1663990000
199;1.1638659000;-7.0183099200;-6.2590912800;-0.0041401800;0.1062330000;-0.1470768600;-0.0787790000;0.8089290000;0.1632100000
