time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
100;-0.7608567600;2.8490201400;-9.3285354600;-0.0491558400;0.0267964200;-0.0398901600;-0.0511890000;0.1460440000;0.8055150000
101;-0.8364958800;3.0002973600;-9.2063384400;0.0432316800;0.0334968000;-0.0388630200;-0.0516340000;0.1468620000;0.8049400000
102;-0.8354024400;3.1521060000;-9.3728004000;-0.0355031400;0.0180652200;0.0010965000;-0.0513050000;0.1468990000;0.8034370000
103;-0.6992385600;2.9848627200;-9.4033024800;-0.0105457800;0.0057772800;-0.0183436800;-0.0520050000;0.1453840000;0.8056250000
104;-0.6904369800;3.1517857200;-9.5848318800;0.0615825000;0.0264098400;-0.0071695800;-0.0527560000;0.1468860000;0.8044810000
105;-0.7288379400;3.0614341200;-9.5933213400;-0.0159660600;0.0342485400;-0.0073164600;-0.0525760000;0.1484580000;0.8053040000
106;-0.7291429200;3.0309330600;-9.5250170400;-0.0195483000;0.0357479400;-0.0361641000;-0.0537080000;0.1459620000;0.8045870000
107;-0.7745951400;3.0915792000;-9.4792965600;0.0099082800;0.0358662600;-0.0110098800;-0.0532140000;0.1467140000;0.8061180000
108;-0.7522795800;3.0155810400;-9.4187279400;-0.0179438400;0.0328134000;0.0196645800;-0.0531040000;0.1453970000;0.8055810000
109;-0.7142070600;3.0453844200;-9.3877984800;0.0153683400;0.0305214600;0.0001907400;-0.0541090000;0.1443660000;0.8047210000
110;-0.7526896200;2.9699064600;-9.3352990800;-0.0732268200;0.0104060400;-0.0482205000;-0.0543070000;0.1439320000;0.8060940000
111;-0.7601233800;2.9702379600;-9.4038583800;0.0007129800;0.0153346800;-0.0500034600;-0.0528840000;0.1418980000;0.8069940000
112;-0.7596327600;3.0460525200;-9.4642566600;0.0071440800;0.0209905800;-0.0323442000;-0.0534810000;0.1431240000;0.8061340000
113;-0.7585281000;3.2578983600;-9.5237644800;0.0089331600;0.0211741800;-0.0165229800;-0.0538460000;0.1423080000;0.8069520000
114;-0.7435167600;3.2274564600;-9.5010123600;-0.0713959200;0.0216219600;-0.0259355400;-0.0561620000;0.1399320000;0.8071520000
115;-0.7215500400;3.1358920800;-9.3263720400;0.0125266200;0.0140301000;-0.0053203200;-0.0537460000;0.1387370000;0.8061550000
116;-0.7672623600;3.1060907400;-9.3421361400;0.0097399800;0.0215373000;0.0095217000;-0.0541980000;0.1395590000;0.8054420000
117;-0.7061470200;3.1510951800;-9.3794385600;0.0015106200;0.0231815400;-0.0100245600;-0.0545600000;0.1408670000;0.8063820000
118;-0.7592992200;3.1366203600;-9.4332180600;-0.0068401200;0.0261568800;0.0057579000;-0.0560210000;0.1390660000;0.8046830000
119;-0.7590738000;3.1369814400;-9.5245539600;0.0079101000;0.0252378600;0.0150817200;-0.0553060000;0.1395080000;0.8077410000
120;-0.7286196600;3.1593184200;-9.5013428400;-0.0086730600;0.0391516800;0.0205846200;-0.0551050000;0.1384790000;0.8063780000
121;-0.7591860000;3.1368009000;-9.4788855000;-0.0215179200;0.0324339600;-0.0110343600;-0.0553810000;0.1390140000;0.8063630000
122;-0.7439992200;3.1741635000;-9.4024099800;0.0264129000;0.0212721000;-0.0016146600;-0.0549980000;0.1384920000;0.8058310000
123;-0.7215775800;3.1133409000;-9.3569649000;-0.0327165000;0.0300930600;0.0112914000;-0.0544280000;0.1398050000;0.8062580000
124;-0.7295550000;3.0302710800;-9.3575667000;-0.0050163600;0.0085578000;-0.0127673400;-0.0543400000;0.1382340000;0.8053080000
125;-0.7441971000;3.1138254000;-9.4332507000;0.0042523800;0.0232692600;0.0002050200;-0.0543200000;0.1385550000;0.8082010000
126;-0.6984694800;3.1511543400;-9.4098264000;0.0172145400;0.0147073800;-0.0201990600;-0.0548000000;0.1387260000;0.8069400000
127;-0.8041170000;3.2883147600;-9.4782418800;-0.0031436400;0.0214730400;0.0002009400;-0.0540360000;0.1380160000;0.8083540000
128;-0.7216836600;3.0156371400;-9.4946128800;-0.0345943200;0.0181478400;0.0085435200;-0.0548210000;0.1344840000;0.8064190000
129;-0.7440328800;3.1666063200;-9.4024599600;0.0450309600;0.0280999800;-0.0295249200;-0.0548330000;0.1363510000;0.8062670000
130;-0.7740902400;3.2199339600;-9.4480111200;0.0042901200;0.0222043800;-0.0109537800;-0.0554720000;0.1384600000;0.8071900000
131;-0.7143641400;3.0601377000;-9.2963626200;0.0042554400;0.0185935800;-0.0109333800;-0.0553690000;0.1362820000;0.8090020000
132;-0.7753244400;3.0453925800;-9.2664745800;0.0302654400;0.0002488800;-0.0722200800;-0.0548960000;0.1369790000;0.8076380000
133;-0.8205645000;3.0913741800;-9.3350236800;0.0375084600;-0.0104652000;-0.0461223600;-0.0549280000;0.1377930000;0.8070790000
134;-0.8131480800;3.0459994800;-9.3428746200;0.0383958600;-0.0280102200;-0.0590692200;-0.0561670000;0.1388710000;0.8070220000
135;-0.8508044400;3.0918903000;-9.4037553600;-0.0106355400;-0.0469373400;-0.0627799800;-0.0544110000;0.1388660000;0.8065410000
136;-0.9113720400;3.1227901800;-9.4496849400;0.0022613400;-0.0153020400;-0.0108120000;-0.0516260000;0.1393490000;0.8073380000
137;-0.8810148000;3.1524742200;-9.3731441400;-0.0160068600;-0.0251705400;-0.0796252800;-0.0517860000;0.1390960000;0.8069200000
138;-1.0029864000;3.1529118000;-9.2370547200;-0.0032680800;-0.0655533600;-0.0850241400;-0.0505140000;0.1369380000;0.8075390000
139;-0.9736257000;2.9409109200;-9.2001521400;0.0240893400;-0.0784971600;-0.0105162000;-0.0482070000;0.1361280000;0.8070860000
140;-0.9584603400;2.9857409400;-9.1007929200;0.0430001400;-0.0903332400;-0.1415953800;-0.0458000000;0.1381930000;0.8085460000
141;-1.1271663000;2.7296566800;-8.9819506800;0.0152673600;-0.1179823800;-0.1722341400;-0.0438580000;0.1369670000;0.8089090000
142;-1.2191866200;2.5790649000;-8.9379570600;0.0190301400;-0.1665894600;-0.2520318000;-0.0400430000;0.1376040000;0.8085060000
143;-1.2964720200;2.3900813400;-8.7723131400;-0.0146298600;-0.2868066600;-0.3064539000;-0.0350130000;0.1377730000;0.8102230000
144;-1.5682479600;2.5829052000;-9.1993779600;0.1373317800;-0.2624674200;-0.3808006800;-0.0304740000;0.1396480000;0.8080480000
145;-1.7061397200;2.5898187600;-8.7588981000;-0.0015075600;-0.3536003400;-0.4392048600;-0.0235860000;0.1383660000;0.8086100000
146;-1.8427911600;2.4261648600;-9.1415847600;-0.0063780600;-0.3817962000;-0.6344665200;-0.0160890000;0.1375790000;0.8102960000
147;-2.4205528200;2.6784057600;-8.6876225400;-0.0899731800;-0.5257712400;-0.7121374800;-0.0083560000;0.1334860000;0.8111880000
148;-2.7388315800;2.6000748600;-9.2538143400;-0.0599770200;-0.5301796800;-0.8088691800;0.0032810000;0.1314490000;0.8133240000
149;-2.8173440400;2.1390277200;-9.0899493000;-0.0169972800;-0.5358457800;-0.9427574400;0.0147230000;0.1282460000;0.8143590000
150;-3.4396154400;2.5209534600;-8.8486091400;0.1020652800;-0.7128198600;-0.9121105200;0.0266390000;0.1285300000;0.8141470000
151;-3.6690573000;2.0854277400;-9.0967567800;-0.0247931400;-0.7167417600;-1.0630062600;0.0400010000;0.1299580000;0.8153620000
152;-3.9813037800;2.3271249000;-8.4277204200;-0.2339757600;-0.8581107000;-1.1575725000;0.0574720000;0.1243040000;0.8162430000
153;-4.6902935400;1.7594255400;-8.6803642200;-0.4422699600;-0.8861086800;-1.2955050600;0.0773610000;0.1148600000;0.8186280000
154;-4.7821833000;1.9841713200;-7.9945447800;-0.4527851400;-0.9788746200;-1.3462674000;0.0982330000;0.0994150000;0.8212340000
155;-5.7128007000;1.3413510000;-7.9144411200;-0.4051154400;-1.0025518800;-1.5090002400;0.1207800000;0.0901190000;0.8220700000
156;-6.1696689000;1.4038586400;-7.5064666200;-0.2784804000;-0.9657237600;-1.4904148200;0.1443660000;0.0802420000;0.8243310000
157;-6.6640159800;1.4525208000;-7.3424404200;0.2652153000;-1.0371686400;-1.4838276600;0.1657000000;0.0880260000;0.8236150000
158;-8.1338910600;0.6347796600;-7.8003857400;-0.7001902200;-1.2116314800;-1.8864349200;0.1912280000;0.0874890000;0.8240930000
159;-7.1919414600;0.6335383200;-7.4887808400;-0.4028561400;-1.1392461600;-2.0220531000;0.2201730000;0.0732310000;0.8289440000
160;-7.9201184400;0.9346362000;-7.6141327200;-0.4608676200;-1.1162829000;-2.0297377800;0.2535060000;0.0702930000;0.8316840000
161;-8.3959158000;0.1960072800;-7.1658406800;-0.6506355600;-1.0061371800;-2.0249488800;0.2823770000;0.0650430000;0.8379820000
162;-8.5674747000;-0.4697987400;-6.6386506200;-0.3420080400;-1.0115136000;-2.0673196800;0.3157090000;0.0581160000;0.8455760000
163;-8.4326235600;-0.5116085400;-5.8995627000;-0.3209817600;-0.8923286400;-2.1180055200;0.3520960000;0.0642970000;0.8542980000
164;-8.1243071400;10.5494734200;-15.1344366600;-1.9232824200;0.3043363800;-0.2200803000;0.3839440000;0.0539170000;0.8672330000
165;-7.3197586800;-0.4557859800;-6.9792367800;0.3317682600;-0.3169466400;-2.4543852000;0.3796170000;0.0253570000;0.8674050000
166;-8.3574424200;-3.0589851000;-4.0506841800;-0.1610773800;-0.5701545000;-0.1024722600;0.3823330000;0.0357120000;0.8572380000
167;-8.5783795200;-3.1254962400;-3.9842862600;0.4512245400;-0.2127250800;0.1591281600;0.3942810000;0.0469470000;0.8504690000
168;-8.0677083600;-0.9571792200;-6.7217592000;0.6751890000;0.4013608200;0.4359123000;0.3830160000;0.0485320000;0.8551050000
169;-7.8016536000;-1.0793976600;-6.9336642000;0.4443681000;-0.0358234200;0.0821477400;0.3809790000;0.0612350000;0.8583760000
170;-8.0097407400;-1.0822903800;-5.7858898200;0.2385147600;-0.1503123000;-0.1353050400;0.3922560000;0.0813720000;0.8571660000
171;-7.7264357400;-2.1889526400;-5.5473628200;-0.3129278400;-0.0630819000;-0.2703856800;0.3955990000;0.0825100000;0.8531560000
172;-8.0144521200;-2.0276794200;-5.6093920800;-0.1287046200;0.1149081000;0.0993041400;0.3934940000;0.0745140000;0.8545090000
173;-8.4036045600;-0.7991822400;-5.8631538000;0.0078713400;0.0148593600;0.0087536400;0.3880640000;0.0657050000;0.8527010000
174;-8.2088998200;-1.1581375800;-5.3159666400;-0.0493965600;-0.0517313400;-0.0952017000;0.3894100000;0.0636430000;0.8547000000
175;-8.1646093800;-1.5507641400;-5.5008661200;0.1425807000;0.0330276000;0.0637510200;0.3912840000;0.0687620000;0.8565300000
176;-8.0430927000;-1.5819435000;-5.5077592800;0.2680162200;0.0551106000;0.1410466200;0.3920210000;0.0739800000;0.8551430000
177;-8.0799024600;-1.3771377000;-5.6208823800;0.1443912000;0.0294392400;0.0702912600;0.3908820000;0.0786640000;0.8545110000
178;-8.1028351200;-1.4296738200;-5.6670679800;-0.0365792400;-0.0067340400;0.0041493600;0.3897360000;0.0789650000;0.8536360000
179;-8.1028351200;-1.4296738200;-5.6670679800;-0.0671425200;0.0067656600;0.0421882200;0.3894350000;0.0773870000;0.8530840000
180;-8.1455058000;-0.8018668800;-5.7089787600;-0.0576126600;0.0180815400;0.2170498800;0.3921010000;0.0728110000;0.8540520000
181;-8.4616497000;-0.1265106000;-5.7526551600;-0.2541778800;0.0544057800;0.4528922400;0.3915050000;0.0627400000;0.8528610000
182;-8.4105293400;0.7972850400;-6.2943047400;-0.1807378800;0.1568046000;0.7139663400;0.3868220000;0.0479800000;0.8494720000
183;-8.1247335000;1.5900443400;-6.6675676200;0.1085708400;0.4101705600;1.2370325400;0.3730060000;0.0346830000;0.8446030000
184;-8.7393518400;1.6943954400;-6.9607962000;-0.1744985400;0.5696965200;1.5633356400;0.3520950000;0.0231030000;0.8379200000
185;-8.5593483600;1.4639172600;-6.3824388600;-0.2138736000;0.6081097200;1.7436053400;0.3316410000;0.0055150000;0.8318510000
186;-8.1137236200;2.2631892600;-6.8153411400;0.2220376800;0.6968191200;2.1234084600;0.3093970000;-0.0065340000;0.8233260000
187;-8.7353238600;2.2410522000;-7.5965958600;0.2090632800;0.9961615800;2.3155091400;0.2807830000;-0.0114460000;0.8189040000
188;-8.1118651800;2.2586727000;-7.5841416600;0.0577840200;1.0681725600;2.3466834000;0.2459640000;-0.0265110000;0.8134800000
189;-7.0104355200;3.3935410200;-8.2077941400;0.3092293200;1.0640589000;2.2922908800;0.2171700000;-0.0333950000;0.8132000000
190;-6.3501191400;2.7712798200;-8.9071122600;0.3347966400;1.4716825200;2.4403673400;0.1828710000;-0.0301800000;0.8153820000
191;-6.5974885200;3.4466575200;-9.0948891600;0.6043816200;1.3298454000;2.2980824400;0.1378740000;-0.0218050000;0.8176480000
192;-5.5205582400;2.8261170600;-9.1668746400;1.3411684200;1.9039554600;2.1776357400;0.0897970000;0.0060380000;0.8193720000
193;-5.6768049000;2.5054780200;-8.0436088200;1.7777416800;1.8690296400;1.9551298800;0.0349020000;0.0595820000;0.8176020000
194;-4.2449401200;3.2409969600;-7.7387216400;1.1345235600;1.4637367200;1.4761715400;-0.0051750000;0.1095840000;0.8134200000
195;-2.8621954800;3.0259218000;-7.7600814600;-0.0447341400;0.9956811600;1.2404281200;-0.0318250000;0.1274220000;0.8130460000
196;-1.6951573800;2.3053183200;-7.5580123200;0.0389344200;0.7492297800;1.0072826400;-0.0474350000;0.1279040000;0.8108990000
197;-1.2691849800;2.2422731400;-7.7683200000;0.3535238400;0.6523756800;0.7504905000;-0.0605860000;0.1387990000;0.8064310000
198;-0.9325707000;2.5280812200;-8.0988244800;0.2720207400;0.5570566800;0.6866374800;-0.0664160000;0.1453390000;0.8028410000
199;-0.8197148400;2.2251708000;-8.1760558200;0.2257953600;0.2426896200;0.5297869800;-0.0723690000;0.1526720000;0.7995150000
200;-0.3564655200;1.9580715600;-8.4635254800;0.0686847600;0.2522307000;0.3295640400;-0.0816590000;0.1663060000;0.8005590000
201;-0.4530636000;2.2550486400;-8.8276899600;0.0277837800;0.0284243400;0.1155792600;-0.0829320000;0.1691290000;0.7999360000
202;-0.3529975200;2.3762838000;-9.1077768600;-0.0736633800;0.0583939800;0.1190391000;-0.0837180000;0.1691190000;0.8005930000
