time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
44;4.3751713781;-3.7206085037;4.1231339654;-0.2388984169;-3.1876691000;-0.6056047000;-0.6977120000;0.3941140000;-0.0917940000
45;4.3855090509;-4.0625066292;3.4434828440;-0.1362652007;-2.9992631742;-0.4337173217;-0.7147290000;0.3831260000;-0.0026550000
46;5.7562821264;-3.9144148779;1.2156669905;-0.1107110869;-2.7371379552;-0.3349826814;-0.7094920000;0.3678960000;0.0876830000
47;6.5969173054;-3.6719282663;1.2424906090;-0.0082722426;-2.4333619195;-0.2972446137;-0.7040160000;0.3600520000;0.1600840000
48;7.3944884166;-3.8171506813;-0.0340677506;0.1541476513;-1.9529025575;-0.2500141756;-0.6959270000;0.3560950000;0.2203110000
49;7.9145256122;-3.7937828455;-0.2872766648;0.5135198243;-1.6126647676;-0.1814467900;-0.6812750000;0.3542720000;0.2628930000
50;8.0762422495;-4.4516388164;-0.1263801906;0.3584543422;-1.3366436382;-0.3059607036;-0.6684360000;0.3510930000;0.2972910000
51;8.4989802443;-4.5093166461;-0.9398656040;0.1825964438;-0.9136340480;-0.3021220389;-0.6529310000;0.3447410000;0.3202570000
52;8.6468472739;-3.8814474691;-1.1160871459;0.1563052044;-0.5670771976;-0.3027813002;-0.6475940000;0.3391750000;0.3375790000
53;9.0203856394;-3.7422235834;-0.6463783322;0.0207478963;-0.3332609431;-0.2976277538;-0.6483870000;0.3350500000;0.3529930000
54;8.8703051657;-3.7242095598;-0.1312798131;0.1038048969;-0.2225951611;-0.2253666690;-0.6468440000;0.3286450000;0.3584700000
55;9.1071462150;-3.5389344655;-0.1790776351;0.1769937895;-0.1629873607;-0.1218660006;-0.6474160000;0.3273330000;0.3629990000
56;9.2041169321;-3.3722080533;-0.1777076916;0.0827840455;-0.0966044437;-0.0449042348;-0.6444320000;0.3234030000;0.3598440000
57;9.2872346476;-3.6218861641;-0.2713133654;0.1482955481;-0.0289796894;0.0426630833;-0.6451200000;0.3242080000;0.3598100000
58;9.2131664011;-3.6514934831;-0.0490316733;0.0932995851;0.0166075718;0.1051705265;-0.6426500000;0.3303500000;0.3626170000
59;8.9055613788;-3.9088500506;0.3133082431;-0.0249572663;0.0273114959;0.0943416849;-0.6421540000;0.3336880000;0.3617870000
60;9.0808265681;-4.0403108098;0.1620619703;-0.0577554198;0.0726144508;0.0867011142;-0.6425520000;0.3338840000;0.3645220000
61;9.1044734114;-3.9710223835;0.4096917171;0.0369532386;0.0238116162;0.0143017576;-0.6398240000;0.3355880000;0.3593890000
62;9.1443937427;-4.0278696972;0.3850902097;-0.0061255181;0.0220774943;0.0013530395;-0.6404690000;0.3385630000;0.3576900000
63;9.1019323916;-3.8937035764;0.4132320252;-0.0006933348;0.0050850240;-0.0362645517;-0.6412360000;0.3359550000;0.3611190000
64;9.0655442023;-3.9057579640;0.3812644538;-0.0401012666;-0.0053192920;-0.0319985895;-0.6406090000;0.3345820000;0.3625310000
65;9.2224649639;-3.8372464318;0.1540698375;0.0396683740;-0.0024972470;-0.0469877277;-0.6419690000;0.3324680000;0.3626290000
66;9.1458974212;-3.8392732228;0.0857139169;-0.0608195271;0.0180344750;-0.0380974650;-0.6417150000;0.3318120000;0.3622310000
67;9.0378933286;-3.8557271526;0.1984032589;-0.0651944797;0.0276168384;-0.0186453477;-0.6423050000;0.3289850000;0.3638800000
68;9.2302573625;-3.7841520715;0.2027443350;0.0038440849;0.0195170463;-0.0207470432;-0.6411430000;0.3305330000;0.3651540000
69;9.0139816232;-3.7205375109;0.2121414854;-0.0853275077;0.0400830675;-0.0260844321;-0.6430300000;0.3289450000;0.3656400000
70;9.0343180112;-3.7737901676;0.3048006520;-0.0392283343;0.0355546821;-0.0222530022;-0.6416050000;0.3251870000;0.3665510000
71;8.9639034677;-3.6349862260;0.2460439169;-0.0079278388;0.0220620736;-0.0050872855;-0.6440260000;0.3279120000;0.3649200000
72;8.9532545469;-3.6367649525;0.1225317715;-0.1038178129;0.0495567771;0.0066053792;-0.6443820000;0.3265610000;0.3658790000
73;9.1762801692;-3.6743906325;0.0633115482;-0.0107527138;0.0637453004;0.0232412936;-0.6439750000;0.3250990000;0.3657680000
74;8.9192416303;-3.8717469852;0.1685090582;0.0279753174;0.1006981978;0.0242841258;-0.6444350000;0.3273190000;0.3624300000
75;9.0349998744;-3.8198597149;0.3310554136;-0.0093206706;0.1179968059;0.0009459866;-0.6456840000;0.3276720000;0.3596250000
76;9.0171714682;-3.8805821531;0.4968719558;-0.0458047957;0.0606841190;-0.0061001567;-0.6465340000;0.3262350000;0.3590500000
77;9.1284195592;-3.9470325858;0.4347097750;-0.0517260546;0.0374464527;-0.0133458406;-0.6465990000;0.3246750000;0.3578200000
78;9.0542418536;-3.7752017514;0.3682197399;-0.0334528742;0.0322016379;-0.0241463920;-0.6465050000;0.3263530000;0.3596010000
79;9.3022326085;-3.8074342914;0.3046219272;0.0103402864;0.0105390812;-0.0330142348;-0.6471590000;0.3256810000;0.3601310000
80;9.0807978612;-3.7876100704;0.3102322021;-0.0490873915;0.0177876093;-0.0419152594;-0.6478730000;0.3245080000;0.3595600000
81;9.1444244051;-3.8506557407;0.2521061162;0.0064767793;0.0207475138;-0.0279467160;-0.6492550000;0.3220070000;0.3592470000
82;8.8329713090;-3.6892921521;0.3028511760;-0.0374646463;0.0331925912;-0.0014810715;-0.6478210000;0.3216960000;0.3604080000
83;8.8089594925;-3.7279811908;0.2520466297;0.0100894945;0.0346769908;0.0050390779;-0.6478910000;0.3216630000;0.3616450000
84;8.9593632351;-3.7611833085;0.2256679383;-0.0490354537;0.0792132410;0.0228569244;-0.6483970000;0.3235730000;0.3599590000
85;9.1621863917;-3.8271414904;0.3117069030;-0.0058359311;0.1055340331;0.0082410275;-0.6486370000;0.3224320000;0.3580300000
86;8.9964502398;-3.9083110106;0.4070466016;-0.0040592907;0.0672750210;-0.0061965374;-0.6501020000;0.3232900000;0.3563140000
87;9.1180463392;-3.7871905627;0.4141779481;0.0234219494;0.0539405914;-0.0333144074;-0.6509370000;0.3221110000;0.3560130000
88;9.1154666869;-3.8540138451;0.4088322299;-0.0032102918;0.0320136317;-0.0513588782;-0.6498620000;0.3221100000;0.3556440000
89;9.0796764701;-3.8465787466;0.3832141067;0.0254934992;0.0084701353;-0.0356398879;-0.6515220000;0.3212060000;0.3553080000
90;9.1310262201;-3.7906447018;0.2671217190;0.0065308751;-0.0108601112;-0.0318498760;-0.6512150000;0.3199920000;0.3558800000
91;9.0897050028;-3.7295814277;0.3008513937;-0.0027452312;-0.0179837737;-0.0158686045;-0.6517880000;0.3174890000;0.3553250000
92;9.0100270630;-3.7626803627;0.2576420681;-0.0371677080;-0.0049057431;0.0087305084;-0.6522580000;0.3193140000;0.3568070000
93;8.9714539641;-3.7929723812;0.2390037797;0.0190195805;0.0251449779;-0.0113497366;-0.6512500000;0.3183500000;0.3576800000
94;8.8369568342;-3.6970739694;0.3533183271;0.0525164666;0.0365393918;0.0142971085;-0.6523580000;0.3194290000;0.3574900000
95;8.8722967722;-3.7728776825;0.4001459246;0.0189539383;0.0327436056;-0.0013809537;-0.6514280000;0.3194340000;0.3569770000
96;8.8823176920;-3.7445506809;0.3429303941;-0.0245268242;0.0622098623;0.0029519667;-0.6508330000;0.3200030000;0.3553450000
97;9.0592016750;-3.8690282088;0.3883328223;-0.0095936893;0.0538828775;-0.0097792898;-0.6513360000;0.3194550000;0.3561540000
98;9.1546737828;-3.8119804763;0.3672809013;0.0066900667;0.0420193133;-0.0050934759;-0.6533620000;0.3191310000;0.3541490000
99;9.0718687788;-3.7857010167;0.3894975070;-0.0178350305;0.0447831378;-0.0190685457;-0.6532310000;0.3188670000;0.3540180000
100;8.9674025415;-3.7751969631;0.3744383563;-0.0272538047;0.0588513883;-0.0134016420;-0.6549790000;0.3202630000;0.3521480000
101;9.1312015458;-3.7493146637;0.4040235210;-0.0131118028;0.0421153807;-0.0023968811;-0.6526880000;0.3179350000;0.3539090000
102;9.1424474158;-3.6930171991;0.4254664212;-0.0236675290;0.0511644127;-0.0117764722;-0.6540560000;0.3168210000;0.3513850000
103;9.0922786985;-3.7734949462;0.4520184423;0.0012317955;0.0517718926;-0.0096138858;-0.6550460000;0.3164490000;0.3507970000
104;8.9938701990;-3.7096446209;0.3531557274;0.0066569589;0.0579264245;-0.0136352984;-0.6550100000;0.3173600000;0.3514800000
105;9.1203759723;-3.7689529819;0.3755865453;0.0210894701;0.0455851948;-0.0113089120;-0.6561970000;0.3167530000;0.3497850000
106;9.1603061840;-3.8297086860;0.4352556288;-0.0235162777;0.0762612159;-0.0060741616;-0.6579180000;0.3162780000;0.3483430000
107;9.0064692734;-3.6629665659;0.5198331046;0.0176810891;0.1002126444;0.0064156301;-0.6600220000;0.3173200000;0.3449480000
108;8.7860186657;-3.7653244449;0.5934258900;0.0215505668;0.1144804580;0.0117422383;-0.6588320000;0.3171960000;0.3441710000
109;9.0346553174;-3.8781642284;0.7056005628;-0.0006553686;0.0759793952;0.0309114049;-0.6591220000;0.3178050000;0.3414020000
110;8.9239510190;-3.8289529126;0.7379929328;0.0702673111;0.0567840144;0.0132036059;-0.6604340000;0.3189190000;0.3399650000
111;9.3665887840;-3.7280200293;0.4457173180;-0.0343640960;0.0793618279;-0.0007364733;-0.6622900000;0.3175160000;0.3385240000
112;9.0615934640;-3.6814272053;0.3966898560;-0.0438257721;0.0808322770;-0.0007511144;-0.6606430000;0.3170990000;0.3385930000
113;9.1778275381;-3.6915583501;0.4582166464;-0.0096093816;0.0832259604;-0.0025178962;-0.6614960000;0.3171230000;0.3380080000
114;9.1527243099;-3.6925317919;0.5765730041;-0.0315948588;0.0953510898;0.0029027698;-0.6629300000;0.3174340000;0.3368470000
115;9.1667002464;-3.6754446215;0.8588204896;-0.0207436515;0.0413978674;0.0131599493;-0.6638920000;0.3189730000;0.3343200000
116;9.1232521924;-3.7834072899;0.7031338819;0.1018916415;-0.0318545592;0.0320968082;-0.6621840000;0.3191240000;0.3330110000
117;9.1783448278;-3.6472478344;0.6572688141;0.0591137694;-0.0068351578;0.0485953560;-0.6618310000;0.3214700000;0.3345220000
118;9.1855752317;-3.7839090695;0.1946342815;0.1588298035;0.0238785797;0.0876502282;-0.6596290000;0.3251580000;0.3348590000
119;9.0672126570;-3.4623856516;-0.9915163905;0.0072347017;0.2582613464;0.1316526017;-0.6608970000;0.3279770000;0.3292820000
120;9.0226518564;-3.4935362287;-2.8856303995;-0.2140287651;0.8110143576;0.1962867932;-0.6661120000;0.3318220000;0.3166570000
121;8.7362520931;-2.9367223163;-2.5340332838;-0.4476429515;1.4620149442;0.2255923748;-0.6749730000;0.3338270000;0.2898590000
122;7.6591304698;-3.0469972809;-1.3359008645;-0.4791977423;1.9972809650;0.4177479125;-0.6899880000;0.3376200000;0.2482120000
123;7.0504794830;-3.2769356441;0.1662943720;-0.4034556273;2.4654124383;0.6056808627;-0.7038330000;0.3468120000;0.1930840000
124;6.1600539981;-3.7449045911;0.9080959990;-0.5892087311;2.7774804650;0.7766047848;-0.7100600000;0.3625240000;0.1247250000
125;5.2256582013;-4.0851179038;2.9216792040;-0.7870517471;2.9555428341;0.9323870182;-0.7060710000;0.3856570000;0.0531430000
126;4.4268741083;-4.7212638451;4.0420250868;-0.8257252223;2.9846013005;1.2917650118;-0.6929960000;0.4180330000;-0.0247490000
127;3.5752524403;-5.1525169190;4.3724432956;0.1631025978;2.9770485873;1.5340715363;-0.6601150000;0.4572650000;-0.1032720000
128;2.4694067173;-5.0791217842;4.2645853126;-0.0769714388;3.1767029772;1.5353484021;-0.6154100000;0.4905780000;-0.1735700000
129;-0.3923911695;-6.0852414699;5.3228285489;-0.3214703221;3.2541166127;1.6077247191;-0.5559450000;0.5293930000;-0.2416640000
130;-0.6444364778;-5.8480725632;5.3052206605;0.1471944577;3.4009683669;1.6296661026;-0.4830620000;0.5609080000;-0.3099920000
131;-2.3374620900;-5.9477123750;5.2644060808;-0.0055374966;3.5585580324;1.6075972479;-0.3916620000;0.5920860000;-0.3777120000
132;-4.6553792181;-6.8221410484;7.3172262154;0.0086650927;3.4976320197;1.6566387640;-0.2949620000;0.6130700000;-0.4239490000
133;-5.1496010358;-6.1372766227;5.8820205708;0.2493503494;3.5637028452;1.6098091612;-0.2015660000;0.6222830000;-0.4608730000
134;-7.4956656776;-6.1854557454;7.1276303877;-0.1370063146;3.4183571743;1.7832910113;-0.0923130000;0.6295490000;-0.4807670000
135;-8.2207304795;-6.6567471241;6.3870160877;0.2145992237;3.3869713478;1.8215284430;0.0149900000;0.6314710000;-0.4839080000
136;-9.4544590012;-6.3786057430;6.6608588526;0.3509795522;3.1202638816;1.8295371366;0.1298900000;0.6203400000;-0.4737100000
137;-9.6490963596;-5.9811581159;6.0139598723;0.3183772611;2.8138695670;1.4455518173;0.2234130000;0.6025990000;-0.4615700000
138;-9.7979784599;-5.5556795983;6.1607656521;0.0467163202;2.4324392984;1.2994687324;0.2994140000;0.5850320000;-0.4443530000
139;-9.5935983113;-6.0591143033;5.8435655762;0.0189973485;1.8690054022;0.9733175136;0.3604620000;0.5727350000;-0.4149730000
140;-10.0604861943;-5.3613273311;5.9052671816;0.1175409256;1.2495452360;0.6435928263;0.3995790000;0.5594800000;-0.3961020000
141;-9.6004825102;-4.1781491590;5.1090465460;0.3310359098;0.6915100772;0.5117477296;0.4201310000;0.5467840000;-0.3761900000
142;-8.8199452220;-4.5853547628;3.9172134938;0.4378546198;0.5022989058;0.5104450389;0.4374060000;0.5326640000;-0.3762200000
143;-8.6670009064;-5.3827677591;4.2484198215;0.4159459952;0.4767998655;0.5170752757;0.4598200000;0.5189890000;-0.3799000000
144;-8.9115387867;-5.5328098252;3.4186688802;0.4544291670;0.3845074907;0.3017108193;0.4745580000;0.5042670000;-0.3812660000
145;-9.1275859241;-4.7859824857;3.2767225494;0.1918076726;0.2035214395;0.0566968531;0.4822140000;0.4963650000;-0.3817270000
146;-9.0926762329;-4.2125932092;2.8463173955;-0.2667461542;0.0427201643;-0.1249262727;0.4792040000;0.4977200000;-0.3766270000
147;-9.0309052240;-3.9592254264;2.5602878250;-0.1090600064;0.0071546592;-0.1808289569;0.4756050000;0.5037450000;-0.3721360000
148;-8.9279574816;-3.5182543563;2.3359812828;0.1050275463;-0.0405933192;-0.1848881505;0.4737280000;0.5084570000;-0.3737600000
149;-8.6766819917;-2.7934049948;1.9249210003;0.0570443792;0.0122946172;-0.1075485343;0.4722360000;0.5085320000;-0.3760220000
150;-8.8720895501;-3.1027793988;2.1704485792;-0.0265564260;0.0038322636;-0.1134225163;0.4706390000;0.5098530000;-0.3751330000
151;-8.6256764991;-2.9992157134;1.7326818024;-0.0986346045;-0.0018016126;-0.0362704006;0.4648060000;0.5107480000;-0.3766120000
152;-8.6899286969;-3.5409625443;1.8849993295;-0.1201720536;0.0108010289;-0.0565695558;0.4631350000;0.5135640000;-0.3720200000
153;-8.7106633028;-3.7056091201;1.7135334092;-0.0345169573;0.1363361654;0.0225624741;0.4661400000;0.5158590000;-0.3695760000
154;-8.8917301598;-3.8777302762;2.4411132504;0.2966695857;0.1578576133;0.0195177636;0.4704960000;0.5143670000;-0.3700790000
155;-9.0206830958;-3.6458765041;2.0195129947;0.3190677636;0.1538861301;0.0179248074;0.4732490000;0.5083620000;-0.3750170000
156;-8.8578360725;-3.6366473347;2.3390141214;0.2889155332;0.0993877571;-0.0182332541;0.4730780000;0.5036710000;-0.3782930000
157;-8.7179391492;-3.4088195582;2.3864228182;0.1579932447;0.0783847512;0.0086112272;0.4738050000;0.4995960000;-0.3801610000
158;-8.8215479395;-3.5319850285;2.1922567718;0.0142455516;0.0278339814;-0.0132071130;0.4736750000;0.5004570000;-0.3825120000
159;-8.8627432233;-3.6732198212;1.9223521630;-0.1622435851;0.0409782270;-0.0415102847;0.4746390000;0.5017050000;-0.3798680000
160;-8.7969246920;-3.7044362374;2.1027296447;0.0959950688;0.0001089165;-0.0592858340;0.4752160000;0.5026130000;-0.3793010000
161;-8.9794441148;-3.2690184258;1.8548525023;0.0357728756;0.0329920875;0.0085982567;0.4718480000;0.5021570000;-0.3808090000
162;-9.0723211642;-3.3910311678;1.9781833610;0.0696765343;0.0286192833;-0.0239566633;0.4725330000;0.5028130000;-0.3807860000
163;-8.8153289916;-3.3113438571;2.0552736168;0.0016598885;0.0545998447;0.0289979780;0.4729320000;0.5018860000;-0.3810390000
164;-8.7621711646;-3.4447151945;2.0512848710;0.1108553222;0.0335841568;0.0051832903;0.4726810000;0.5019450000;-0.3831140000
165;-9.0236869246;-3.4467383869;2.1209139661;0.0139759691;0.0298012300;0.0246776310;0.4740800000;0.5001910000;-0.3826320000
166;-8.7345031085;-3.5827508481;2.1712220715;0.0267654503;-0.0203227542;-0.0056869372;0.4705060000;0.4995700000;-0.3829080000
167;-8.8359755618;-3.5784629211;2.4113419081;0.0446061431;-0.0622192198;-0.0026662684;0.4731610000;0.4990540000;-0.3844500000
168;-8.8310961621;-3.6029386399;2.1747919740;0.0866143525;-0.0886962010;-0.0146144993;0.4706660000;0.4975690000;-0.3875670000
169;-8.9066935870;-3.5922125862;2.2602846474;-0.0111580476;-0.0191670521;0.0106126588;0.4694480000;0.4972430000;-0.3898160000
170;-8.7038545127;-3.5036094003;2.2079465239;-0.0983220997;-0.0269719816;-0.0093480288;0.4689120000;0.4984370000;-0.3895710000
171;-8.9088506722;-3.7442893623;2.4139757978;0.0227245857;-0.0174386043;-0.0074096598;0.4661440000;0.4987450000;-0.3900970000
172;-8.7834040831;-3.9038543103;2.4039643107;-0.0409183073;-0.0341445439;-0.0360007932;0.4653250000;0.5000790000;-0.3900020000
173;-8.9094594513;-3.6322731486;2.9267212086;-0.0756600196;-0.0968993530;-0.0423346144;0.4643790000;0.5013440000;-0.3922510000
174;-9.0985487804;-5.5017762277;3.9817890833;-0.1862490876;-0.2891276886;-0.1623516156;0.4599110000;0.5076670000;-0.3886230000
175;-9.8303763471;-5.4054216306;5.6908098689;0.3449810365;-0.7797548940;-0.4506869591;0.4451650000;0.5093940000;-0.4028540000
176;-9.6033021714;-7.1660811127;7.1748235276;0.6757308874;-1.4422197696;-0.6934069088;0.4123460000;0.5117740000;-0.4346060000
177;-9.8600952148;-6.7837415235;7.0759205848;0.8983759362;-2.0517041457;-1.0038089366;0.3645860000;0.5073510000;-0.4794350000
178;-10.1097658840;-6.2471329525;7.7142327131;0.6090256019;-2.5785331677;-1.2508373784;0.3012020000;0.5074050000;-0.5218940000
179;-9.6904091063;-6.1002090895;8.1621135880;0.5501694004;-3.1147808931;-1.4001280205;0.2110850000;0.5095370000;-0.5624130000
180;-9.2623791959;-4.9327205226;7.3723854813;0.3250398565;-3.4030170314;-1.4959325554;0.1052520000;0.5074300000;-0.5925210000
181;-8.4287104244;-5.2051560905;8.5812417672;-0.0700601774;-3.7176807380;-1.5261648909;-0.0213500000;0.5088250000;-0.6066950000
182;-7.4876563124;-4.6849147733;8.3971368409;0.1072010388;-3.9576225241;-1.4262430396;-0.1422340000;0.5039990000;-0.5991230000
183;-6.3728884621;-4.9434990606;8.4440771050;-0.0041689678;-4.2339027556;-1.3550014442;-0.2589450000;0.4947780000;-0.5679520000
184;-4.7297925975;-4.3401720027;8.1253418115;0.1781390023;-4.2089688018;-1.3468397220;-0.3767020000;0.4765130000;-0.5161110000
185;-2.6300921058;-4.3192665710;7.0476879163;0.1859772658;-4.2010910633;-1.3125477658;-0.4854600000;0.4512670000;-0.4451390000
186;-0.4506865370;-3.3899797162;6.2993015184;-0.0486699521;-4.1042158553;-1.1316429514;-0.5812000000;0.4212320000;-0.3540650000
187;0.9614682077;-3.8454166440;4.9810924873;-0.3298918945;-3.9122915104;-1.0292416754;-0.6499180000;0.3989240000;-0.2493000000
188;2.3354153675;-3.6572494497;3.5267928326;-0.2094969091;-3.7192356970;-0.7427430921;-0.6981470000;0.3819410000;-0.1477430000
189;3.7322550803;-3.9679085957;2.8588642751;-0.5668857979;-3.4003909927;-0.6063026266;-0.7212800000;0.3642190000;-0.0429710000
190;5.0271422203;-4.0243804685;1.3172236219;-0.6493039576;-2.9726540195;-0.5472815155;-0.7303510000;0.3496950000;0.0561470000
191;5.5701439433;-4.1068679529;1.3201183705;-0.2729485547;-2.5397608310;-0.4515491886;-0.7160880000;0.3303310000;0.1486670000
192;6.9422963161;-4.2400786787;0.0279614059;-0.1124965932;-2.1757617234;-0.3678007519;-0.7046940000;0.3186970000;0.2165160000
193;7.4294357716;-4.1256585652;-0.4320797950;0.0561803482;-1.7685861537;-0.4006299073;-0.6987260000;0.3100850000;0.2728380000
194;7.9487682977;-4.3088078725;-0.7222628980;-0.0809394528;-1.4512990253;-0.5137672776;-0.6850290000;0.2981170000;0.3176580000
195;8.5521801294;-3.9462341923;-1.3693399126;0.2236465754;-1.0775024075;-0.4629024361;-0.6741080000;0.2862000000;0.3517670000
196;8.6713257372;-3.5106055719;-1.3266331928;0.4393026805;-0.8054597255;-0.3839667456;-0.6590000000;0.2789850000;0.3674290000
197;8.9657642885;-3.3094896553;-1.3344567718;0.1656676188;-0.5479420622;-0.2923308586;-0.6515800000;0.2735840000;0.3827690000
198;8.9346341179;-3.6643657211;-0.9594461881;0.0498931044;-0.4128592798;-0.1820141325;-0.6505040000;0.2712540000;0.3998970000
199;9.2269134179;-3.7853694822;-1.1812801936;-0.0068260461;-0.2547215827;-0.1143709864;-0.6472980000;0.2671430000;0.4083140000
200;9.3210905838;-3.5147933803;-1.1358205607;0.0132454259;-0.1337478092;-0.0592335074;-0.6436240000;0.2657880000;0.4128750000
