time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
14;-8.3569361020;-0.6187961957;-4.6986701392;-0.0013401546;0.0323075381;-0.0006237187;0.4558800000;-0.0000650000;0.8095910000
15;-8.4974016393;-0.6438870976;-4.6058702355;0.0116332370;0.0538758238;-0.0025628589;0.4570010000;0.0003110000;0.8100470000
16;-8.5994360277;-0.6748157131;-4.6325110505;0.0140203399;0.0384373390;0.0021012924;0.4562210000;0.0009620000;0.8108380000
17;-8.5678687836;-0.6320212614;-4.6287670676;0.0202226572;0.0430434415;-0.0024187455;0.4555180000;0.0009780000;0.8105340000
18;-8.6297755225;-0.6706510954;-4.7289616935;0.0187847899;0.0276777733;-0.0068970623;0.4540070000;0.0009940000;0.8104730000
19;-8.5125909748;-0.6466833682;-4.7454463743;0.0120509842;0.0240464881;0.0031337754;0.4546140000;0.0025550000;0.8115890000
20;-8.6012180623;-0.6419534473;-4.7287129071;0.0123803397;0.0235456516;0.0030714028;0.4532560000;0.0020300000;0.8118140000
21;-8.5875305223;-0.6555838144;-4.7298132595;0.0214336809;0.0506844572;0.0083351981;0.4538800000;0.0025180000;0.8132140000
22;-8.3978214741;-0.6776707581;-4.7324144517;0.0263029269;0.0623579907;-0.0061378023;0.4511840000;0.0035210000;0.8115820000
23;-8.5245560842;-0.6174563152;-4.7005177585;0.0153349154;0.0638881657;0.0146846295;0.4501540000;0.0031000000;0.8127840000
24;-8.6961523268;-0.6555579458;-4.5837925922;0.0227542241;0.0494713032;0.0039315018;0.4485430000;0.0030990000;0.8134090000
25;-8.5275374317;-0.6499472756;-4.5961072555;0.0123515943;0.0395671805;-0.0034008431;0.4488210000;0.0049550000;0.8135440000
26;-8.5780271425;-0.6489750753;-4.7344001479;0.0235982157;0.0569831521;0.0029950164;0.4474750000;0.0058860000;0.8140350000
27;-8.5262063872;-0.6352327242;-4.9147642028;0.0208297777;0.0679999644;0.0139291830;0.4452900000;0.0067020000;0.8142170000
28;-8.4521681103;-0.6420080852;-4.7474835803;0.0442819998;0.0784346626;0.0230623262;0.4442650000;0.0072080000;0.8155500000
29;-8.5611204714;-0.6346893196;-4.8267972874;0.0430595305;0.0740259508;0.0193526398;0.4420270000;0.0080500000;0.8147650000
30;-8.5270481048;-0.6331111302;-4.7077589754;0.0243598620;0.0622539837;0.0297098866;0.4399010000;0.0096340000;0.8160460000
31;-8.6141220490;-0.6080995210;-4.5706456271;0.0050160395;0.0392491876;0.0179270777;0.4387810000;0.0087260000;0.8155940000
32;-8.4369059308;-0.6494768038;-4.6458891499;-0.0014160024;0.0242450627;0.0114732553;0.4383710000;0.0075330000;0.8155870000
33;-8.4939333357;-0.6244018831;-4.7491547449;0.0235656497;0.0055365086;0.0031562831;0.4393420000;0.0071190000;0.8157660000
34;-8.5112939051;-0.6392447033;-4.8713754543;0.0049136514;0.0038875268;0.0013462765;0.4382100000;0.0079450000;0.8151640000
35;-8.3816472139;-0.6260138998;-4.8434738754;0.0039806173;0.0039867767;0.0068765861;0.4397210000;0.0084600000;0.8152210000
36;-8.3229504936;-0.6162211711;-4.7422704102;-0.0048700769;0.0431010023;0.0047628003;0.4386930000;0.0074410000;0.8139460000
37;-8.4303021042;-0.6017208028;-4.9236601513;0.0005591449;0.0511628973;0.0057361370;0.4393630000;0.0075070000;0.8161780000
38;-8.4908379916;-0.5185760311;-4.8533036686;0.0166341120;0.0368953428;0.0182383294;0.4368930000;0.0066700000;0.8136040000
39;-8.3268164327;-0.4143706495;-4.8491925675;-0.0069571611;0.0613019357;0.0635202923;0.4368700000;0.0070810000;0.8131860000
40;-8.5865203393;-0.2162161363;-4.9096649540;0.0222998242;0.0667778862;0.1309535194;0.4361080000;0.0061280000;0.8142650000
41;-8.3443540735;-0.0501530159;-5.1720804097;0.0286213968;0.1195192806;0.2240704436;0.4333860000;0.0045510000;0.8145810000
42;-8.5427398391;0.0387398931;-5.0210068422;0.0862151144;0.1703174389;0.3211423128;0.4264500000;0.0033320000;0.8130710000
43;-8.4321864114;0.0081303593;-4.9633178516;0.0429589291;0.1913104271;0.4039778338;0.4195230000;0.0021090000;0.8116980000
44;-8.2755408275;0.1969721432;-5.1659741597;0.1037190115;0.2635831480;0.4849533494;0.4109000000;0.0009270000;0.8094310000
45;-8.3830591812;0.4798057886;-5.3634663817;0.1612252974;0.3308524076;0.6340710905;0.4011610000;0.0002300000;0.8093200000
46;-8.3240827945;0.7519996939;-5.6794471513;0.1586429937;0.4201012364;0.7382498138;0.3861270000;-0.0011680000;0.8076240000
47;-8.2986473997;1.0719472458;-5.9869898016;0.3603458756;0.5299565433;0.9193050462;0.3709770000;0.0012780000;0.8064460000
48;-8.4477874168;1.1339462064;-6.3400270329;0.4655135092;0.6859289995;1.0288902422;0.3499780000;0.0077480000;0.8062440000
49;-8.0733818027;1.1343326502;-6.4002348801;0.3820493969;0.8271912886;1.1297239600;0.3259950000;0.0137010000;0.8066150000
50;-7.7047916716;1.3123178840;-6.5664805782;0.4822083089;1.0132770078;1.1506665986;0.2995280000;0.0199500000;0.8117080000
51;-7.6778577067;1.4879172900;-6.7368312528;0.5072758112;1.0609986016;1.0707340424;0.2717900000;0.0321460000;0.8138130000
52;-7.0503347477;1.7105708696;-6.7578023178;0.3995452813;0.9941516784;1.0225000624;0.2431390000;0.0437320000;0.8142310000
53;-6.7391173392;1.5666014849;-7.3075547934;0.2775455630;1.1028923841;1.0023343643;0.2139570000;0.0491320000;0.8172920000
54;-6.7755300911;1.8097826176;-7.3118731312;0.3312148504;0.9657535405;1.0882745916;0.1882570000;0.0545390000;0.8188390000
55;-6.2054526056;1.8658626062;-7.1509146342;0.4068724852;0.9272552182;1.0710473240;0.1654120000;0.0636490000;0.8200600000
56;-5.6485694388;1.8586938948;-7.3977196543;0.3593967833;0.8659311087;1.0500271296;0.1453370000;0.0729840000;0.8218040000
57;-5.1389047148;2.6356262019;-8.5271849133;0.3655832018;0.8844104612;1.1598253548;0.1238860000;0.0805420000;0.8208860000
58;-5.0418454770;2.3968289699;-8.2266226728;0.4041884175;0.8852353648;1.0451541726;0.1031150000;0.0908860000;0.8199760000
59;-4.5473471454;2.6713485491;-8.2622623847;0.0887687528;0.8343044667;1.1299367226;0.0853360000;0.0948330000;0.8184060000
60;-4.3663755639;2.6677994010;-8.5016963711;-0.0217530960;0.6039897254;0.9733245823;0.0687060000;0.0962830000;0.8202080000
61;-4.2270333614;2.4602985139;-8.0948099725;-0.1056795007;0.6284418494;0.8770922062;0.0567150000;0.0918490000;0.8214130000
62;-3.7983073075;2.5325913522;-8.0558305930;-0.0322849745;0.4776320986;0.7763518791;0.0450380000;0.0874600000;0.8208380000
63;-3.4574583412;2.8444793816;-8.0444165937;0.1176670038;0.4707592474;0.7948313678;0.0357190000;0.0873540000;0.8183960000
64;-2.9310785857;2.7282951787;-8.1767793194;0.1257610204;0.3325968980;0.6567593491;0.0299210000;0.0924820000;0.8178500000
65;-2.8245714873;3.0892949745;-8.4495073678;0.2580366759;0.3206094230;0.6328432340;0.0216300000;0.0997070000;0.8193940000
66;-2.7789936777;3.1260691474;-8.9296384480;0.2690970847;0.3584918402;0.6273270831;0.0158460000;0.1062250000;0.8166330000
67;-2.3970968888;3.0981318757;-9.3081993979;0.3894043429;0.3190016191;0.5932437736;0.0096920000;0.1180430000;0.8147830000
68;-2.2061210151;3.0033795844;-8.9933980415;0.3274285953;0.2824446227;0.5365114873;0.0070470000;0.1306490000;0.8119650000
69;-2.1615349888;2.9036729038;-9.5465707530;0.2948677614;0.3081359849;0.5272439951;0.0043410000;0.1400300000;0.8104100000
70;-1.7243410438;2.4659173960;-9.0995166307;0.1390778310;0.2843803091;0.4151837750;-0.0022780000;0.1472920000;0.8099530000
71;-1.8201931242;2.6025359347;-9.0657144626;0.1432643502;0.2631516266;0.3620600936;-0.0061880000;0.1516190000;0.8087990000
72;-1.6726487773;2.3886849354;-9.0901899531;0.1153112531;0.2794141003;0.3368646896;-0.0117730000;0.1578390000;0.8071510000
73;-1.4686736814;2.2851934235;-8.6238990523;0.0418395485;0.2107161242;0.2304935548;-0.0139360000;0.1596410000;0.8052590000
74;-1.5199304602;2.4796183527;-8.8206623414;0.0222096563;0.1617964101;0.1911388880;-0.0161020000;0.1619090000;0.8058440000
75;-1.2331773581;2.2955658441;-9.1317476153;-0.0303338584;0.1424185616;0.2052237600;-0.0195600000;0.1623580000;0.8052880000
76;-1.2263856101;2.4946637803;-9.3425319550;0.0262961611;0.1568290412;0.1678952685;-0.0217550000;0.1642410000;0.8053240000
77;-1.1545893828;2.4706126036;-9.3323487358;0.0239010631;0.1496012996;0.0967143223;-0.0243740000;0.1645400000;0.8050790000
78;-1.0879865244;2.8012248742;-9.2507578087;-0.0116575628;0.1141892304;0.0284090717;-0.0263520000;0.1615320000;0.8039190000
79;-1.1479285134;2.7642192115;-9.3903487942;-0.0694081813;0.1279861979;-0.0022016127;-0.0286840000;0.1599620000;0.8038370000
80;-1.0197862568;2.7971332552;-9.1180027960;-0.0448258356;0.1436161446;0.0395042699;-0.0324440000;0.1615560000;0.8053280000
81;-1.0098691870;2.7567982722;-9.1227928019;-0.0401426173;0.1286337029;0.0005653673;-0.0344830000;0.1583780000;0.8055450000
82;-0.9677896772;2.9235628990;-9.2231055777;-0.0025879346;0.1280477595;0.0145199625;-0.0375750000;0.1588450000;0.8041770000
83;-0.9543037112;2.8649169776;-9.0053771858;-0.0807983193;0.0904482777;0.0090452995;-0.0406010000;0.1568870000;0.8039320000
84;-0.9921631704;2.7627215399;-9.0622159959;-0.0512084686;0.0771466451;0.0044991161;-0.0422430000;0.1537130000;0.8038890000
85;-0.9890724850;2.7617055174;-9.1250454174;-0.0029367231;0.0508973669;0.0018368643;-0.0442370000;0.1538350000;0.8050480000
86;-0.8456122474;2.9376989192;-9.0315364583;0.0716007058;0.0291369926;0.0011833714;-0.0447200000;0.1554700000;0.8037760000
87;-0.8701679805;3.0737102615;-9.3901511371;-0.0300225596;0.0448290860;-0.0214532572;-0.0434950000;0.1563240000;0.8061630000
88;-0.8470708952;3.1741702831;-9.5951603573;0.0006410183;0.0637916652;0.0398459978;-0.0438130000;0.1555520000;0.8053280000
89;-0.7493832209;3.0174382472;-9.4304306429;-0.0867752963;0.0555186716;0.0288364223;-0.0436890000;0.1547600000;0.8050640000
90;-0.7973938490;3.0052057944;-9.4984502542;0.0082438700;0.0862899912;0.0072825694;-0.0458280000;0.1521640000;0.8034800000
91;-0.7752455011;2.7175244219;-9.3044932895;-0.0716795056;0.0584043606;0.0184320647;-0.0470040000;0.1524130000;0.8045340000
92;-0.8977843337;2.7347350986;-9.1694974706;0.0247103085;0.0478649109;-0.0210295279;-0.0473530000;0.1516560000;0.8031470000
93;-0.8488360899;2.9208154322;-9.0272642584;0.0104130221;0.0230137073;0.0001915115;-0.0479030000;0.1510630000;0.8056110000
94;-0.7134494294;2.8110103629;-9.1390995847;-0.0066493432;0.0248734016;0.0184657733;-0.0475020000;0.1492030000;0.8053650000
95;-0.6130213332;2.8545390284;-9.3396862548;0.0228440434;0.0224594336;-0.0448067646;-0.0487510000;0.1517490000;0.8051580000
96;-0.7297643660;3.1599437495;-9.4462298064;-0.0841471810;0.0014907371;-0.0279444278;-0.0493470000;0.1514450000;0.8067900000
97;-0.7989938498;2.9915437924;-9.6158398230;-0.0564379944;0.0406002435;0.0000250352;-0.0495940000;0.1496410000;0.8047260000
98;-0.7227252085;3.1896804730;-9.2749235943;-0.0094475634;0.0517182121;0.0404769602;-0.0498150000;0.1494840000;0.8056830000
99;-0.6980530212;2.9375233013;-9.2077832629;-0.0592331427;0.0693671458;-0.0000826793;-0.0511570000;0.1485530000;0.8061870000
100;-0.7588790260;2.7851694538;-9.2587011607;-0.0478931982;0.0260992452;-0.0396007353;-0.0511890000;0.1460440000;0.8055150000
101;-0.8166948848;2.9989562058;-8.8919535836;0.0429525676;0.0330962879;-0.0387443139;-0.0516340000;0.1468620000;0.8049400000
102;-0.8281228227;3.1036734723;-9.3576733472;-0.0348421229;0.0175284157;0.0010736892;-0.0513050000;0.1468990000;0.8034370000
103;-0.6833296727;2.9409726493;-9.2560950340;-0.0104087545;0.0056304882;-0.0177363659;-0.0520050000;0.1453840000;0.8056250000
104;-0.6818692434;3.0881054113;-9.4934999125;0.0603061575;0.0262267345;-0.0070801898;-0.0527560000;0.1468860000;0.8044810000
105;-0.7153808374;2.9835514981;-9.3949310081;-0.0156520249;0.0335487987;-0.0071996987;-0.0525760000;0.1484580000;0.8053040000
106;-0.7208609143;2.9880661971;-9.2295969002;-0.0188554911;0.0349371316;-0.0348800739;-0.0537080000;0.1459620000;0.8045870000
107;-0.7481264034;3.0070565646;-9.1554884010;0.0095784534;0.0356138076;-0.0107691608;-0.0532140000;0.1467140000;0.8061180000
108;-0.7286314856;2.9577603326;-9.2240351008;-0.0173233313;0.0325824437;0.0190931794;-0.0531040000;0.1453970000;0.8055810000
109;-0.7099040951;3.0263741348;-9.1172517218;0.0149752612;0.0300332282;0.0001903200;-0.0541090000;0.1443660000;0.8047210000
110;-0.7493299941;2.9092063673;-9.1041350354;-0.0714374960;0.0103424207;-0.0475233450;-0.0543070000;0.1439320000;0.8060940000
111;-0.7502089720;2.8965151299;-9.2945327285;0.0007066255;0.0150282744;-0.0491882562;-0.0528840000;0.1418980000;0.8069940000
112;-0.7527183016;2.9632630664;-9.1023230525;0.0070591322;0.0208788228;-0.0312619494;-0.0534810000;0.1431240000;0.8061340000
113;-0.7399286307;3.1987873605;-9.4166468581;0.0086125304;0.0210995329;-0.0158935849;-0.0538460000;0.1423080000;0.8069520000
114;-0.7372030544;3.1858243832;-9.2570846804;-0.0693921478;0.0213658823;-0.0255888151;-0.0561620000;0.1399320000;0.8071520000
115;-0.7067878615;3.0430728497;-9.0841631489;0.0122537571;0.0135711776;-0.0052838618;-0.0537460000;0.1387370000;0.8061550000
116;-0.7622750732;3.0241700639;-9.2536851734;0.0096436824;0.0213311719;0.0091970600;-0.0541980000;0.1395590000;0.8054420000
117;-0.6927229440;3.1325394761;-9.3152812491;0.0014845724;0.0229550661;-0.0098666955;-0.0545600000;0.1408670000;0.8063820000
118;-0.7523792682;3.1089599844;-9.1806687349;-0.0066257105;0.0251833007;0.0056089406;-0.0560210000;0.1390660000;0.8046830000
119;-0.7308605250;3.0620010932;-9.4036440109;0.0077402184;0.0248541914;0.0148954151;-0.0553060000;0.1395080000;0.8077410000
120;-0.7118534803;3.1306341366;-9.1975697968;-0.0084818830;0.0380640167;0.0198474225;-0.0551050000;0.1384790000;0.8063780000
121;-0.7351886787;3.0718382101;-9.2015936564;-0.0209266298;0.0319655519;-0.0108412312;-0.0553810000;0.1390140000;0.8063630000
122;-0.7336344820;3.1684582480;-9.3349009269;0.0260440087;0.0207901989;-0.0016126232;-0.0549980000;0.1384920000;0.8058310000
123;-0.7094725086;3.0853028949;-9.1704044800;-0.0322002497;0.0295272287;0.0111660849;-0.0544280000;0.1398050000;0.8062580000
124;-0.7288207909;2.9566190823;-9.1910996078;-0.0048654937;0.0082748197;-0.0125369480;-0.0543400000;0.1382340000;0.8053080000
125;-0.7314691423;3.0271084368;-9.3632095620;0.0042483775;0.0224127127;0.0002007333;-0.0543200000;0.1385550000;0.8082010000
126;-0.6749340191;3.1025860458;-9.2809589189;0.0167459865;0.0141486485;-0.0195260366;-0.0548000000;0.1387260000;0.8069400000
127;-0.8034976065;3.2560592787;-9.1844826321;-0.0031375025;0.0207222477;0.0001945813;-0.0540360000;0.1380160000;0.8083540000
128;-0.7192897563;2.9534569153;-9.3394926556;-0.0335455298;0.0179302390;0.0084725914;-0.0548210000;0.1344840000;0.8064190000
129;-0.7239095735;3.1232615500;-9.0608707096;0.0442747181;0.0280201808;-0.0287634824;-0.0548330000;0.1363510000;0.8062670000
130;-0.7456521927;3.1850955455;-9.2749475233;0.0041661981;0.0215359998;-0.0105769770;-0.0554720000;0.1384600000;0.8071900000
131;-0.6904400239;2.9480525963;-9.0413471422;0.0041965680;0.0181366639;-0.0109190146;-0.0553690000;0.1362820000;0.8090020000
132;-0.7576687373;2.9770679690;-8.9786396801;0.0300111208;0.0002478562;-0.0704651449;-0.0548960000;0.1369790000;0.8076380000
133;-0.8198090411;3.0553746205;-9.0626985679;0.0370660335;-0.0103654562;-0.0446524797;-0.0549280000;0.1377930000;0.8070790000
134;-0.7963722672;2.9596484574;-9.1455801668;0.0369582549;-0.0278269258;-0.0579418957;-0.0561670000;0.1388710000;0.8070220000
135;-0.8397463215;3.0286925550;-9.3322228418;-0.0102870674;-0.0451495053;-0.0619736693;-0.0544110000;0.1388660000;0.8065410000
136;-0.8764516461;3.1129017950;-9.2154536518;0.0022608551;-0.0149200020;-0.0106404050;-0.0516260000;0.1393490000;0.8073380000
137;-0.8710166516;3.0727183935;-9.0237788073;-0.0160046763;-0.0249938756;-0.0775877710;-0.0517860000;0.1390960000;0.8069200000
138;-0.9958391433;3.1061944346;-9.0804677001;-0.0031439194;-0.0640086239;-0.0823602636;-0.0505140000;0.1369380000;0.8075390000
139;-0.9454557208;2.8825454703;-8.9001322693;0.0239004350;-0.0775627960;-0.0102959416;-0.0482070000;0.1361280000;0.8070860000
140;-0.9418921457;2.9259735765;-8.9672108135;0.0426141586;-0.0873311914;-0.1415733643;-0.0458000000;0.1381930000;0.8085460000
141;-1.0985937765;2.6230046720;-8.8584376291;0.0147825431;-0.1151810386;-0.1714915084;-0.0438580000;0.1369670000;0.8089090000
142;-1.2094002789;2.5274197846;-8.7654117928;0.0189785069;-0.1645287966;-0.2425754790;-0.0400430000;0.1376040000;0.8085060000
143;-1.2563727239;2.3336016639;-8.4569351366;-0.0145618600;-0.2787962423;-0.3030109623;-0.0350130000;0.1377730000;0.8102230000
144;-1.5511915024;2.5385583346;-8.9503885412;0.1359122459;-0.2590247988;-0.3766707459;-0.0304740000;0.1396480000;0.8080480000
145;-1.6614634919;2.5859082548;-8.6530901993;-0.0014651944;-0.3525253225;-0.4381319331;-0.0235860000;0.1383660000;0.8086100000
146;-1.7972106153;2.4201316470;-8.7831748940;-0.0062203751;-0.3768668234;-0.6244813135;-0.0160890000;0.1375790000;0.8102960000
147;-2.3780323141;2.6393694262;-8.4973812493;-0.0878094429;-0.5073411373;-0.7087438325;-0.0083560000;0.1334860000;0.8111880000
148;-2.6344195638;2.5310732177;-9.0644758460;-0.0599341083;-0.5236823787;-0.7905211896;0.0032810000;0.1314490000;0.8133240000
149;-2.7855975433;2.1087074178;-8.9687390861;-0.0163496233;-0.5252998018;-0.9175687271;0.0147230000;0.1282460000;0.8143590000
150;-3.3622190441;2.4994446552;-8.5864302913;0.0980883785;-0.6886652705;-0.8989928530;0.0266390000;0.1285300000;0.8141470000
151;-3.5267857057;2.0436705048;-8.8479905017;-0.0243457078;-0.6995341892;-1.0399261348;0.0400010000;0.1299580000;0.8153620000
152;-3.9530652306;2.2770766828;-8.2993421787;-0.2275373230;-0.8576353545;-1.1489757441;0.0574720000;0.1243040000;0.8162430000
153;-4.6564907871;1.7273700118;-8.5817990378;-0.4337597698;-0.8712045565;-1.2916953052;0.0773610000;0.1148600000;0.8186280000
154;-4.6121116420;1.9672163460;-7.6933853894;-0.4493865958;-0.9771503022;-1.3188448304;0.0982330000;0.0994150000;0.8212340000
155;-5.6703403998;1.3370341140;-7.8644168396;-0.3949015246;-0.9944293251;-1.4847483749;0.1207800000;0.0901190000;0.8220700000
156;-5.9789000986;1.3538135788;-7.2380640995;-0.2683844204;-0.9533768805;-1.4857033786;0.1443660000;0.0802420000;0.8243310000
157;-6.5906296669;1.4116176929;-7.3292693440;0.2625874750;-1.0343179055;-1.4528115638;0.1657000000;0.0880260000;0.8236150000
158;-7.8322954524;0.6299642313;-7.7250161441;-0.6777840981;-1.1822657983;-1.8838460144;0.1912280000;0.0874890000;0.8240930000
159;-6.9475712712;0.6110965738;-7.3556485065;-0.3975381491;-1.1363917438;-1.9531995271;0.2201730000;0.0732310000;0.8289440000
160;-7.7521971979;0.9214411330;-7.5172665041;-0.4455538299;-1.0859904766;-1.9821844218;0.2535060000;0.0702930000;0.8316840000
161;-8.3721856427;0.1886502999;-7.1284668261;-0.6252925032;-1.0022601286;-1.9973535345;0.2823770000;0.0650430000;0.8379820000
162;-8.5648885001;-0.4544277915;-6.4196245672;-0.3395746534;-1.0055947116;-1.9931806803;0.3157090000;0.0581160000;0.8455760000
163;-8.1154926163;-0.4928919817;-5.7313620571;-0.3156940482;-0.8763163565;-2.1017690404;0.3520960000;0.0642970000;0.8542980000
164;-7.9483707529;10.2501472612;-14.9673190433;-1.8493037796;0.3014446827;-0.2198821119;0.3839440000;0.0539170000;0.8672330000
165;-7.2179774420;-0.4389166710;-6.8606616244;0.3210229501;-0.3105549592;-2.4175915209;0.3796170000;0.0253570000;0.8674050000
166;-8.1559927234;-3.0491844909;-3.9675912704;-0.1549607707;-0.5609394260;-0.0995933523;0.3823330000;0.0357120000;0.8572380000
167;-8.5295162940;-3.1215170950;-3.8366645878;0.4371584124;-0.2072789358;0.1530948732;0.3942810000;0.0469470000;0.8504690000
168;-7.9192185164;-0.9197850562;-6.5835134684;0.6600874085;0.3938332196;0.4281978450;0.3830160000;0.0485320000;0.8551050000
169;-7.6901780510;-1.0506436183;-6.7917897647;0.4349070274;-0.0356610322;0.0809626803;0.3809790000;0.0612350000;0.8583760000
170;-7.8471549369;-1.0573117083;-5.7833356915;0.2309689266;-0.1499603910;-0.1308044916;0.3922560000;0.0813720000;0.8571660000
171;-7.5135996492;-2.1471484391;-5.3548008927;-0.3053128773;-0.0622026399;-0.2697524101;0.3955990000;0.0825100000;0.8531560000
172;-7.7812819591;-1.9609831107;-5.4319526839;-0.1245228417;0.1109194647;0.0971668905;0.3934940000;0.0745140000;0.8545090000
173;-8.1517745587;-0.7747662278;-5.6827838750;0.0076304867;0.0147295015;0.0086899493;0.3880640000;0.0657050000;0.8527010000
174;-8.0523035593;-1.1190271745;-5.1443689787;-0.0479943975;-0.0513796183;-0.0945264907;0.3894100000;0.0636430000;0.8547000000
175;-7.8747357580;-1.5504717479;-5.4697556902;0.1392319656;0.0317913897;0.0626064943;0.3912840000;0.0687620000;0.8565300000
176;-7.8293441309;-1.5272403571;-5.4329938568;0.2609928246;0.0531005890;0.1357457974;0.3920210000;0.0739800000;0.8551430000
177;-7.9746384605;-1.3342558710;-5.5917798400;0.1435832090;0.0294129568;0.0700289300;0.3908820000;0.0786640000;0.8545110000
178;-8.0737165893;-1.3981211931;-5.6205171642;-0.0363336250;-0.0066691291;0.0040267263;0.3897360000;0.0789650000;0.8536360000
179;-7.9140704121;-1.3959651243;-5.4610498089;-0.0655579552;0.0066814900;0.0412373690;0.3894350000;0.0773870000;0.8530840000
180;-7.9196779205;-0.7934110347;-5.7057009904;-0.0554647778;0.0174301631;0.2146474055;0.3921010000;0.0728110000;0.8540520000
181;-8.2514021334;-0.1225599856;-5.5497917472;-0.2487343151;0.0531180897;0.4514340020;0.3915050000;0.0627400000;0.8528610000
182;-8.3928984826;0.7804787349;-6.0812017103;-0.1743480550;0.1541017354;0.6894739086;0.3868220000;0.0479800000;0.8494720000
183;-7.8535017176;1.5280752187;-6.4686885607;0.1044676575;0.4084244489;1.2099827922;0.3730060000;0.0346830000;0.8446030000
184;-8.6313087376;1.6360012658;-6.8137255536;-0.1694577829;0.5505466941;1.5441600397;0.3520950000;0.0231030000;0.8379200000
185;-8.3140514701;1.4597825154;-6.3308741093;-0.2073723243;0.5941595365;1.6845777704;0.3316410000;0.0055150000;0.8318510000
186;-7.8032633316;2.1816683695;-6.8002102412;0.2199515457;0.6930259570;2.0949065667;0.3093970000;-0.0065340000;0.8233260000
187;-8.5527804809;2.1676710493;-7.3307798122;0.2060215659;0.9757817600;2.2678180388;0.2807830000;-0.0114460000;0.8189040000
188;-7.9629050264;2.2423410270;-7.5328414297;0.0556410394;1.0590945353;2.3221959489;0.2459640000;-0.0265110000;0.8134800000
189;-6.9963865664;3.3715652038;-8.1701261536;0.3067227169;1.0476857379;2.2835975759;0.2171700000;-0.0333950000;0.8132000000
190;-6.1838228388;2.7610772370;-8.8660907628;0.3246022281;1.4520641435;2.3668450891;0.1828710000;-0.0301800000;0.8153820000
191;-6.4128748011;3.4067367770;-8.8389484168;0.5929284925;1.3286155806;2.2772865696;0.1378740000;-0.0218050000;0.8176480000
192;-5.3088247206;2.7746563728;-9.1037397982;1.3277240270;1.8466094037;2.1084763877;0.0897970000;0.0060380000;0.8193720000
193;-5.4776198698;2.4300971062;-7.8441843697;1.7169594803;1.8419572267;1.9190109729;0.0349020000;0.0595820000;0.8176020000
194;-4.1019926432;3.2120286833;-7.5086411530;1.1149007715;1.4275766109;1.4601950237;-0.0051750000;0.1095840000;0.8134200000
195;-2.8407569896;3.0158411229;-7.6761727557;-0.0443238909;0.9873340675;1.2385432825;-0.0318250000;0.1274220000;0.8130460000
196;-1.6596480840;2.2399294044;-7.5339577818;0.0378422916;0.7274651580;0.9843211400;-0.0474350000;0.1279040000;0.8108990000
197;-1.2483419163;2.2035557766;-7.6899581619;0.3464311328;0.6409979403;0.7462409447;-0.0605860000;0.1387990000;0.8064310000
198;-0.9124752345;2.4495926970;-7.7954005115;0.2712168896;0.5473202536;0.6844393889;-0.0664160000;0.1453390000;0.8028410000
199;-0.7904184775;2.1829107821;-8.0441967460;0.2247536284;0.2384373352;0.5148752312;-0.0723690000;0.1526720000;0.7995150000
200;-0.3459793003;1.8978344910;-8.2468658705;0.0686312447;0.2461396604;0.3168284288;-0.0816590000;0.1663060000;0.8005590000
201;-0.4438379895;2.2060856660;-8.6486342327;0.0275865101;0.0276934768;0.1121607736;-0.0829320000;0.1691290000;0.7999360000
202;-0.3522624086;2.3410169087;-8.8831160623;-0.0733660354;0.0574588433;0.1147437677;-0.0837180000;0.1691190000;0.8005930000
