time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
32;-8.9877975600;2.5154747800;-2.2835332800;-0.0347782400;0.0016150400;0.0352898000;0.4467420000;-0.3733520000;0.5679490000
33;-8.9140927400;2.6384961400;-2.3260535200;-0.0186454800;0.0206339000;0.0191521400;0.4463470000;-0.3745530000;0.5682180000
34;-8.8706542400;2.6158973400;-2.2088592400;-0.0266961800;0.0208887000;0.0316589000;0.4469790000;-0.3800490000;0.5645610000
35;-8.8557680400;2.6378522800;-2.2817359600;-0.0409522400;0.0068982200;0.0299125400;0.4466520000;-0.3801530000;0.5635830000
36;-8.9217406600;2.6019607600;-2.2532169800;-0.0462442400;0.0175331800;0.0352153200;0.4452870000;-0.3783490000;0.5662730000
37;-8.9581506000;2.6384736000;-2.2313159400;-0.0151566800;0.0207936400;0.0325605000;0.4458030000;-0.3801990000;0.5656180000
38;-8.8699986200;2.7178692800;-2.2886371200;-0.0301918400;0.0350310800;0.0378515200;0.4461940000;-0.3807240000;0.5652240000
39;-8.8849583200;2.6597543000;-2.2525623400;-0.0426672400;0.0317108400;0.0458894800;0.4443650000;-0.3822790000;0.5643340000
40;-8.8403350000;2.8048531000;-2.3097865000;-0.0709422000;0.0734794200;0.0680227800;0.4416070000;-0.3849020000;0.5639670000
41;-8.8259515400;2.7827492000;-2.2586285400;-0.1012065600;0.0659481200;0.0796348000;0.4406040000;-0.3868650000;0.5631140000
42;-8.7811694600;2.9353107000;-2.3669949800;-0.1331290800;0.0893181800;0.1045219000;0.4377710000;-0.3897160000;0.5613660000
43;-8.8623595200;2.8553064400;-2.1706735400;-0.1315130600;0.0683648000;0.1135467200;0.4363780000;-0.3952750000;0.5607990000
44;-8.9355890400;2.8339679200;-2.1348016200;-0.1140808200;0.0523222000;0.1744066800;0.4320470000;-0.4007750000;0.5591490000
45;-8.7509805600;3.0952222000;-2.4681113800;-0.1692675600;0.1060134600;0.2920929200;0.4283220000;-0.4074390000;0.5560140000
46;-8.6897482000;3.8345048000;-2.2434424600;-0.2872958200;-0.0153301400;0.3479019600;0.4215220000;-0.4157050000;0.5542850000
47;-8.7368705200;3.1591809200;-2.1458060400;-0.1277361400;-0.1158487400;0.2689845200;0.4213740000;-0.4232740000;0.5488190000
48;-8.6946442800;2.8679259000;-2.0303679200;-0.0385581000;-0.0661029600;0.2215211600;0.4211980000;-0.4258440000;0.5455220000
49;-8.6210688200;3.0411957800;-1.9262978000;-0.0080213000;-0.0443185400;0.1517726000;0.4188180000;-0.4331740000;0.5418950000
50;-8.6273663000;3.1654147000;-2.1083690600;0.0139375600;-0.0180731600;0.0212013200;0.4180150000;-0.4326440000;0.5422720000
51;-8.6487783200;3.2528963600;-2.1518418600;0.0303133600;0.0144118800;-0.0387972200;0.4200380000;-0.4321150000;0.5416610000
52;-8.5740993800;3.5721098000;-2.2296450400;0.0449388800;0.0557639600;-0.0952452200;0.4199800000;-0.4305590000;0.5431630000
53;-8.6759027600;3.6889934200;-2.2004047800;0.0305593400;0.0564450600;-0.0487991000;0.4200630000;-0.4303340000;0.5446820000
54;-8.6618250600;3.5871057600;-2.1717074400;-0.0211052800;0.0467273800;-0.0130790800;0.4182910000;-0.4303220000;0.5448860000
55;-8.6913818600;3.5435437800;-2.1137090800;-0.0648789400;0.0336924000;0.0423271800;0.4180800000;-0.4313470000;0.5435070000
56;-8.6631255200;3.3543498800;-2.0708448600;-0.0303604000;0.0221578000;0.0513588600;0.4159280000;-0.4321440000;0.5442530000
57;-8.6927999200;3.2529316400;-2.0717298000;-0.0072039800;0.0333347000;0.0459737600;0.4146390000;-0.4322360000;0.5432370000
58;-8.6916405800;3.4782532400;-2.1287618800;-0.0026567800;0.0150684800;-0.0057731800;0.4156250000;-0.4330570000;0.5436960000
59;-8.5970225600;3.4192846800;-2.0991747000;0.0196450800;0.0216825000;-0.0281064000;0.4175680000;-0.4346830000;0.5440620000
60;-8.5894167800;3.4701682400;-2.1280386400;-0.0016277800;0.0315697200;-0.0219196600;0.4169550000;-0.4333160000;0.5429240000
61;-8.6769102000;3.4855415000;-2.1651688800;0.0286248200;0.0355612600;-0.0344176000;0.4180820000;-0.4321450000;0.5435120000
62;-8.6848050800;3.3981500000;-2.0853508200;0.0249900000;0.0215688200;-0.0325761800;0.4164480000;-0.4321350000;0.5437220000
63;-8.6333394000;3.4487385800;-2.1285110000;-0.0070903000;0.0079487800;-0.0164689000;0.4187890000;-0.4307010000;0.5439440000
64;-8.6044186200;3.3831540400;-2.1287187600;0.0320910800;0.0268902200;-0.0254329600;0.4172880000;-0.4324180000;0.5440340000
65;-8.6558509800;3.3398262800;-2.0855115400;0.0036877400;0.0128017400;-0.0432915000;0.4185520000;-0.4308500000;0.5446250000
66;-8.7061024400;3.4713991200;-2.2020482400;0.0054703600;0.0270587800;-0.0236915000;0.4162660000;-0.4295190000;0.5454880000
67;-8.6625198800;3.4490316000;-2.1433570200;0.0357170800;0.0283886400;-0.0424202800;0.4168600000;-0.4294150000;0.5463390000
68;-8.6627550800;3.4126108800;-2.1143431400;0.0178036600;0.0165531800;-0.0164747800;0.4155090000;-0.4294110000;0.5466980000
69;-8.7137758400;3.4131969200;-2.1586058200;0.0017444000;0.0080183600;-0.0039543000;0.4176990000;-0.4290330000;0.5466450000
70;-8.6482030600;3.3763616600;-2.1583480800;0.0267118600;0.0163914800;-0.0236131000;0.4183320000;-0.4282150000;0.5457000000
71;-8.6483559400;3.3544919800;-2.1365519000;0.0302496600;0.0226576000;-0.0129105200;0.4178490000;-0.4277110000;0.5469180000
72;-8.7563813400;3.5885071600;-2.3333065000;0.0285287800;0.0412550600;0.0030870000;0.4164710000;-0.4260980000;0.5468500000
73;-8.7407777800;3.8566988600;-2.2436845200;0.0582688400;0.0585520600;0.1326586800;0.4157840000;-0.4266900000;0.5493090000
74;-8.7016022800;4.5166338000;-2.1074576600;0.0951031200;-0.0248469200;0.3574256000;0.4122250000;-0.4261250000;0.5494370000
75;-8.9014546600;5.4484393600;-2.2930579000;0.1424332000;-0.0488383000;0.7097346200;0.4082390000;-0.4301360000;0.5516500000
76;-8.8812490200;6.7764461800;-2.1233777600;0.2178559600;0.0625367400;1.0722679800;0.4019090000;-0.4339840000;0.5536300000
77;-9.2095666600;7.0896385000;-1.6996620200;0.3089116800;0.0998865000;1.4297180800;0.3899460000;-0.4365750000;0.5604760000
78;-8.0829959000;8.7314824800;-2.3386337800;0.1888244400;-0.0804423200;1.9479567800;0.3734000000;-0.4440750000;0.5635880000
79;-8.1475730000;9.8197136800;-3.7873824800;-0.8507360400;0.2740109400;2.7466969600;0.3409570000;-0.4738830000;0.5561600000
80;-8.0053211000;10.2999332800;-4.3170470000;-1.8039673400;0.1005372200;3.2296752600;0.2999450000;-0.5309470000;0.5215620000
81;-8.0882526200;10.2820081000;-3.2939387600;-1.8152677200;0.6829345600;3.8930137400;0.2331200000;-0.5895290000;0.4888340000
82;-6.7474048600;10.0211252400;-2.4810101400;-0.8108471000;0.9097928000;4.2117264000;0.1311230000;-0.6369580000;0.4602630000
83;-5.3623091200;6.9401385200;-1.0863995800;0.4379169200;0.7237584200;3.6959308400;0.0274490000;-0.6419590000;0.4675770000
84;-4.0638806600;6.3214488400;-1.5120576800;0.2551537800;0.3561712000;3.2057995200;-0.0715980000;-0.6388790000;0.4695020000
85;-2.4552988600;7.2194816400;-0.5067305600;-0.4268331200;0.0031899000;2.1055055000;-0.1297730000;-0.6285060000;0.4717750000
86;-2.4362613800;5.3431354200;0.1832825400;-0.3694786200;-0.0341902400;0.9920961400;-0.1585500000;-0.6213780000;0.4698770000
87;-0.9669601200;6.7434407600;-0.6667439800;-0.3926546400;-0.0837753000;0.7261104200;-0.1748180000;-0.6211690000;0.4632930000
88;0.1159153800;7.4009198200;-0.1935225600;-0.7042897400;-0.0719133800;0.2842637000;-0.1803680000;-0.6314440000;0.4467380000
89;1.2756581600;8.2369637000;-0.9544945200;-0.6011192600;-0.0785303400;0.2246748000;-0.1747960000;-0.6490820000;0.4226860000
90;0.4707567200;7.9239232800;-0.9553206600;-0.6939468200;-0.0988045800;0.1164024400;-0.1745750000;-0.6591560000;0.4063620000
91;1.1887341200;8.3902082600;-0.9687829200;-0.4943237600;-0.1579975600;0.0464088800;-0.1814110000;-0.6602910000;0.4016830000
92;0.5426887200;7.6260101400;-1.0517850000;-0.6838939800;-0.0152458600;-0.0743153600;-0.1789430000;-0.6708790000;0.3837980000
93;0.6250636000;8.3134213400;-0.6078949800;-0.3866276400;-0.0726581800;-0.1549527000;-0.1740880000;-0.6780630000;0.3720500000
94;0.7210800800;8.6675766800;-0.3854663400;-0.4537792000;0.0256338600;-0.3431274000;-0.1618890000;-0.6900750000;0.3540150000
95;0.6661040400;9.7908967800;0.2796136000;0.0684236000;-0.0228653600;-0.2938971000;-0.1552900000;-0.6934720000;0.3492040000
96;0.8909719000;11.0237887200;0.2162036800;-0.0955813600;0.0491127000;-0.2568325200;-0.1514940000;-0.6946860000;0.3533640000
97;0.8974310800;10.9791222800;0.4792396000;-0.3368985200;0.1612590000;-0.1414512400;-0.1466680000;-0.6995300000;0.3436660000
98;0.6194687800;11.0095346200;0.6967261000;-0.1085624400;0.2242504600;0.1016671600;-0.1489460000;-0.7039840000;0.3369890000
99;0.8355538800;10.3901805000;0.7967223600;-0.2457487200;0.0769045200;0.0404485200;-0.1475950000;-0.7057140000;0.3315410000
100;0.2395659000;9.4436426000;0.8153002200;-0.2560906600;0.1223686800;0.0321067600;-0.1479170000;-0.7101380000;0.3230120000
101;0.3542690200;9.1220605000;1.1066091400;-0.3294907000;0.1344971600;-0.0279182400;-0.1517570000;-0.7121570000;0.3154270000
102;0.0318117800;8.9643285200;1.2494029800;-0.1354644200;0.0448820400;-0.0567949200;-0.1499280000;-0.7159850000;0.3086350000
103;0.1841449400;8.8172373800;1.4104924400;-0.1485523200;-0.0206946600;0.0230270600;-0.1494770000;-0.7185330000;0.3042590000
104;0.4482147600;9.1557195800;1.5829009000;-0.3703224000;0.0025450600;-0.2132832800;-0.1438140000;-0.7220620000;0.2948610000
105;0.4272074800;9.1068920600;1.1216903600;-0.1837059000;-0.0001107400;-0.0351771000;-0.1399070000;-0.7253880000;0.2834610000
106;0.3259401600;9.2318469600;0.9462164600;0.1419196800;-0.0539098000;-0.0756246400;-0.1398040000;-0.7273000000;0.2852710000
107;0.5331915400;9.8689341800;1.0104378200;-0.0628777800;-0.0112249200;-0.0849816800;-0.1374090000;-0.7256930000;0.2839770000
108;0.3884563200;10.0813158600;0.8498295400;0.0071598800;0.0090748000;-0.0340422600;-0.1375900000;-0.7271990000;0.2856350000
109;0.2402734600;9.8700729400;1.3153795200;-0.2379998600;0.1102852800;-0.0893397400;-0.1357030000;-0.7301250000;0.2799420000
110;0.3139263400;9.9497606600;1.2140710400;-0.0631708000;0.0290011400;0.0381670800;-0.1367520000;-0.7312000000;0.2757710000
111;0.3705252600;9.7012591200;1.5054142600;-0.0592831400;0.0742673400;0.0022334200;-0.1371920000;-0.7317790000;0.2727250000
112;0.3253551000;9.4111154200;1.5178112600;-0.1020611200;0.0528376800;0.0219157400;-0.1381020000;-0.7333870000;0.2685630000
113;0.1634934000;9.1366086000;1.4855457400;0.0415402400;0.0256113200;0.0365030400;-0.1396360000;-0.7334920000;0.2680890000
114;0.1564717000;9.3101205400;1.6913918000;-0.1868311200;0.0769662600;-0.0605434200;-0.1392150000;-0.7340330000;0.2682480000
115;0.0757128400;9.1515183200;1.5654226000;-0.0522967200;0.0602905800;0.0183446200;-0.1393820000;-0.7339490000;0.2652070000
116;0.1498910000;9.4627173200;1.6777070800;-0.1205674400;0.0105026600;-0.0699945400;-0.1396890000;-0.7353910000;0.2595520000
117;0.2168916400;9.6948861800;1.5919659000;-0.0646486400;0.0422546600;-0.0298243400;-0.1362190000;-0.7364420000;0.2577690000
118;0.4144469000;9.7226887800;1.5058866200;0.0024754800;0.0009221800;0.0008506400;-0.1372870000;-0.7363780000;0.2557960000
119;0.2829387400;9.8029821400;1.6663028200;-0.0432513200;0.0480180400;-0.0512579200;-0.1353740000;-0.7385220000;0.2556120000
120;0.2389573200;9.6733330400;1.4896078400;0.0478181200;0.0619536400;0.0622986000;-0.1370030000;-0.7373170000;0.2559520000
121;0.2525538400;9.5995057200;1.7671340400;-0.1054587800;0.0603356600;-0.0156535400;-0.1380830000;-0.7384430000;0.2537100000
122;0.1352978200;9.4700673200;1.6849581000;-0.1598360400;0.0499163000;0.0370302800;-0.1380190000;-0.7385390000;0.2473710000
123;0.0903295400;9.2523309200;1.7490197200;-0.0816977000;0.0456601600;0.0219520000;-0.1407650000;-0.7392400000;0.2447840000
124;0.0152292000;8.9468580600;2.0243673800;0.0353221400;0.0041463800;-0.0036387400;-0.1412590000;-0.7395930000;0.2432500000
125;0.1328566400;9.0913100600;1.9823195000;-0.0999756800;0.0374154200;-0.0879628400;-0.1396490000;-0.7389270000;0.2426210000
126;0.1051128400;9.3822456000;1.9181814400;0.1126755000;0.0192148600;-0.0205594200;-0.1375390000;-0.7403040000;0.2435430000
127;0.1941742600;9.6433107400;1.8254822600;-0.0178369800;-0.0082721800;-0.0438412800;-0.1375930000;-0.7406100000;0.2450600000
128;0.1866312000;9.4555682200;1.5755538400;0.0524349000;0.0023588600;-0.0616792400;-0.1346090000;-0.7398270000;0.2444850000
129;0.0470096200;9.2534941800;1.5439282600;0.1588158600;0.0100459800;-0.0169010800;-0.1344750000;-0.7395630000;0.2494520000
130;0.0256015200;9.5716492200;1.9261233600;-0.1238043800;0.0496164200;-0.1068131400;-0.1321210000;-0.7407940000;0.2498310000
131;0.0766448200;9.4413494000;1.7208927400;0.0389520600;-0.0157682000;-0.0446458600;-0.1308600000;-0.7407530000;0.2478130000
132;0.2689953000;9.8474182800;1.4763415800;0.0602435400;0.0127331400;-0.0027077400;-0.1295170000;-0.7408200000;0.2497980000
133;0.2680594000;9.6873294000;1.5630519800;0.0397840800;0.0183887200;0.0151116000;-0.1294180000;-0.7410020000;0.2515960000
134;0.0189453600;9.4141651800;1.3692422800;0.0577220000;0.0337267000;-0.0028429800;-0.1294200000;-0.7402030000;0.2515900000
135;0.2522275000;9.4836481600;1.6859332000;-0.0062132000;0.0324830800;-0.0082535600;-0.1293160000;-0.7388590000;0.2510330000
136;-0.0988094800;9.3127577200;1.5432079600;0.0258181000;0.0605600800;0.0166502000;-0.1295740000;-0.7399950000;0.2537880000
137;0.1346382800;9.2960065800;1.6326280600;-0.0412384000;0.0731266200;-0.0737391200;-0.1302930000;-0.7391740000;0.2532020000
138;0.0760979800;9.3755963000;1.8228460600;0.0772220400;0.0300399400;-0.0152968200;-0.1284620000;-0.7389500000;0.2541010000
139;-0.2244778200;9.1239323000;1.8043034800;-0.0058094400;0.0453681200;-0.0914830000;-0.1285310000;-0.7417070000;0.2527400000
140;-0.0535109400;9.7184424400;1.6924541200;0.0755746600;0.0117472600;-0.0688508800;-0.1266740000;-0.7396360000;0.2541780000
141;-0.2143377600;9.6258059800;1.5736203000;-0.0377868400;0.0626680600;-0.0585207000;-0.1243130000;-0.7406050000;0.2546930000
142;0.0916741000;9.5860758000;1.8170199600;0.0470743000;0.0015699600;-0.0607884200;-0.1225100000;-0.7408990000;0.2550440000
143;0.0491538600;9.6894422800;1.4736465800;-0.0891388400;0.0832029800;-0.0640165400;-0.1217700000;-0.7400680000;0.2535510000
144;0.0120530200;9.5806769800;1.5092245000;0.1027040000;-0.0094511200;0.0081369400;-0.1207650000;-0.7421600000;0.2518140000
145;0.0708010800;9.6383803600;1.4881055000;0.0328799800;0.0231348600;-0.0242657800;-0.1202190000;-0.7409020000;0.2543090000
146;-0.0179114600;9.4427508000;1.5592927000;-0.0913173800;0.0488324200;-0.0048960800;-0.1213110000;-0.7407600000;0.2544020000
147;-0.1421940800;9.4579839200;1.6315824000;-0.0628248600;0.0527612400;-0.0245470400;-0.1203220000;-0.7424460000;0.2523860000
148;-0.0397840800;9.5150748000;1.6766094800;-0.0558805800;0.0344773800;-0.0110397000;-0.1206740000;-0.7417390000;0.2509870000
149;-0.1063192200;9.4494451800;1.8804485000;0.0202281800;0.0167658400;0.0168432600;-0.1223810000;-0.7428880000;0.2498240000
150;-0.2886511600;9.4153049200;1.7033262400;-0.1001814800;0.0505944600;-0.0067277000;-0.1224090000;-0.7432060000;0.2467920000
151;-0.1877572200;9.2392930000;1.9369709800;0.0380406600;0.0039180400;-0.0152654600;-0.1211500000;-0.7429650000;0.2472550000
152;-0.0690782400;9.6088931400;1.8817685600;0.1124040400;-0.0424271400;-0.0292432000;-0.1185540000;-0.7433190000;0.2495680000
153;0.0348497800;9.9351312200;1.8042319400;-0.0508355400;-0.0075273800;-0.0009966600;-0.1206420000;-0.7425530000;0.2515460000
154;-0.0970954600;9.6254727800;1.4209294400;-0.0418126800;0.0098392000;-0.0010917200;-0.1195000000;-0.7431160000;0.2473220000
155;0.0640508400;9.6897872400;1.3567502200;-0.0508659200;0.0283876600;0.0685451200;-0.1196360000;-0.7441790000;0.2473240000
156;-0.0994974400;9.0809857600;1.3954308200;-0.0911596000;0.0394018800;-0.0495664400;-0.1206030000;-0.7447630000;0.2446700000
157;0.1505093800;9.3700024600;1.2529407800;0.0329515200;0.0944083000;0.0576455600;-0.1226610000;-0.7428810000;0.2447110000
158;-0.1949827600;9.0664768600;1.5847560400;-0.0232191400;0.1069150600;-0.0926697800;-0.1206580000;-0.7438050000;0.2436960000
159;-0.1602897800;8.9623293200;2.1401485000;0.1057870800;0.0524525400;-0.0332582600;-0.1224340000;-0.7452530000;0.2437730000
160;-0.2849820400;8.7678620400;1.9916736000;0.0247900800;0.0990936800;-0.1336906200;-0.1214730000;-0.7445980000;0.2438070000
161;-0.5307503600;7.8467326000;2.2178429000;0.3816717800;0.0426094200;-0.2313211600;-0.1157000000;-0.7425380000;0.2491250000
162;-0.7102981200;7.1276879800;2.6213471200;1.6826874400;-0.2123552200;-0.0908450200;-0.1110310000;-0.7340910000;0.2795840000
163;-1.3845655600;5.6805278600;0.8662710000;3.1602687200;-0.3465936600;-0.3896019400;-0.1048580000;-0.6990210000;0.3584410000
164;-2.6841308200;5.0287190800;-0.5958458800;2.3554358800;-0.4740015000;-1.6692879000;-0.0711930000;-0.6594750000;0.4386460000
165;-2.5787720000;6.0564666400;0.0405759200;2.0903939000;-1.1402946800;-2.4156853000;-0.0091470000;-0.6275150000;0.4934370000
166;-4.7690092800;5.2827595800;-1.8386289600;1.4572962600;-0.7580143200;-3.3542322800;0.0739970000;-0.5903060000;0.5380080000
167;-6.8991382600;5.9817798600;-1.6747190600;0.7074620000;-1.1258681000;-3.1617034400;0.1584260000;-0.5583760000;0.5557830000
168;-9.5346865600;3.8306553600;-3.2225359600;0.2786541800;-1.0460706200;-3.3882235800;0.2394060000;-0.5297840000;0.5555200000
169;-8.2174234800;14.3254126400;-2.7274429000;0.6989164000;-1.6549152200;-3.0270553600;0.3174880000;-0.5038090000;0.5448190000
170;-10.5354743200;6.1137202000;-1.9500873000;0.2024386000;-0.3465828800;-3.6952017200;0.3962380000;-0.4600870000;0.5418740000
171;-12.5316069200;6.0948973400;-4.1446944000;1.4605273200;-1.6653777000;-2.4707877600;0.4376740000;-0.4295450000;0.5482790000
172;12.8879515800;25.9619885000;-15.2313854000;1.6751081200;-1.3217573600;-2.9570814000;0.4867600000;-0.3932230000;0.5743910000
173;-14.0150554600;4.2432863200;-10.2964836800;-2.4027542000;2.1203868000;-3.0700528600;0.6094630000;-0.3055590000;0.5140180000
174;-11.7622814400;3.4910197000;-0.9672198200;0.8649303600;0.5302045000;0.5345312000;0.5781650000;-0.3272340000;0.5302910000
175;-9.2501827600;2.4752418600;-2.5929408400;-0.8153374600;0.6380437000;1.4417848200;0.5503890000;-0.3514480000;0.5406570000
176;-7.8042995800;2.8379222200;-1.7605347200;-0.7400950200;0.0852903800;0.0466205600;0.5249550000;-0.3847240000;0.5358800000
177;-9.3124813600;-0.0986409200;0.1981334600;0.3398483200;0.4771345600;-0.1137652600;0.5243620000;-0.3797120000;0.5377500000
178;-8.8617391800;2.5345495000;-0.0299742800;0.3345778800;0.3638201000;-0.7468286000;0.5206350000;-0.3686340000;0.5526850000
179;-9.7873462400;3.5517924400;-1.9757015600;0.0356651400;-0.0751836400;-0.8419807200;0.5331100000;-0.3529370000;0.5481080000
180;-9.4611297200;1.8826750600;-1.0626130200;0.4950195600;-0.1058076600;-0.1199686600;0.5374060000;-0.3421690000;0.5517870000
181;-9.6538232000;2.3384368000;-2.0703382000;0.2196023200;-0.2701232800;0.2279999400;0.5434390000;-0.3298680000;0.5571790000
182;-9.0446395200;1.5263676400;-1.7784697000;-0.1326332000;-0.1440570600;0.1251322800;0.5447920000;-0.3362520000;0.5516270000
183;-8.8825877000;1.8155989600;-1.7972994200;0.0902981800;-0.1750574000;-0.1890037800;0.5511210000;-0.3349950000;0.5470460000
184;-9.3554445600;2.1108180800;-2.0403031600;0.0868025200;-0.0707373800;-0.0572261200;0.5549740000;-0.3325130000;0.5423570000
185;-9.2397496800;1.9061637000;-1.9383704200;-0.1762079200;0.1712569600;0.1040436600;0.5534940000;-0.3367660000;0.5427430000
186;-9.0803879600;1.9315702000;-1.3446246800;-0.0901972400;0.0958028400;0.0062043800;0.5504230000;-0.3369760000;0.5467570000
187;-9.1670562200;2.0347691000;-1.5566947200;0.0584031000;-0.0214620000;-0.0100802800;0.5518490000;-0.3364860000;0.5477760000
188;-9.1816013800;1.9773195400;-1.6888173400;0.0796093200;-0.0382445000;-0.0028361200;0.5544260000;-0.3346370000;0.5473150000
189;-9.1669592000;1.9412153600;-1.7693860800;0.0133995400;0.0235817400;-0.0112376600;0.5508470000;-0.3382490000;0.5444400000
190;-9.1816709600;1.9700009000;-1.6742388600;-0.0157878000;0.0457640400;-0.0113709400;0.5506330000;-0.3382760000;0.5455340000
191;-9.1962171000;1.9918431400;-1.6595800200;-0.0077733600;0.0465078600;-0.0176194200;0.5516250000;-0.3345790000;0.5462360000
192;-9.1672355600;1.9551872200;-1.6303456400;-0.0017326400;0.0291736200;0.0030213400;0.5519030000;-0.3361800000;0.5462590000
193;-9.1962063200;1.9702341400;-1.7036006400;0.0008604400;0.0106398600;-0.0004743200;0.5515740000;-0.3356180000;0.5452770000
194;-9.1670728800;1.9914923000;-1.6301084800;-0.0034515600;0.0334650400;-0.0059348800;0.5494790000;-0.3380380000;0.5470030000
195;-9.1816856600;1.9627685000;-1.6815986600;0.0036465800;0.0343225400;-0.0023578800;0.5494970000;-0.3393760000;0.5472890000
196;-9.1962455200;1.9773793200;-1.6743015800;0.0044874200;0.0183906800;-0.0112268800;0.5506540000;-0.3374890000;0.5459430000
197;-9.1670307400;1.9771441200;-1.6740810800;-0.0053282600;0.0150665200;-0.0022853600;0.5507050000;-0.3367170000;0.5469040000
198;-9.1815955000;1.9629135400;-1.7181634400;0.0062190800;0.0185308200;0.0012877200;0.5504100000;-0.3376340000;0.5464860000
199;-9.1817033000;1.9627400800;-1.6742859000;-0.0212914800;0.0240717400;0.0065895200;0.5513730000;-0.3377110000;0.5440430000
200;-9.1816925200;1.9771745000;-1.6522525600;-0.0017777200;0.0114620800;-0.0076283200;0.5511290000;-0.3379890000;0.5445870000
201;-9.2398555200;2.0213274200;-1.6816594200;0.0088699800;0.0319362400;0.0208926200;0.5507680000;-0.3370800000;0.5455310000
