time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
17;-9.1857934930;-2.3379122771;-1.5535464994;-0.0087307986;0.0242224066;-0.0140493660;0.6364130000;0.4910970000;-0.1120200000
18;-9.4494399352;-2.3462000607;-1.5177749324;0.0206072605;0.0289647283;-0.0217302985;0.6356010000;0.4926940000;-0.1117890000
19;-9.3260606855;-2.4157930280;-1.5696037699;-0.0254165960;0.0238603272;-0.0150584012;0.6361820000;0.4916090000;-0.1112070000
20;-9.4700353545;-2.3773188868;-1.5762727709;-0.0033872518;0.0250018469;-0.0254330498;0.6352080000;0.4908300000;-0.1115160000
21;-9.2634844680;-2.3418442263;-1.5881282190;0.0019790885;0.0111267693;-0.0077345769;0.6355840000;0.4925020000;-0.1095850000
22;-9.2449907352;-2.3883940206;-1.5745849551;-0.0145375706;0.0204410893;-0.0116142507;0.6365510000;0.4932850000;-0.1094140000
23;-9.2775095074;-2.4439785325;-1.5744429860;-0.0265013644;0.0440500547;-0.0006516756;0.6365380000;0.4924950000;-0.1096840000
24;-9.2075977500;-2.4146341348;-1.6306603204;-0.0214434455;0.0323082798;0.0086151311;0.6355590000;0.4935770000;-0.1100070000
25;-9.5250915513;-2.4285401025;-1.5888699179;0.0158862491;0.0332805124;-0.0078023103;0.6359870000;0.4932990000;-0.1097120000
26;-9.2582209508;-2.3950622348;-1.5927095716;-0.0132054470;0.0385939962;0.0002971067;0.6353710000;0.4923420000;-0.1084910000
27;-9.2003879525;-2.4245966383;-1.6383614506;-0.0068824471;0.0504863425;-0.0060726918;0.6350160000;0.4936450000;-0.1074130000
28;-9.3999382965;-2.5373768291;-1.9518529055;0.0115005559;0.0488321847;-0.0214368893;0.6354720000;0.4935510000;-0.1040890000
29;-9.3283421603;-2.4147499077;-2.0876087251;0.0240680074;0.1041858525;-0.0156210007;0.6366610000;0.4940920000;-0.1048710000
30;-9.5429345381;-2.7297806719;-2.4225657692;0.0104055053;0.1619246782;-0.0461679056;0.6357140000;0.4940280000;-0.1021550000
31;-9.3225023293;-2.8040839369;-2.6198769982;-0.0055982764;0.2332646026;-0.0542147469;0.6368210000;0.4956030000;-0.0968890000
32;-9.3471648536;-3.3506048869;-3.1435899798;-0.0046330950;0.3604141316;-0.1369111382;0.6324520000;0.4999530000;-0.0889710000
33;-9.5992394397;-3.7484132342;-4.0808802883;-0.1691244568;0.5386164673;-0.1890101221;0.6319860000;0.5041620000;-0.0773150000
34;-9.6555821887;-4.4601949683;-4.5185757047;-0.4254431456;0.8180838794;-0.3459690977;0.6295830000;0.5107850000;-0.0508830000
35;-9.7982707367;-5.1124335496;-5.1362867488;-0.1370047838;1.0418102316;-0.6055615058;0.6212600000;0.5246510000;-0.0197830000
36;-9.6925591626;-5.1116811552;-5.4393560137;-0.0110761881;1.1814931792;-0.7540305486;0.6053630000;0.5433940000;0.0057440000
37;-9.7513280174;-5.0173671153;-5.0805882177;0.2699751863;1.2412332114;-0.9199526139;0.5859750000;0.5641300000;0.0326320000
38;-9.7756965500;-4.7367159405;-4.6211196666;0.6263934258;1.2607968356;-1.0651351911;0.5607450000;0.5873600000;0.0529310000
39;-9.4658949355;-4.5342238126;-4.4933566688;0.5870018397;1.2936648227;-1.1728244587;0.5309450000;0.6164390000;0.0650180000
40;-8.7765217141;-4.5771621687;-4.6088553673;0.3422598503;1.3266953385;-1.2719834817;0.4967890000;0.6418960000;0.0799860000
41;-8.3024771166;-4.8141078482;-4.5669189898;0.1157642178;1.3670024674;-1.2254920898;0.4650080000;0.6645170000;0.1007160000
42;-7.6868474427;-4.8420582609;-4.7397453886;0.1690790663;1.2709691868;-1.2374727744;0.4266380000;0.6874100000;0.1187010000
43;-7.1860794290;-5.2944639550;-5.0980994942;0.1583060960;1.3018645316;-1.1946972090;0.3882260000;0.7088650000;0.1358680000
44;-6.5451934998;-6.1475911300;-5.9033209640;0.1752797020;1.2825754001;-1.2146446447;0.3440130000;0.7261540000;0.1520060000
45;-5.8362409827;-6.1803093792;-6.1643179437;0.3383006597;1.2245179412;-1.2379364438;0.3018350000;0.7423050000;0.1602480000
46;-5.4428027101;-6.4172071300;-6.2893723086;0.3971643086;1.2722787833;-1.1928494258;0.2636460000;0.7594720000;0.1638220000
47;-4.8699726045;-6.1494032382;-5.8475765776;0.3181497531;1.2836862730;-1.0971667393;0.2233610000;0.7732280000;0.1665110000
48;-4.1824100645;-6.6002903201;-5.6530979014;0.2605474991;1.2274561477;-1.0454561441;0.1826210000;0.7862810000;0.1658820000
49;-3.5705375120;-6.5964469068;-5.3315355875;0.0880767498;1.1772968359;-1.0015587538;0.1413250000;0.7917090000;0.1673520000
50;-2.9963912734;-6.3898578290;-4.9718205596;0.1526020394;1.1039814450;-0.9953471070;0.1027850000;0.7992250000;0.1691920000
51;-2.2127116357;-6.4918938214;-4.8917889690;0.2978251731;0.9453959782;-0.9411435431;0.0679010000;0.8062610000;0.1677410000
52;-1.5128430195;-6.0274192530;-4.7465489794;0.2480920241;0.8639076733;-0.7792588704;0.0355900000;0.8095020000;0.1631150000
53;-0.8127992716;-6.3973911180;-4.8632385218;0.3324171156;0.7178845982;-0.6860450285;0.0093520000;0.8129270000;0.1543250000
54;-0.4041441687;-6.1721608078;-4.9836777772;0.1316162896;0.6313612456;-0.5925340201;-0.0148820000;0.8145660000;0.1420480000
55;0.1724539139;-6.7124097346;-5.0185358767;0.1680921418;0.5410497094;-0.4557198015;-0.0348860000;0.8155690000;0.1369690000
56;0.4781213551;-6.6640486620;-5.5105581485;0.1345068039;0.4778595047;-0.3603497758;-0.0509480000;0.8158810000;0.1363210000
57;0.8499165257;-7.1094701684;-5.3960376013;0.0514413808;0.4671979565;-0.2576946960;-0.0635600000;0.8160150000;0.1311320000
58;0.9563959768;-6.9360863432;-5.3554927455;0.0334080402;0.3797392856;-0.2875738837;-0.0718570000;0.8161380000;0.1296960000
59;1.1019443216;-6.8144018463;-5.2239713803;0.1292420072;0.3328728055;-0.2513851227;-0.0812020000;0.8150540000;0.1240960000
60;1.1393192744;-6.6640542331;-5.2834749586;0.1079029889;0.2718530127;-0.1501173674;-0.0885670000;0.8158460000;0.1171850000
61;1.2566076488;-6.8483189382;-4.9765090273;-0.0179766013;0.2450548035;-0.0599734301;-0.0954140000;0.8145190000;0.1196740000
62;1.4060067591;-7.1075475514;-5.3087997538;-0.1390743697;0.2056817356;-0.0508139960;-0.0990640000;0.8152610000;0.1231020000
63;1.5121730433;-7.3837443923;-5.3768572319;-0.0773264157;0.1483691701;-0.0178554054;-0.1000110000;0.8151980000;0.1258190000
64;1.4358948492;-7.4592684146;-5.2630950838;-0.1001023511;0.0998565895;-0.0091187358;-0.0984610000;0.8140990000;0.1265780000
65;1.5024090853;-7.5181218339;-5.7864416938;-0.1414479528;0.0769821435;-0.0326283596;-0.0994450000;0.8131900000;0.1310890000
66;1.5656783490;-7.5666863330;-5.8887438910;-0.0272708059;0.0688112618;-0.0144921284;-0.1025350000;0.8125930000;0.1346880000
67;1.5409865315;-7.3800873217;-5.9128907293;-0.0812858855;0.0721844028;0.0008625655;-0.1031560000;0.8143610000;0.1334100000
68;1.5836095795;-7.6327718582;-5.8854049111;-0.0784187245;0.0553961389;-0.0222270762;-0.1034210000;0.8122340000;0.1385110000
69;1.4901408027;-7.5754983671;-5.9022661611;-0.0620625353;0.0419653033;0.0056040695;-0.1022790000;0.8129960000;0.1393770000
70;1.5256632595;-7.4376792415;-5.6694760599;-0.0124389317;0.0219511276;0.0207394147;-0.1027640000;0.8113770000;0.1404710000
71;1.4927723727;-7.5742643212;-5.7583598141;-0.0477866060;-0.0019386019;0.0057015448;-0.1017140000;0.8117200000;0.1421630000
72;1.5926182673;-7.5889958828;-5.9957389737;0.0596755244;-0.0051604363;0.0201460959;-0.1008900000;0.8117100000;0.1421960000
73;1.5343091992;-7.6396346405;-6.1136909201;0.0380250358;-0.0170930928;0.0520828429;-0.0985100000;0.8117280000;0.1406390000
74;1.5148814277;-7.5743445025;-6.1001130314;-0.0639488763;0.0085641860;0.0632068084;-0.0951560000;0.8124580000;0.1418700000
75;1.4124930389;-7.8200903034;-6.0057249711;-0.0498026731;-0.0390057387;0.0085879796;-0.0951400000;0.8113210000;0.1446330000
76;1.4484714785;-7.6556846299;-6.1145362083;-0.0016081182;-0.0269876785;-0.0068749872;-0.0954240000;0.8112610000;0.1469630000
77;1.4782430610;-7.5217012005;-6.1895183001;0.0411532505;-0.0093499170;-0.0143594418;-0.0957770000;0.8130300000;0.1455590000
78;1.4398284801;-7.4906356674;-6.2113015476;-0.1229553136;0.0099611925;-0.0172393358;-0.0933200000;0.8118800000;0.1478700000
79;1.4102126173;-7.7332869853;-6.1776915280;-0.0355411144;0.0121311079;-0.0069524838;-0.0943220000;0.8090560000;0.1495030000
80;1.4977844187;-7.6935278765;-6.2709006204;0.0076495464;0.0162181083;-0.0060891529;-0.0949940000;0.8094550000;0.1497480000
81;1.3888345737;-7.4993213239;-5.9853685526;0.0457051473;0.0087214170;-0.0070247856;-0.0939000000;0.8113030000;0.1497790000
82;1.3806831645;-7.6025639267;-5.9447590874;0.0021678627;0.0071379121;-0.0145267602;-0.0943280000;0.8115810000;0.1494840000
83;1.4854641398;-7.5386075326;-6.1135615741;0.0170268698;0.0292668197;-0.0069494318;-0.0956580000;0.8103150000;0.1476490000
84;1.4182600604;-7.4842366646;-6.0253917161;-0.0231441643;0.0285604924;-0.0257133553;-0.0948240000;0.8089730000;0.1478310000
85;1.4563197846;-7.5750556009;-5.9146389155;-0.0015986044;0.0004344769;0.0112699406;-0.0953930000;0.8109800000;0.1475180000
86;1.4139114353;-7.5029017812;-5.9586304540;-0.0584262289;0.0233852769;0.0056543706;-0.0935760000;0.8095490000;0.1506310000
87;1.4178835458;-7.6044797187;-6.1882899783;-0.0033436587;-0.0138882329;0.0004113759;-0.0937450000;0.8093670000;0.1525530000
88;1.4006092251;-7.4906862857;-6.1109915430;-0.0711267956;-0.0009382940;0.0113743892;-0.0934100000;0.8093330000;0.1536680000
89;1.3752969437;-7.6928501644;-6.2826086772;-0.0415017202;0.0110568651;0.0002524432;-0.0931760000;0.8098140000;0.1554640000
90;1.4428231761;-7.4748489528;-6.2063147104;0.0243056675;0.0034414254;-0.0157950515;-0.0931520000;0.8092710000;0.1558830000
91;1.4393059871;-7.3588002227;-6.0936135832;0.0004546390;0.0237806537;-0.0108726399;-0.0939620000;0.8098040000;0.1561220000
92;1.3207875218;-7.5087587659;-6.0705076223;0.0058370361;0.0248778258;-0.0015921416;-0.0930230000;0.8095390000;0.1557480000
93;1.3772616488;-7.4794108254;-6.1337886364;0.0290293900;0.0232896691;0.0002969444;-0.0933630000;0.8087790000;0.1545010000
94;1.4163747124;-7.5307999449;-6.0834469373;0.0553807835;0.0008215411;0.0076389920;-0.0925870000;0.8098560000;0.1536980000
95;1.3809649179;-7.3489576493;-6.0883890244;0.0076383311;0.0179835272;-0.0069059449;-0.0925320000;0.8093640000;0.1521890000
96;1.3695632378;-7.4197252018;-6.0274608833;-0.0140754093;0.0041121281;0.0094955050;-0.0926110000;0.8103990000;0.1532800000
97;1.3180702959;-7.4468339120;-6.0424667598;0.0275925080;0.0040303091;0.0375813999;-0.0909630000;0.8098490000;0.1533500000
98;1.3569567899;-7.4370318236;-6.1730728803;-0.0070630714;0.0023568040;0.0244244154;-0.0909700000;0.8095860000;0.1532140000
99;1.3514275975;-7.6881546562;-6.2311886399;-0.0417350229;0.0092984269;-0.0069770796;-0.0904960000;0.8096180000;0.1518550000
100;1.3400303910;-7.6221042711;-6.2331337253;0.0022384477;0.0116334860;-0.0122710498;-0.0898270000;0.8100830000;0.1540820000
101;1.2878538567;-7.4533673504;-6.1440487942;-0.0122262525;0.0003325348;0.0030260004;-0.0880200000;0.8100520000;0.1545680000
102;1.3281393159;-7.6101803787;-6.3436674789;-0.0068584867;0.0189191094;0.0002527216;-0.0885230000;0.8099020000;0.1553750000
103;1.3299432506;-7.5239847219;-6.0891340672;-0.0306963089;0.0002190534;-0.0163753497;-0.0886150000;0.8098810000;0.1561980000
104;1.2968029955;-7.4346397195;-6.0933299816;-0.0213057590;0.0000263645;-0.0285734361;-0.0901070000;0.8084280000;0.1564240000
105;1.3041710476;-7.2680825973;-6.0728702533;0.0324745629;-0.0054120540;-0.0067954883;-0.0906600000;0.8100300000;0.1563900000
106;1.3111911353;-7.1495268721;-6.0278613224;0.0297306573;-0.0213574207;0.0313893851;-0.0892320000;0.8087910000;0.1574200000
107;1.3422595886;-7.5573903069;-6.4149149806;0.0055065182;-0.0115864334;0.0553328137;-0.0887670000;0.8094920000;0.1559190000
108;1.3619920826;-7.6952658312;-6.3921100741;0.0003051161;0.0219161634;0.0326043695;-0.0861370000;0.8099830000;0.1564340000
109;1.2833146700;-7.6081616410;-6.1375038972;0.0058258595;0.0268432249;0.0270284855;-0.0839780000;0.8098440000;0.1558330000
110;1.2433693575;-7.6491665497;-6.0354274300;-0.0051403190;0.0200523056;0.0147755330;-0.0847720000;0.8099710000;0.1563520000
111;1.2429846526;-7.5080351380;-6.0226627049;-0.0359275738;-0.0045748989;-0.0386542912;-0.0839100000;0.8098100000;0.1570760000
112;1.1930140040;-7.1432341659;-6.0051594603;-0.0565761841;-0.0070387650;-0.0482177224;-0.0845840000;0.8102750000;0.1598000000
113;1.2867316134;-7.3618428526;-6.0397778163;-0.0124106701;-0.0013941598;0.0058715763;-0.0867500000;0.8100190000;0.1602650000
114;1.2278757172;-7.4352538554;-6.3509561783;-0.0199165498;0.0030446317;0.0724720104;-0.0842150000;0.8084990000;0.1614800000
115;1.2524348504;-7.4901981511;-6.2498667736;-0.0196830477;0.0153215845;0.0530416124;-0.0823260000;0.8090900000;0.1634790000
116;1.2491372610;-7.4954900929;-6.3383443380;0.0163899430;-0.0058365289;0.0349470125;-0.0814100000;0.8089690000;0.1626910000
117;1.1961788540;-7.4987332138;-6.0945595544;0.0645930689;-0.0097278163;0.0194241256;-0.0799460000;0.8091080000;0.1619220000
118;1.1638087479;-7.3737781914;-6.0774299730;0.0120854298;-0.0138880154;0.0334977047;-0.0787340000;0.8097700000;0.1615530000
119;1.1040757581;-7.1532934968;-6.0292068541;0.0036486770;-0.0101009288;0.0363011672;-0.0775800000;0.8090010000;0.1600900000
120;1.1458030360;-7.1205304021;-5.7826464987;0.0880370326;-0.0705768004;0.0431075620;-0.0775350000;0.8098420000;0.1584330000
121;1.0765893738;-6.9657001839;-5.7032714483;0.0920849953;-0.0762661712;0.1087775947;-0.0725410000;0.8107570000;0.1571120000
122;1.0062209360;-6.7259326414;-5.4397449628;0.0773662317;-0.1348248053;0.1512601297;-0.0680510000;0.8126530000;0.1541110000
123;0.8481757095;-6.5980272655;-5.2246908447;0.0285420317;-0.2148685699;0.2213640915;-0.0607430000;0.8122240000;0.1524800000
124;0.6158337554;-6.7292423341;-5.1307087202;-0.0022695930;-0.2609076464;0.2791799195;-0.0499610000;0.8128640000;0.1542850000
125;0.4376726944;-6.5522615069;-5.3272805453;-0.0970588806;-0.3649612560;0.3776193024;-0.0372840000;0.8117690000;0.1556280000
126;0.1418295883;-6.6029160905;-5.0119008902;-0.1796669789;-0.4135656332;0.4515652984;-0.0215760000;0.8115640000;0.1623200000
127;-0.2854775716;-6.2297368519;-4.9537141935;-0.0905590627;-0.5058659168;0.5178517040;-0.0021580000;0.8101870000;0.1666900000
128;-0.6877718369;-6.4762520874;-4.7750488819;0.2452057893;-0.7003216081;0.6086978178;0.0176450000;0.8094190000;0.1630840000
129;-1.1242162624;-5.7660214978;-4.8231866639;0.0792876154;-0.7915607755;0.8080269297;0.0488710000;0.8097710000;0.1580000000
130;-1.9143811747;-5.5031875332;-3.9490395051;-0.1100175103;-0.9318344716;0.9518121921;0.0820550000;0.8058340000;0.1585350000
131;-2.6317443022;-6.5043326464;-5.0197366378;0.1146300093;-1.0427720081;0.9579213774;0.1179660000;0.8023420000;0.1513260000
132;-3.6590048771;-4.9149559689;-3.2241675849;0.0047977970;-1.3346198542;1.2818835044;0.1609260000;0.7943670000;0.1451220000
133;-4.8878308792;-7.0280099258;-6.1888818258;0.4984714961;-1.2442426445;1.3213864064;0.2075030000;0.7855370000;0.1248850000
134;-5.1969004401;-5.1577141357;-3.9619791245;-0.3054865313;-1.4060181508;1.5860637288;0.2585750000;0.7696330000;0.1139700000
135;-6.6429263008;-6.5460818790;-5.4040259008;0.2227489589;-1.3217989103;1.5344765065;0.3105550000;0.7504930000;0.0995330000
136;-7.1478497594;-6.2444778039;-5.4459472951;0.1058545954;-1.4565369624;1.6126714429;0.3585900000;0.7325120000;0.0730880000
137;-7.9229094566;-5.9645446586;-5.7398961339;0.0339032896;-1.3216164640;1.9481611809;0.4150040000;0.7038120000;0.0517380000
138;-8.2240274325;-6.8500333835;-6.0558390324;-0.6363800251;-1.3125812061;1.6782721947;0.4598010000;0.6745510000;0.0358480000
139;-8.9954728182;-6.3551712228;-5.5602424510;-0.9515269351;-0.9452005276;1.5552543203;0.5047970000;0.6394760000;0.0384620000
140;-9.2919758635;-6.8859493569;-4.9319997465;0.2173049923;-1.2321169230;1.2391524420;0.5387680000;0.6113880000;0.0225420000
141;-8.9968747928;-5.0838648400;-5.5108280647;0.0332072153;-1.1473274407;1.2851120992;0.5688160000;0.5847150000;-0.0049760000
142;-9.1809560224;-5.0416681597;-4.7476872752;-0.3827288566;-0.7217768883;1.0992745532;0.5970710000;0.5576620000;-0.0176900000
143;-9.6545670237;-5.7757858117;-4.3200752495;-0.5948898922;-1.4088492723;1.2756723194;0.6190570000;0.5302590000;-0.0298270000
144;-9.6561751518;-5.4921817830;-4.5358113870;-0.1633242799;-0.9061239353;0.8675745997;0.6334660000;0.5054810000;-0.0577110000
145;-9.7338071305;-4.5968262144;-4.4702657937;0.2544498356;-0.6411883989;0.5158925918;0.6437750000;0.4881740000;-0.0801680000
146;-9.3808681706;-4.0046477391;-4.2871298556;-0.0361693947;-0.4734661766;0.4099532600;0.6550650000;0.4727000000;-0.0921330000
147;-9.9238638031;-3.5355217509;-3.1408483031;-0.2927971477;-0.2830604519;0.3763109704;0.6624450000;0.4617490000;-0.0978160000
148;-9.3688756142;-2.3890921726;-2.7093153760;0.0073615170;-0.2685106925;0.1602067829;0.6647190000;0.4559130000;-0.1040170000
149;-8.9330469883;-2.2875593028;-1.9240769233;-0.2495305431;-0.2378861961;0.2058842061;0.6626670000;0.4551390000;-0.1140090000
150;-9.0814256335;-2.5254397474;-2.2102228312;-0.2604337721;-0.1339486367;0.2323211228;0.6667690000;0.4489940000;-0.1143500000
151;-9.3986502947;-2.7628465774;-2.9788683803;0.0430185857;-0.0823572234;0.0426291074;0.6719470000;0.4423160000;-0.1150570000
152;-9.9984713683;-2.7559516008;-3.0551820029;0.0056565809;0.0135493979;0.0527504834;0.6733000000;0.4417140000;-0.1178900000
153;-9.8045451380;-2.5733592981;-2.5681554933;0.2650508335;0.0921294604;-0.0300298055;0.6729190000;0.4411720000;-0.1173510000
154;-9.2084131242;-2.4827128227;-1.8319207502;0.2918316444;0.1074866635;-0.0139960526;0.6691000000;0.4417360000;-0.1220530000
155;-9.5352157069;-2.0375854778;-1.4073301886;0.1621073195;0.1060989593;-0.0623898853;0.6696330000;0.4421360000;-0.1223100000
156;-9.2550752607;-1.9866561058;-1.5234088977;0.2138002183;0.0565722433;-0.1289091277;0.6704720000;0.4419860000;-0.1219990000
157;-8.9788400025;-2.2859220373;-2.4695566409;-0.0042085544;0.1041460955;-0.1514359036;0.6674040000;0.4465580000;-0.1228440000
158;-9.4542977796;-2.3151163893;-2.6490954320;0.0053881564;0.2150876001;-0.1511964410;0.6655000000;0.4512160000;-0.1174470000
159;-9.5625594440;-2.7241395824;-2.8634139434;0.2237893238;0.2287544859;-0.2239974624;0.6613300000;0.4565310000;-0.1158630000
160;-9.7970049458;-2.7303663643;-1.8564792780;0.3653474376;0.2048608829;-0.1192211919;0.6590740000;0.4591740000;-0.1144580000
161;-9.4233668838;-2.3602067678;-1.4443764833;0.3400956110;0.1359816020;-0.2342061841;0.6587400000;0.4619950000;-0.1154560000
162;-9.1900467900;-2.1596605436;-1.4262096310;0.0680210075;0.1293987128;-0.2190758607;0.6545580000;0.4673840000;-0.1166270000
163;-8.9593551822;-2.2337739411;-2.2322037916;-0.0832247070;0.1611793305;-0.2402299844;0.6515300000;0.4729960000;-0.1116940000
164;-8.8569101077;-2.5304199836;-2.8536914971;-0.3556780313;0.1883022033;-0.2472926194;0.6456030000;0.4817680000;-0.1045600000
165;-9.1612074722;-2.8522851437;-2.9476932450;-0.1130538657;0.2787287367;-0.1945886046;0.6421330000;0.4889240000;-0.0926330000
166;-9.2162387233;-2.9220373776;-2.7188453930;0.3294203561;0.1908093738;-0.1783054855;0.6417370000;0.4913760000;-0.0897750000
167;-8.8372063222;-2.8268140537;-2.5846090615;0.0598720142;0.2420450935;-0.1421866094;0.6381600000;0.4944060000;-0.0874620000
168;-8.9640657233;-3.2990539001;-2.9516043480;-0.1251787722;0.3083814764;-0.2625585706;0.6362530000;0.4993960000;-0.0795880000
169;-8.9457646908;-3.5849447851;-4.1465957322;-0.3578826452;0.4876313420;-0.2817379110;0.6322010000;0.5079030000;-0.0682450000
170;-8.7209640645;-4.4330740091;-5.1147389710;-0.3892529644;0.6072178419;-0.4049936745;0.6265240000;0.5172100000;-0.0465080000
171;-9.1128846173;-5.1875914343;-6.1137028245;-0.3257249043;0.8631105263;-0.5595863960;0.6174230000;0.5324580000;-0.0220600000
172;-9.1189101090;-5.6709441470;-6.1639419804;-0.3929081093;0.9802309207;-0.5548483453;0.6049900000;0.5458350000;0.0090160000
173;-9.4199345410;-5.9319658248;-5.7001471117;0.2291793052;1.0165402234;-0.7635494247;0.5909820000;0.5620500000;0.0339490000
174;-8.9785996223;-5.5996425055;-5.6449140169;0.5039457508;1.1550738460;-0.9967829111;0.5664420000;0.5847420000;0.0493230000
175;-8.8108068202;-5.6569401435;-5.2950608393;0.3461218208;1.2227809428;-1.1303847490;0.5399930000;0.6073800000;0.0673750000
176;-8.6819269850;-5.9884210186;-5.5542263296;0.3034322718;1.3311034208;-1.4301835840;0.5066690000;0.6355450000;0.0851110000
177;-8.3916393660;-6.0230926979;-5.3359979536;0.4196609886;1.3205798675;-1.3911317748;0.4666470000;0.6650340000;0.1006400000
178;-7.5937033539;-5.8840135186;-5.7315969444;0.3218544198;1.2983908706;-1.4247450976;0.4248590000;0.6899520000;0.1137910000
179;-7.0487970807;-6.0045189303;-5.4527929931;0.2907960181;1.3509607879;-1.4663851477;0.3743140000;0.7152200000;0.1271380000
180;-6.1840360547;-6.1074597766;-5.6744215213;0.2483672864;1.2579803634;-1.4313426157;0.3273600000;0.7391120000;0.1359580000
181;-5.4543637959;-6.3302594456;-5.5491026497;0.2862787856;1.2453521345;-1.4075432646;0.2823310000;0.7579350000;0.1447540000
182;-4.7828170705;-6.1300363550;-5.5051405148;0.1452422008;1.2543690869;-1.3796825420;0.2358240000;0.7732410000;0.1514500000
183;-3.9187409763;-6.1558864792;-5.3100465273;0.2413325180;1.1405449613;-1.2740994841;0.1889950000;0.7863170000;0.1571870000
184;-3.0842900699;-5.7510901015;-5.0846901402;0.1506833141;1.0864956035;-1.0998013060;0.1446490000;0.7955790000;0.1556140000
185;-2.3811160368;-5.8795019231;-5.1310184371;0.1161102418;0.9909603780;-1.0459868117;0.1057600000;0.8020060000;0.1585500000
186;-1.7342219619;-5.6972477087;-4.9478365989;0.0709176622;0.9168913831;-0.9021609338;0.0694030000;0.8085740000;0.1602100000
187;-1.1379533069;-5.9961910996;-4.6794096509;0.1927013085;0.7399536540;-0.7663698527;0.0390900000;0.8110250000;0.1595260000
188;-0.5202062603;-5.6701860273;-4.6651099280;0.1546257021;0.6103268835;-0.6456501355;0.0114300000;0.8146210000;0.1548090000
189;-0.0883624649;-6.0936121394;-4.6714115731;0.1366964609;0.4705158189;-0.4851676452;-0.0060890000;0.8134000000;0.1475050000
190;0.2542972642;-6.1636345401;-4.9174485003;-0.0053471342;0.3676969938;-0.4282482393;-0.0234200000;0.8152030000;0.1462450000
191;0.5984277364;-6.4912408857;-5.0161535737;-0.1008939770;0.2661326640;-0.3166390814;-0.0368450000;0.8148070000;0.1512170000
192;0.6696259955;-6.7384585271;-5.2652969839;-0.1466917597;0.1634100095;-0.2251235442;-0.0450280000;0.8137430000;0.1543390000
193;0.9318314926;-7.1751774821;-5.6960671850;-0.1205035063;0.1558769845;-0.1604081414;-0.0530440000;0.8129280000;0.1580170000
194;1.0341438752;-7.1367663112;-5.8592428500;-0.0597455821;0.1445049168;-0.1049267826;-0.0542580000;0.8091460000;0.1607500000
195;1.0347972267;-7.3291501771;-6.3101749033;-0.0208799269;0.1279152567;-0.0528021685;-0.0563490000;0.8099810000;0.1601090000
196;1.0863023223;-7.4744189565;-6.5304886098;-0.2266262230;0.1771042484;-0.1088890636;-0.0623410000;0.8104210000;0.1657870000
197;1.1023132690;-7.5893695272;-6.1618289114;-0.0291264762;0.1170069979;-0.1985300010;-0.0673900000;0.8090000000;0.1711030000
198;1.0982033772;-7.1741048450;-6.1639023826;0.1660741105;0.0573960035;-0.1968614154;-0.0747700000;0.8090680000;0.1663990000
199;1.1603437900;-6.7481236058;-6.1655735029;-0.0040561304;0.1043525090;-0.1433993535;-0.0787790000;0.8089290000;0.1632100000
