time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
41;0.4291191000;-3.4279996800;8.9373001800;0.0887797800;-2.6787158400;-0.7666891200;-0.3697890000;-0.0038660000;-0.6951370000
42;0.7030931400;-3.3096817200;9.0390961800;0.1277968200;-2.7937728600;-0.7419214800;-0.4427620000;-0.0180690000;-0.6515670000
43;1.6953399600;-3.0111430200;7.9829555400;0.3058449600;-2.8163087400;-0.6912682800;-0.5127970000;-0.0371690000;-0.5993350000
44;3.3253142400;-2.7641153400;7.1901064800;0.1621443000;-2.7447618600;-0.6972036600;-0.5779580000;-0.0594750000;-0.5379640000
45;4.2597668400;-2.9526582600;7.1046284400;0.4829536800;-2.6353362600;-0.6320368800;-0.6310470000;-0.0827920000;-0.4730830000
46;5.4403168800;-1.8359275800;5.1723067800;0.4927089600;-2.4378102000;-0.4699782600;-0.6747800000;-0.1018720000;-0.4067610000
47;6.4655270400;-2.1534954000;5.0410093200;0.0763623000;-2.2025268000;-0.4742602200;-0.7086000000;-0.1195020000;-0.3438960000
48;6.8906997600;-2.2478209200;5.0969002200;0.3190549800;-2.0316778200;-0.4318333200;-0.7323130000;-0.1341260000;-0.2833930000
49;7.7922767400;-1.8051133800;4.0790667000;0.2147946600;-1.8296749800;-0.4206735000;-0.7470710000;-0.1548970000;-0.2241330000
50;8.0513475600;-1.7312021400;3.9749522400;0.3464746200;-1.6779428400;-0.3550742400;-0.7590060000;-0.1677360000;-0.1704460000
51;8.8616406600;-1.2803529600;2.9945364000;-0.0292495200;-1.4511733800;-0.3416082000;-0.7686650000;-0.1764710000;-0.1224610000
52;8.8738082400;-1.9455622800;3.0055258800;0.0436294800;-1.2833650200;-0.3329473800;-0.7735860000;-0.1862240000;-0.0827880000
53;9.1511013600;-1.3717704600;2.5927298400;0.2706978000;-1.1386780200;-0.3332248200;-0.7734410000;-0.1967610000;-0.0453760000
54;9.4139594400;-0.7140938400;2.0205271800;0.0292933800;-0.9409132800;-0.2246050200;-0.7677560000;-0.2081850000;-0.0115800000
55;9.4429815000;-0.9266312400;2.1944290200;0.1346124600;-0.8134194000;-0.0668701800;-0.7663230000;-0.2122110000;0.0145820000
56;9.5513412000;-0.8868726600;1.4800312200;0.1230834000;-0.6828084000;-0.0004773600;-0.7707990000;-0.2127850000;0.0426780000
57;9.8995651200;-1.3722019200;1.1902798200;-0.0678891600;-0.5346391200;-0.0999671400;-0.7676260000;-0.2133020000;0.0607870000
58;10.0216428000;-1.2824358000;1.1765659200;0.0898497600;-0.3856303800;-0.0892153200;-0.7661910000;-0.2177880000;0.0744640000
59;9.8246593800;-1.0997140200;1.2371529000;0.0395352000;-0.2735354400;-0.0711735600;-0.7623030000;-0.2188540000;0.0831360000
60;9.7027000200;-1.0392402600;1.4801883000;-0.0257244000;-0.2119284600;-0.0817642200;-0.7611750000;-0.2226560000;0.0911680000
61;10.0228953600;-0.8602914600;1.4457225000;0.0149226000;-0.2094019200;-0.0826128600;-0.7605090000;-0.2247750000;0.1008170000
62;9.8249358000;-0.9642274200;1.3750426200;-0.0129152400;-0.1994936400;-0.0324859800;-0.7590530000;-0.2257620000;0.1074700000
63;9.9162237600;-1.0248776400;1.2383340600;-0.0274941000;-0.1739977200;-0.0474952800;-0.7585840000;-0.2268560000;0.1135350000
64;9.6737371200;-0.9166362600;1.1154148800;-0.0548331600;-0.1676268000;-0.1294431000;-0.7557580000;-0.2308350000;0.1176570000
65;9.8868906000;-0.8728578600;1.0792589400;-0.0435968400;-0.0835839000;-0.0609317400;-0.7539340000;-0.2306130000;0.1185520000
66;9.8262913800;-0.8120016000;1.1020294200;0.0597709800;-0.0524178000;0.0023276400;-0.7542730000;-0.2311750000;0.1248550000
67;9.8337404400;-0.8873326800;1.0254814800;0.0301858800;-0.0102703800;0.0662877600;-0.7532220000;-0.2289830000;0.1266650000
68;9.9162584400;-1.0998466200;1.0856166000;0.0599698800;-0.0019278000;0.0179234400;-0.7537430000;-0.2275350000;0.1271830000
69;9.8856309000;-1.1149569000;1.1461780800;0.0351481800;0.0034159800;-0.0072511800;-0.7539760000;-0.2280150000;0.1253930000
70;9.9162309000;-1.0398716400;1.2077901600;0.0074511000;-0.0001652400;-0.0184293600;-0.7552680000;-0.2288320000;0.1267200000
71;9.8713580400;-0.9332826600;1.1015826600;0.0334896600;0.0083701200;-0.0491313600;-0.7534280000;-0.2291470000;0.1278930000
72;9.9626062200;-0.9039699000;1.1481334200;0.0269922600;0.0364119600;-0.0073899000;-0.7542470000;-0.2299320000;0.1278660000
73;9.9086472000;-1.0397798400;1.2001218000;0.0528472200;0.0474116400;0.0093340200;-0.7537240000;-0.2291320000;0.1274700000
74;9.9009961800;-1.0548034200;1.1923545000;0.0380715000;0.0335580000;-0.0092320200;-0.7540710000;-0.2298860000;0.1260890000
75;9.9014623200;-0.9265129200;1.2388614000;0.0103560600;0.0346820400;-0.0092697600;-0.7543600000;-0.2296110000;0.1258010000
76;9.8855421600;-1.0400776800;1.3217282400;0.0398330400;0.0310222800;0.0056661000;-0.7545440000;-0.2296530000;0.1274410000
77;9.9386005200;-1.0707654000;1.3295424600;0.0102428400;0.0146074200;-0.0082518000;-0.7544360000;-0.2301690000;0.1269000000
78;9.9163176000;-1.0247266800;1.2002778600;-0.0025857000;0.0143636400;-0.0315282000;-0.7540420000;-0.2293720000;0.1266350000
79;9.8711948400;-0.9035353800;1.2235583400;-0.0006732000;0.0308529600;-0.0278755800;-0.7539710000;-0.2302660000;0.1254100000
80;9.9015459600;-0.9038709600;1.2466205400;0.0214251000;0.0290751000;-0.0129509400;-0.7536180000;-0.2322940000;0.1268110000
81;9.9012899400;-0.9568008000;1.2538860000;-0.0008486400;0.0119187000;-0.0082579200;-0.7537700000;-0.2322850000;0.1265300000
82;9.9164757000;-1.0019653800;1.1775930600;0.0251685000;0.0279745200;-0.0241066800;-0.7534060000;-0.2314720000;0.1257150000
83;9.9014602800;-0.9640275000;1.1701144200;0.0261211800;0.0343760400;-0.0232029600;-0.7535270000;-0.2317430000;0.1259870000
84;9.8862928800;-0.9188333400;1.2387961200;0.0159283200;0.0475575000;-0.0000163200;-0.7532280000;-0.2330820000;0.1264200000
85;9.8861123400;-0.9341272200;1.2843646200;0.0380500800;0.0549902400;0.0204469200;-0.7540580000;-0.2322740000;0.1262440000
86;9.9316084200;-0.9271789800;1.3456462200;0.0232427400;0.0412396200;0.0074694600;-0.7545820000;-0.2320810000;0.1241630000
87;9.9315757800;-0.9797477400;1.2615778200;0.0510765000;0.0415803000;-0.0204051000;-0.7531240000;-0.2318760000;0.1258670000
88;9.9013511400;-0.9266934600;1.2845278200;0.0398942400;0.0150154200;-0.0305388000;-0.7537350000;-0.2301180000;0.1247320000
89;9.8555613000;-0.9491171400;1.3144811400;0.0231050400;0.0082293600;0.0020206200;-0.7534250000;-0.2329180000;0.1253140000
90;9.8859756600;-0.9643559400;1.2841667400;0.0028794600;0.0238639200;-0.0017931600;-0.7539450000;-0.2317350000;0.1258330000
91;9.9088267200;-0.9794733600;1.2385727400;0.0297717600;0.0363507600;-0.0111118800;-0.7534200000;-0.2317290000;0.1254420000
92;9.8254641600;-0.8883557400;1.2994249200;0.0223930800;0.0419209800;-0.0083589000;-0.7548360000;-0.2308970000;0.1245560000
93;9.9089338200;-0.9267842400;1.2921961800;0.0011179200;0.0514783800;0.0111118800;-0.7540650000;-0.2320720000;0.1236350000
94;9.9468594600;-0.9497322000;1.2847236600;0.0250736400;0.0366435000;0.0074908800;-0.7551700000;-0.2304660000;0.1234420000
95;9.9161401200;-0.9649924200;1.3833403200;-0.0044166000;0.0421831200;-0.0055977600;-0.7550540000;-0.2315160000;0.1230420000
96;9.9013582800;-0.9041718600;1.3227319200;0.0333560400;0.0125062200;-0.0165821400;-0.7535470000;-0.2320630000;0.1231070000
97;9.9317481600;-0.9044472600;1.3305716400;0.0029029200;0.0182008800;-0.0175756200;-0.7535230000;-0.2326040000;0.1235230000
98;9.8707613400;-0.9417425400;1.3298668200;0.0232213200;0.0217831200;-0.0110588400;-0.7543290000;-0.2328670000;0.1237670000
99;9.8555307000;-0.9641713200;1.2991597200;0.0010026600;0.0239679600;0.0056426400;-0.7537950000;-0.2333960000;0.1235180000
100;9.8858634600;-0.9645364800;1.3298331600;0.0158263200;0.0237139800;-0.0073552200;-0.7541700000;-0.2320190000;0.1217090000
101;9.9314880600;-0.9498801000;1.3531095600;-0.0007027800;0.0346626600;-0.0195126000;-0.7534800000;-0.2308390000;0.1218650000
102;9.9620431800;-0.9048726000;1.3764675600;-0.0110323200;0.0204193800;0.0037954200;-0.7539630000;-0.2331140000;0.1229600000
103;9.9010981800;-0.9496057200;1.3452688200;0.0213639000;0.0004467600;-0.0370127400;-0.7544530000;-0.2318140000;0.1240290000
104;9.8713356000;-0.8432901000;1.2772317600;-0.0211364400;0.0110058000;-0.0194432400;-0.7527170000;-0.2330030000;0.1232840000
105;9.8483815200;-0.8883588000;1.2539298600;0.0112485600;0.0236140200;-0.0157365600;-0.7540220000;-0.2346070000;0.1243410000
106;9.8711744400;-0.8585544000;1.3151880000;-0.0137169600;0.0368821800;0.0055722600;-0.7525780000;-0.2339320000;0.1232960000
107;9.9013746000;-0.8966452800;1.3303921200;0.0083150400;0.0130162200;0.0094278600;-0.7530440000;-0.2334370000;0.1247840000
108;9.9317930400;-0.9193810800;1.2848062800;0.0231631800;0.0126939000;-0.0072930000;-0.7526920000;-0.2339410000;0.1237030000
109;9.9319970400;-0.8740380000;1.2851031000;0.0120319200;0.0166443600;0.0094207200;-0.7525640000;-0.2331440000;0.1235660000
110;9.8862990000;-0.8888147400;1.2922716600;0.0028039800;0.0110945400;0.0001244400;-0.7545810000;-0.2326110000;0.1241670000
111;9.8861500800;-0.9340670400;1.2691421400;0.0075010800;0.0201011400;-0.0073511400;-0.7531450000;-0.2325270000;0.1254590000
112;9.9165817800;-0.9042646800;1.3152349200;0.0084486600;0.0348850200;0.0037536000;-0.7533110000;-0.2330400000;0.1249070000
113;9.8402511000;-0.9641692800;1.3294894200;0.0286895400;0.0145533600;-0.0007915200;-0.7531680000;-0.2325160000;0.1250460000
114;9.9317206200;-0.9269984400;1.2999798000;0.0046042800;-0.0008394600;-0.0035394000;-0.7549990000;-0.2326020000;0.1240130000
115;9.9014898600;-0.9039617400;1.2694542600;0.0011403600;0.0383877000;-0.0111577800;-0.7551800000;-0.2327110000;0.1231830000
116;9.8709704400;-0.9038974800;1.3148922000;0.0083619600;0.0258743400;0.0149511600;-0.7540480000;-0.2328740000;0.1239160000
117;9.9011726400;-0.9494843400;1.3148248800;0.0214067400;0.0309896400;-0.0073776600;-0.7551760000;-0.2313900000;0.1233110000
118;9.9167551800;-0.8739757800;1.3002103200;0.0213282000;0.0284651400;0.0093809400;-0.7544160000;-0.2317000000;0.1247160000
119;9.9163563600;-0.9046257600;1.4065687800;0.0379266600;0.0079753800;-0.0128316000;-0.7532560000;-0.2332660000;0.1234010000
120;9.9009523200;-0.9573434400;1.3908862800;0.0222125400;0.0164934000;0.0019900200;-0.7529260000;-0.2314440000;0.1244990000
121;9.8708409000;-0.9491191800;1.2841504200;-0.0008139600;0.0127255200;-0.0166351800;-0.7541660000;-0.2312940000;0.1243110000
122;9.8862490200;-0.9038995200;1.2845614800;0.0084823200;0.0161802600;-0.0277970400;-0.7526580000;-0.2325030000;0.1243810000
123;9.8862918600;-0.8738207400;1.3228155600;-0.0063852000;0.0184324200;-0.0036393600;-0.7531440000;-0.2331890000;0.1254640000
124;9.8864193600;-0.8661136200;1.2848083200;0.0157447200;-0.0001815600;-0.0165525600;-0.7529190000;-0.2321760000;0.1271120000
125;9.9016296000;-0.8812300200;1.2543796800;0.0212353800;0.0111159600;0.0122430600;-0.7535180000;-0.2324090000;0.1261300000
126;9.8862174000;-0.9189537000;1.2692410800;0.0407377800;0.0338691000;0.0149603400;-0.7533770000;-0.2308250000;0.1262610000
127;9.8708949600;-0.9040178400;1.3453361400;0.0545506200;0.0199563000;0.0057375000;-0.7542720000;-0.2321690000;0.1273330000
128;9.9163920600;-0.9420801600;1.3225993200;0.0232356000;0.0347585400;0.0019135200;-0.7537280000;-0.2308500000;0.1273450000
129;9.9471022200;-0.9043289400;1.2697980000;0.0158457000;0.0311018400;-0.0017992800;-0.7552970000;-0.2323890000;0.1260580000
130;9.9320276400;-0.8589838200;1.3004235000;0.0601891800;0.0400594800;0.0075255600;-0.7538160000;-0.2316000000;0.1257000000
131;9.9169173600;-0.8587114800;1.2622540800;0.0630196800;0.0528615000;0.0102632400;-0.7540000000;-0.2313770000;0.1273380000
132;9.9170081400;-0.8510635200;1.2394693200;0.0583205400;0.0485203800;0.0260885400;-0.7549920000;-0.2296300000;0.1267370000
133;9.8864673000;-0.8885444400;1.2237715200;0.0695599200;0.0711664200;0.0166994400;-0.7554270000;-0.2285540000;0.1263000000
134;9.8864091600;-0.8436226200;1.3306236600;0.0879831600;0.0823456200;0.0408663000;-0.7546930000;-0.2266680000;0.1248060000
135;9.8173816800;-0.9040708800;1.4667141000;0.0519557400;0.0900190800;0.0482215200;-0.7562580000;-0.2266210000;0.1236450000
136;10.0534423200;-0.8753191200;1.3621304400;0.0529318800;0.1159066800;0.0685980600;-0.7572710000;-0.2246630000;0.1201590000
137;10.0392123000;-0.8736310200;0.9662368200;0.0697353600;0.1468687800;0.0759175800;-0.7590120000;-0.2206260000;0.1184130000
138;9.9493074600;-0.7207299600;0.7077586200;0.0775200000;0.2589361800;0.1275285600;-0.7601000000;-0.2183660000;0.1135500000
139;9.7144035000;-0.7776327000;0.2869770000;0.2207810400;0.5037525000;0.2019844800;-0.7628150000;-0.2109340000;0.1040550000
140;10.0885231800;-0.8005357800;-0.4105908000;0.1597585200;0.9241342800;0.3033673800;-0.7691320000;-0.2005260000;0.0836900000
141;9.8201356800;-0.8996451000;0.3478771200;0.0619935600;1.3902814200;0.3737769600;-0.7742730000;-0.1918200000;0.0522680000
142;8.3728607400;-1.6026546000;3.3084159000;0.6116236200;1.4750301600;0.4112793000;-0.7783960000;-0.1785850000;0.0096000000
143;8.5483344000;-0.3153768600;2.3286263400;0.1849249800;1.5603796800;0.2866444800;-0.7799130000;-0.1682940000;-0.0329420000
144;9.3594628800;-0.8657719200;2.2626945600;-1.2750816000;1.8155102400;0.2678040600;-0.7770810000;-0.1543240000;-0.0957860000
145;8.2805201400;-2.4514792200;2.1909212400;-0.6126262800;2.2200147000;0.5440159800;-0.7698420000;-0.1377700000;-0.1628630000
146;7.3619601600;-1.7968054800;2.8580226600;-0.3191651400;2.6475732000;0.6820587000;-0.7550480000;-0.1163510000;-0.2314580000
147;5.9341804800;-2.2454647200;4.5340244400;-0.4809391800;2.9031617400;0.7736475600;-0.7251020000;-0.0892560000;-0.3149950000
148;4.5619153200;-2.3907616800;5.8318469400;-0.6780307200;3.0677326200;0.8116323600;-0.6829110000;-0.0574990000;-0.3991750000
149;3.3569485200;-2.8224093600;6.5810491800;-0.9457909200;3.1164070200;0.8360603400;-0.6271830000;-0.0151700000;-0.4876930000
150;2.3276950800;-4.1216149800;8.4828871200;-0.9670671000;3.0775695000;0.9923794200;-0.5631990000;0.0277010000;-0.5599660000
151;0.7841617200;-4.2147420000;8.4096847800;-0.1368799200;2.8960380600;1.0797159000;-0.4956320000;0.0542420000;-0.6171540000
152;0.8380809600;-3.8689273200;8.7624701400;-0.9018258600;2.8849690200;1.0750239000;-0.4192190000;0.0889070000;-0.6645780000
153;-0.9106264200;-5.4880243200;8.9365790400;-0.2940282600;2.8018686000;1.2350578200;-0.3379800000;0.1250190000;-0.7035860000
154;-1.5205956000;-4.5284583000;8.3292751200;-0.8185816200;2.7335510400;1.1322673200;-0.2504730000;0.1554470000;-0.7304990000
155;-3.4168459800;-6.4964881200;9.1241366400;-0.2861559000;2.6124484800;1.1314227600;-0.1661220000;0.1824710000;-0.7477690000
156;-4.0557637800;-5.1142004400;8.7020382000;-0.0155233800;2.3226358800;1.0102182000;-0.0893560000;0.1894950000;-0.7620410000
157;-4.1688328200;-5.0817287400;8.3664867600;-0.7097425200;2.3270810400;0.9162109200;-0.0148810000;0.2036020000;-0.7630070000
158;-5.8885059000;-6.7332862200;9.0429619800;-0.0449677200;2.0511149400;0.8864707800;0.0572520000;0.2156890000;-0.7569150000
159;-5.6313639000;-5.4798316800;8.8018839600;0.0503155800;1.5643607400;0.6915447000;0.1163080000;0.2048700000;-0.7459650000
160;-5.7211820400;-5.6418913200;7.9248298200;-0.1846098000;1.3858617600;0.5654451600;0.1613390000;0.2046910000;-0.7364760000
161;-6.1289831400;-5.3641494000;7.3222372800;-0.2490789000;1.3475903400;0.4873366200;0.2050210000;0.2110030000;-0.7314810000
162;-6.6813784200;-4.9879642200;6.9627556200;0.0229724400;1.2523203000;0.4945765800;0.2440640000;0.2084270000;-0.7191960000
163;-6.8989576800;-4.3438627800;6.9729056400;-0.0446556000;1.0017552600;0.4555615800;0.2800570000;0.2029930000;-0.7078350000
164;-6.9155979600;-4.9837475400;6.3749235000;-0.2844474000;0.8120209800;0.3722928600;0.3008990000;0.2057780000;-0.6911020000
165;-7.2350374800;-5.1764867400;6.0743998800;-0.1019867400;0.6857817000;0.3358299000;0.3227410000;0.2060870000;-0.6811720000
166;-7.4930923800;-5.0086896000;6.2105403000;0.2301120000;0.5323961400;0.2494848600;0.3446240000;0.1999600000;-0.6781940000
167;-7.4987176800;-4.6528411800;6.0605829600;0.0909126000;0.3440113200;0.1719730200;0.3556600000;0.1927140000;-0.6738570000
168;-7.4759257800;-4.7880901200;5.8163082600;0.0427645200;0.2350763400;0.0681819000;0.3635690000;0.1908530000;-0.6716060000
169;-7.5198439200;-4.4699021400;5.7114838800;0.1200070800;0.1287841800;0.0222360000;0.3639270000;0.1857130000;-0.6677110000
170;-7.4870845800;-4.0312317600;5.5623558000;0.1918212000;0.0593497200;-0.0052601400;0.3654260000;0.1817300000;-0.6678970000
171;-7.4404705800;-3.9249559200;5.3502794400;0.0995550600;0.0950058600;0.0186486600;0.3700870000;0.1788300000;-0.6701590000
172;-7.3797805800;-4.0606914000;5.1519588000;0.1346196000;0.0986421600;0.0391425000;0.3721690000;0.1753520000;-0.6696390000
173;-7.4554941600;-3.9920647800;5.1518302800;-0.0241403400;0.1123632000;0.0258386400;0.3744990000;0.1728760000;-0.6670580000
174;-7.5476501400;-4.1278706400;5.2796434200;0.1308252000;0.0822354600;0.0419832000;0.3729210000;0.1707450000;-0.6660070000
175;-7.4705922000;-3.8942416800;5.2893589200;0.1823709000;0.0359937600;0.0264537000;0.3741440000;0.1652460000;-0.6688000000
176;-7.4700046800;-3.8257762200;5.1756360600;0.0087546600;0.0240679200;0.0020818200;0.3772100000;0.1638620000;-0.6677070000
177;-7.5700350600;-4.1045034600;5.1502309200;0.0032986800;0.0554339400;0.0242454000;0.3799660000;0.1656740000;-0.6671980000
178;-7.5172062000;-4.1655698400;5.1959034600;-0.0159936000;0.0719508000;0.0167106600;0.3811390000;0.1640350000;-0.6657670000
179;-7.5778819200;-4.1423485200;5.1803709000;-0.0408020400;0.0679605600;-0.0214506000;0.3789480000;0.1647220000;-0.6658600000
180;-7.6006850400;-4.1496609000;5.1649270800;0.0310977600;0.0475044600;-0.0082446600;0.3802560000;0.1651340000;-0.6669080000
181;-7.6074415200;-3.9456782400;5.1966490800;0.0015300000;0.0402910200;-0.0175491000;0.3813240000;0.1658610000;-0.6648120000
182;-7.5699187800;-4.0292937600;5.2420584600;0.0337813800;0.0291730200;-0.0128040600;0.3820080000;0.1661190000;-0.6647870000
183;-7.5163779600;-3.9241633800;5.3040397800;0.0198226800;0.0128703600;-0.0108823800;0.3823740000;0.1661370000;-0.6655960000
184;-7.5311628600;-3.9383719800;5.1059374200;0.0013453800;0.0316353000;0.0206325600;0.3797550000;0.1643230000;-0.6660990000
185;-7.5162933000;-4.0290591600;5.0750140800;-0.0280000200;0.0515875200;-0.0074021400;0.3810620000;0.1642710000;-0.6646740000
186;-7.5614344200;-3.9078984600;5.1059058000;-0.0087128400;0.0369342000;0.0010587600;0.3807480000;0.1654850000;-0.6653810000
187;-7.5313607400;-3.9987090600;5.0750967000;0.0162251400;0.0460774800;0.0150062400;0.3833700000;0.1655770000;-0.6648650000
188;-7.6231301400;-4.0363613400;5.2263861600;0.1012513200;0.0471607200;0.0020879400;0.3828630000;0.1641080000;-0.6641890000
189;-7.5310945200;-3.9232576200;5.1060363600;0.0115086600;0.0222564000;0.0076642800;0.3837720000;0.1593590000;-0.6652160000
190;-7.5619117800;-4.0136989800;5.1052142400;-0.0630125400;0.0682604400;-0.0093860400;0.3826690000;0.1628150000;-0.6652850000
191;-7.6000373400;-4.0060765200;5.1658665000;0.0198573600;0.0295065600;0.0076357200;0.3847760000;0.1621030000;-0.6642350000
192;-7.6072783200;-3.8928983400;5.2274388000;0.0327430200;0.0165393000;0.0002723400;0.3847240000;0.1617320000;-0.6651950000
193;-7.5773474400;-3.9989436600;5.2269767400;0.0161843400;0.0155060400;-0.0183508200;0.3842550000;0.1603760000;-0.6638310000
194;-7.5927963600;-4.0367275200;5.2570596000;-0.0060720600;-0.0054355800;-0.0238751400;0.3826420000;0.1606450000;-0.6633490000
195;-7.7015793600;-4.3022355600;5.7264197400;0.0111149400;-0.0880800600;-0.0486193200;0.3809370000;0.1622820000;-0.6645270000
196;-7.7867269200;-4.3715333400;6.2200681200;0.1110667800;-0.2965191000;-0.1433987400;0.3757940000;0.1617840000;-0.6687090000
197;-7.8235091400;-5.2443014400;7.2112174200;0.0979873200;-0.5876689200;-0.2696125200;0.3631020000;0.1626390000;-0.6760850000
198;-7.8186570000;-5.4663493200;7.9252888200;0.0900976200;-1.0859083200;-0.5697934200;0.3366400000;0.1656090000;-0.6880070000
199;-7.7078115600;-5.7649757400;8.6777224200;-0.1257568200;-1.5738824400;-0.8265712800;0.2912350000;0.1770230000;-0.7065130000
200;-7.5573248400;-5.8962375000;9.0738067800;-0.0481123800;-2.0723482800;-1.0233700800;0.2325800000;0.1876470000;-0.7251310000
