time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
37;-9.2987643000;-1.3761875400;-1.9072181800;0.2825320400;0.0050293600;-0.0771632400;0.6085060000;0.0600790000;0.5286900000
38;-9.2980469400;-1.2885343800;-2.0382824000;0.1381800000;-0.0786479400;-0.0341010600;0.6087760000;0.0668000000;0.5263050000
39;-9.1530510400;-1.4788739000;-1.9433478400;-0.0037730000;-0.0501054400;-0.0129565800;0.6113180000;0.0682700000;0.5251550000
40;-9.2552650400;-1.5716916600;-2.1348721800;0.0248067400;-0.0285572000;-0.0237532400;0.6129050000;0.0696150000;0.5241050000
41;-9.3429946400;-1.5927391200;-2.1429875600;-0.0000921200;-0.0434091000;-0.0290952200;0.6136850000;0.0696280000;0.5233080000
42;-9.2841701400;-1.5421231000;-2.2080321200;-0.0389706800;-0.0294039200;-0.0542273200;0.6154600000;0.0694160000;0.5206210000
43;-9.2546701800;-1.5346917600;-2.3101461600;-0.0849562000;-0.0126410200;-0.0722367800;0.6159520000;0.0683750000;0.5195440000
44;-9.1965258000;-1.5356257000;-2.1926990400;0.0155418200;0.0279172600;-0.0776277600;0.6142480000;0.0718800000;0.5186220000
45;-9.1665525000;-1.3760601400;-2.2060603600;0.0493381000;0.0729923600;-0.0384424600;0.6126410000;0.0726750000;0.5193790000
46;-9.2328602800;-1.4269074400;-2.0679411200;-0.0191472400;0.0641194400;-0.0152654600;0.6127140000;0.0737020000;0.5207550000
47;-9.2479326800;-1.4779938600;-1.9733152600;0.0234749200;0.0655169200;-0.0214698400;0.6127690000;0.0730100000;0.5217280000
48;-9.1822383800;-1.4641748800;-1.9288467800;0.0393538600;0.0639401000;-0.0008771000;0.6107160000;0.0744240000;0.5243960000
49;-9.1532098000;-1.4863375800;-1.8922045800;0.0233122400;0.0490891800;-0.0044070600;0.6113240000;0.0722590000;0.5254020000
50;-9.1533950200;-1.5154680800;-1.8704554400;0.0125469400;0.0540166200;0.0313061000;0.6118720000;0.0733190000;0.5254160000
51;-9.1972274800;-1.5367536800;-1.9074925800;-0.0071628200;0.0244059200;0.0421253000;0.6105450000;0.0719790000;0.5262010000
52;-9.2120960400;-1.6379720000;-1.9887100800;0.0106114400;0.0081359600;0.0180819800;0.6108170000;0.0699820000;0.5260880000
53;-9.1681773400;-1.6093393400;-1.9735641800;0.0869024800;0.0041414800;0.0208896800;0.6105320000;0.0711880000;0.5259300000
54;-9.2259277600;-1.5212736000;-2.0904419200;0.0000441000;0.0177674000;0.0117698000;0.6116940000;0.0710790000;0.5245970000
55;-9.2118294800;-1.6303348600;-2.0837308800;-0.0426535200;-0.0003577000;0.0135749600;0.6127660000;0.0701490000;0.5240950000
56;-9.1969021200;-1.5794816800;-2.1198536800;0.0285356400;0.0199508400;-0.0078635200;0.6128050000;0.0699970000;0.5247880000
57;-9.2038121000;-1.4922901000;-2.1193391800;0.0127370600;0.0498359400;-0.0151606000;0.6098310000;0.0706040000;0.5231460000
58;-9.2331444800;-1.4778213800;-2.0463340800;0.0108388000;0.0323841000;-0.0079389800;0.6113880000;0.0716300000;0.5240290000
59;-9.1528648400;-1.4929908000;-2.0458244800;0.0108995600;0.0518410200;0.0009221800;0.6103650000;0.0706720000;0.5253750000
60;-9.1966630000;-1.4709711800;-2.0167606200;0.0224400400;0.0392323400;-0.0168854000;0.6114480000;0.0710000000;0.5276240000
61;-9.2989524600;-1.4774078200;-2.0175779400;0.0303721600;0.0464980600;0.0081085200;0.6097660000;0.0716990000;0.5270000000
62;-9.3206369200;-1.4624491000;-2.0834643200;-0.0212081800;0.0213179400;0.0045677800;0.6088600000;0.0696850000;0.5279440000
63;-9.4737325200;-1.5039981600;-2.2823543400;-0.0273214200;0.0389079600;0.0098254800;0.6089880000;0.0707530000;0.5278030000
64;-9.6618111800;-1.3986158200;-2.8389061400;-0.0306161800;0.0586814200;-0.0117433400;0.6087760000;0.0696600000;0.5289070000
65;-9.9416854600;-1.0206856800;-4.1842178000;-0.1200313800;0.0622986000;-0.0226556400;0.6093130000;0.0688620000;0.5286580000
66;-10.3224076200;-0.7333751600;-6.2768402200;-0.5278525000;0.2754094000;-0.0197401400;0.6056450000;0.0603620000;0.5340930000
67;-10.4411316800;-0.5001665200;-8.0752950600;-0.7014418600;0.7252833000;0.0683079600;0.5936430000;0.0455390000;0.5450360000
68;-10.2849882800;-0.0644673400;-8.3930620200;-0.3555204800;1.2267728200;0.3204688200;0.5733600000;0.0294850000;0.5701460000
69;-10.7661134000;0.0850992800;-8.5127513800;-0.2108185800;1.7716577200;0.5685274000;0.5393680000;0.0155570000;0.6006230000
70;-11.2359636200;-0.3618973400;-8.3729553600;-0.1833423200;2.1240667000;0.8100905400;0.4899540000;-0.0044490000;0.6400470000
71;-11.5418059400;-0.2209743200;-8.4986844600;-0.4556764800;2.4057216400;0.9193037000;0.4293930000;-0.0293190000;0.6812660000
72;-11.2516779200;-0.3058893600;-7.8168994400;-0.2474803800;2.5926968200;1.0046264200;0.3541060000;-0.0516920000;0.7243580000
73;-10.7842061600;-0.1366345400;-7.4977820400;0.0355622400;2.9023787800;1.1807030200;0.2679740000;-0.0688290000;0.7600760000
74;-10.0676664200;0.2480458400;-7.0729883000;0.2307929400;2.9850261000;1.2700829400;0.1813820000;-0.0759540000;0.7852130000
75;-9.0727567000;0.6173853000;-7.0045353000;0.3387605200;2.9621509400;1.3044025400;0.0826630000;-0.0714180000;0.8023230000
76;-7.1486825200;0.4004799400;-5.6457074800;0.6377908600;2.8131556600;1.2940498200;-0.0133900000;-0.0570210000;0.8082900000
77;-6.4025791200;0.5331895800;-5.8293320400;0.9979800600;2.6173438200;1.0729138000;-0.1115660000;-0.0192110000;0.8013030000
78;-4.8323045400;0.5780481000;-5.6708660400;1.0986211600;2.3872221800;0.8900899000;-0.1911390000;0.0223010000;0.7882750000
79;-3.5123856600;0.0666174600;-5.7226884400;0.7379968400;2.0464428600;0.7428145200;-0.2531720000;0.0540040000;0.7718840000
80;-2.2945808200;-0.0833382200;-5.1659308400;0.2780897000;1.7058507200;0.5453690200;-0.3100150000;0.0757550000;0.7521860000
81;-1.2081675200;-0.4123144200;-4.9769986000;0.3035020800;1.3096661200;0.3282412000;-0.3524590000;0.0897800000;0.7320200000
82;-0.5147312800;-0.3825831800;-4.7228953800;0.3907514800;0.8603508200;0.1167630800;-0.3798250000;0.1047950000;0.7090040000
83;0.1361102400;-0.6388610200;-5.5021492400;0.3077121600;0.4629402400;-0.0228163600;-0.3976660000;0.1156240000;0.6993740000
84;0.5636303400;-0.2684033800;-6.3960327200;-0.0024745000;0.2205529200;0.0260964200;-0.4101390000;0.1199340000;0.6973220000
85;0.8282538600;-0.4336196200;-7.3823958600;-0.3969695800;0.0767369400;-0.0185141600;-0.4128580000;0.1119650000;0.6975470000
86;1.0707470200;-0.4332188000;-7.9729311200;-0.4393526200;-0.0456582000;0.0105634200;-0.4135520000;0.1004640000;0.6995360000
87;0.9364615400;-0.0860881000;-9.1710732400;-0.2874849600;-0.1023071000;-0.0533678600;-0.4044400000;0.0886350000;0.7001270000
88;0.9677705800;0.2270003400;-9.4467051000;-0.1741793200;-0.1324577800;-0.0101782800;-0.3992740000;0.0808880000;0.7039800000
89;0.8084529600;0.3025828400;-9.8715929200;-0.1188534200;-0.1534611400;-0.1003049600;-0.4022450000;0.0760360000;0.7072080000
90;0.7079921800;0.5946287200;-10.0679143600;-0.1383083800;-0.0535129000;0.0163140600;-0.3977430000;0.0716780000;0.7090770000
91;0.5018874000;0.2909659200;-9.9836931600;0.0641988200;-0.0778149400;-0.0530454400;-0.3947450000;0.0702600000;0.7111400000
92;0.4739593600;0.5095235600;-10.1068086000;-0.0544282200;0.0122460800;-0.0106927800;-0.3881400000;0.0691200000;0.7114140000
93;0.4136648600;0.2042506200;-9.9117935000;0.1301322400;0.0074803400;-0.0095383400;-0.3889710000;0.0714610000;0.7138480000
94;0.3789052400;0.4957085000;-10.0929935400;-0.0365706600;0.0206789800;-0.0268020200;-0.3931040000;0.0714450000;0.7110600000
95;0.4347035000;0.0657090000;-9.8101479000;-0.0117649000;0.0277820200;-0.0124999000;-0.3930700000;0.0696980000;0.7116260000
96;0.2969262800;0.3639798400;-9.6703009200;-0.0506767800;0.0856039800;0.0220539200;-0.3944740000;0.0686620000;0.7110250000
97;0.4357658200;0.3052945000;-9.8012681200;0.0576004800;0.0500348800;-0.0214306400;-0.3951320000;0.0693880000;0.7090610000
98;0.4940513200;0.3910886000;-9.5808700400;-0.0969033800;0.0683275600;0.0140443800;-0.3956210000;0.0690970000;0.7101470000
99;0.5972345400;0.4926705000;-9.7695719800;0.0295068200;0.1028049400;-0.0359728600;-0.3959540000;0.0679320000;0.7090380000
100;0.5595545200;0.1883491400;-9.8595967400;-0.0515480000;0.1097384400;0.0532453600;-0.4003820000;0.0658650000;0.7083230000
101;0.5528474000;0.4632852000;-9.5945812200;0.1090965400;0.0772661400;-0.0000058800;-0.4021860000;0.0664250000;0.7079710000
102;0.7654094000;0.2897732600;-10.2157277600;-0.0229339600;0.1446205600;0.0513618000;-0.4024670000;0.0694260000;0.7054530000
103;0.7496245400;0.3024172200;-9.7111473200;0.0117413800;0.1592705800;0.0388452400;-0.4076860000;0.0704140000;0.7004050000
104;0.6104743400;0.3317692000;-9.5072397000;0.1645576800;0.1173932200;-0.0626612000;-0.4107110000;0.0732420000;0.7004010000
105;0.8070927200;0.2427293400;-9.4258810800;0.0363148800;0.1072884400;0.0337502200;-0.4138620000;0.0745360000;0.6980570000
106;0.8930896800;0.1096188800;-8.9946105200;0.0309513400;0.1181243000;0.0444371200;-0.4171980000;0.0765860000;0.6973550000
107;0.9604303800;0.2270013200;-9.4321334800;0.0879324600;0.0850267600;-0.0330995000;-0.4181790000;0.0788030000;0.6945390000
108;0.9517446400;0.0950884200;-9.1112726600;-0.0065718800;0.0710078600;0.0499535400;-0.4207080000;0.0785910000;0.6934730000
109;0.9095732800;0.1845986800;-9.6229404600;0.1265493600;0.0085201200;-0.0139601000;-0.4214790000;0.0816340000;0.6945240000
110;0.9892139600;0.1467785200;-9.4031842800;-0.0811077400;0.0331249800;0.0053253200;-0.4223770000;0.0798160000;0.6931210000
111;0.9970892400;0.1188034400;-9.6885250000;0.1478614200;0.0083515600;-0.0157133200;-0.4221370000;0.0823590000;0.6925600000
112;0.9833702200;0.2645176800;-9.7827549400;0.0662538800;0.0400535800;0.0162150800;-0.4201900000;0.0861860000;0.6931620000
113;0.9239508600;0.0976089800;-9.6892178600;0.0504886200;0.0644614600;-0.0071579200;-0.4230470000;0.0859360000;0.6936010000
114;1.0203622800;0.2577723400;-9.9872907400;0.0804707400;0.0435071000;0.0224743400;-0.4221120000;0.0880680000;0.6932090000
115;1.0117304400;-0.0326389000;-9.9819311200;-0.0575995000;0.1173608800;0.0219578800;-0.4251380000;0.0885690000;0.6906000000
116;1.0568761000;0.2718853200;-9.9576682800;0.0987457800;0.1291571400;-0.0028890400;-0.4295540000;0.0882260000;0.6901480000
117;1.0122047600;0.1122923200;-9.9078519400;0.1024531200;0.1679004600;0.0067718000;-0.4314550000;0.0918300000;0.6856290000
118;1.1347684600;0.0366284800;-9.3881697000;0.1324087800;0.1469245400;0.0194383000;-0.4362920000;0.0948220000;0.6851370000
119;1.0697386000;0.0671280400;-9.6224906400;0.1359220800;0.1434749400;0.0319587800;-0.4381970000;0.1001580000;0.6806050000
120;1.1409934200;-0.0877070600;-9.1768454400;0.0434463400;0.1053617600;0.0141345400;-0.4404500000;0.1032700000;0.6796630000
121;1.2013300600;0.1239249200;-9.5626165600;0.0160377000;0.1383123000;0.0398781600;-0.4439700000;0.1058770000;0.6781220000
122;1.2710502000;-0.3433361400;-9.0678224000;-0.0135779000;0.0868711200;0.0445312000;-0.4460380000;0.1049050000;0.6754240000
123;1.3593795600;-0.3357401600;-9.3303820400;0.0202693400;0.0987771400;0.0355916400;-0.4499480000;0.1075060000;0.6742820000
124;1.3151286400;-0.2279460400;-8.9570383000;0.0308308000;0.0524839000;-0.0133427000;-0.4510800000;0.1080670000;0.6736800000
125;1.3080893000;-0.2562954800;-9.1181689200;-0.0119726600;0.0266971600;0.0108348800;-0.4516990000;0.1082400000;0.6724120000
126;1.2867684200;-0.1686687800;-9.1982065000;-0.0282445800;-0.0293578600;0.0164150000;-0.4527270000;0.1064870000;0.6736250000
127;1.3018114200;-0.2545873400;-9.5350628800;-0.0547839600;-0.0365451800;-0.0041561800;-0.4480380000;0.1077590000;0.6740810000
128;1.4191311400;-0.2259644800;-9.6656273000;-0.0687734600;-0.0264002200;-0.0426407800;-0.4457830000;0.1035820000;0.6750300000
129;1.2604720800;-0.0916574400;-10.2510205000;0.0722485400;-0.0288110200;-0.0031389400;-0.4450290000;0.1048720000;0.6762930000
130;1.3915715800;-0.0644820400;-10.0450764400;-0.0455161000;0.0425437600;0.0107123800;-0.4458520000;0.1038150000;0.6762680000
131;1.3027875000;-0.1809364200;-9.7978547800;0.1501242400;0.0969866800;-0.0241168200;-0.4476750000;0.1057160000;0.6756280000
132;1.2733287000;-0.2027149600;-9.7397143200;0.1410729600;0.0886949000;0.0089728800;-0.4487150000;0.1096240000;0.6743160000
133;1.2720419600;-0.2264074400;-9.2572005400;0.0692311200;0.0809362400;-0.0277242000;-0.4518150000;0.1120900000;0.6729310000
134;1.2440394400;-0.0800552200;-9.4831728600;-0.0345998800;0.0879226600;-0.0144932200;-0.4514870000;0.1130600000;0.6714190000
135;1.2576006800;-0.1971877600;-9.2717466800;-0.0100440200;0.0547663200;0.0124979400;-0.4536520000;0.1107380000;0.6694160000
136;1.4132893600;0.1656984000;-9.5387976600;0.0226125200;0.0391059200;0.0430171000;-0.4543270000;0.1120700000;0.6696560000
137;1.5079916600;-0.0373056600;-9.8099920800;-0.3028298000;0.0852149200;0.0405837600;-0.4560310000;0.1083890000;0.6685100000
138;1.4915560800;-0.2996261800;-9.5485437600;-0.1590814400;0.0842643200;0.0407807400;-0.4584000000;0.1019110000;0.6676340000
139;1.6380670600;-0.1343197800;-9.4147179000;0.0239972600;0.0803257000;-0.0357915600;-0.4577260000;0.1009780000;0.6673920000
140;1.4750675800;-0.4034483600;-8.9715932600;0.0521301200;0.0434326200;-0.0248831800;-0.4585300000;0.1016420000;0.6677690000
141;1.4311077200;-0.3023946800;-8.7299301600;0.0716095800;0.0058858800;-0.0693781200;-0.4598660000;0.1014390000;0.6659220000
142;1.3948183200;-0.2152285800;-8.6638193600;0.2434829600;-0.0791908600;-0.1036330400;-0.4607760000;0.1048830000;0.6669650000
143;1.3580575400;-0.0423183600;-8.2461159200;0.0672574000;-0.1612080400;-0.0954647400;-0.4561570000;0.1069220000;0.6686540000
144;0.9760711800;-0.2878407000;-7.8191250200;0.3694266800;-0.3119291000;-0.1766646000;-0.4501830000;0.1102180000;0.6725960000
145;1.0119901400;-0.2746832200;-7.5481746200;0.3498835200;-0.4445672000;-0.1242728200;-0.4391550000;0.1195290000;0.6787680000
146;0.6757903600;-1.0193715000;-5.8588819800;0.1795409000;-0.6918496200;-0.2753937200;-0.4230370000;0.1208650000;0.6874120000
147;-1.6792966400;-0.8613641400;-4.3179819200;0.8622628000;-1.1243246000;-0.4595857000;-0.3964670000;0.1296680000;0.7016650000
148;-1.1824748600;-1.0669681400;-4.7470367000;1.4530852000;-1.7000932200;-0.4446534400;-0.3575330000;0.1593650000;0.7168160000
149;-2.6700002000;-0.0561814400;-3.9326547400;0.9860250400;-2.2269539600;-0.3993264800;-0.3043350000;0.1872590000;0.7342090000
150;-4.0020701000;-0.6986175000;-4.0346933200;-0.0533629600;-2.4735895800;-0.4400572400;-0.2366710000;0.1905600000;0.7542970000
151;-4.9338599800;-0.9167272800;-5.7398639200;-0.3446973600;-2.8094277400;-0.2952602800;-0.1559940000;0.1805020000;0.7759720000
152;-6.7918449200;-2.0595542800;-6.7706210600;-0.6239748200;-3.1490379200;-0.2935335200;-0.0538620000;0.1654810000;0.7957860000
153;-8.8324587400;-1.5240156400;-7.6748357000;-0.1757688800;-3.0076621400;-0.0667262400;0.0459230000;0.1518950000;0.7978300000
154;-9.1127309000;-1.9658604000;-7.3873027200;-0.0951736800;-2.9070808200;-0.1242826200;0.1329610000;0.1435570000;0.7878680000
155;-10.9745280400;-1.0872835400;-9.0923929600;-0.1692087600;-2.8671752200;-0.1381604000;0.2223220000;0.1381320000;0.7677650000
156;-10.8183572000;-1.2976719000;-7.6299174000;-0.8539455400;-2.8788274200;-0.0791183400;0.3095040000;0.1170870000;0.7399600000
157;-11.6055921800;-0.6543999000;-7.1124597600;-0.2583574000;-2.6107258800;-0.2171395800;0.3901830000;0.1089790000;0.6991020000
158;-11.3447112800;-0.7895889400;-6.5116707600;-0.1766185400;-2.3180743600;-0.1092131600;0.4562530000;0.1061710000;0.6598250000
159;-11.7523981400;-0.5246361400;-6.5788585800;-0.1451703400;-2.2374536800;-0.0988251600;0.5151940000;0.0961790000;0.6179680000
160;-10.7166616200;-0.8524775000;-6.5731363600;-0.3089048200;-1.9646520600;-0.1001295400;0.5655000000;0.0901960000;0.5739390000
161;-10.6456322000;-0.8707123600;-5.7828800400;-0.3423267400;-1.7854022200;-0.1992310600;0.6071770000;0.0868840000;0.5328570000
162;-11.0535915000;-2.3768449600;-6.0297939800;-0.4070243800;-1.5535254000;-0.3568170200;0.6342060000;0.0904240000;0.4901690000
163;-11.0208350000;-2.3399362000;-4.4203801600;-0.3908102800;-1.2736070200;-0.3338223000;0.6584340000;0.0900230000;0.4563670000
164;-12.1432662400;-0.9626755600;-8.8517941400;-2.4776781400;-0.4443427800;-0.4056553200;0.6785550000;0.0740180000;0.4347980000
165;-9.8924796600;-1.2332290600;-3.7903087600;-0.6923229600;0.0771181600;-0.2826780600;0.6817030000;0.0610170000;0.4317070000
166;-9.6632037600;-0.9106797000;-1.3657711200;-0.1774427200;0.5353857600;0.2005579800;0.6773850000;0.0517060000;0.4427810000
167;-8.9214505800;-1.3544266400;-0.8364741000;0.6111329000;0.5211120600;0.0408934400;0.6589950000;0.0556100000;0.4629900000
168;-8.9672704800;-1.5230728800;-0.3333009400;0.7206694600;0.1116817800;0.0857059000;0.6540620000;0.0664330000;0.4685090000
169;-9.1796355000;-1.7457063400;-0.5265050000;0.6714391600;-0.1533406000;0.0876384600;0.6619890000;0.0772830000;0.4632280000
170;-9.3312424800;-1.7704484000;-1.3030246600;0.4797256800;-0.2125806200;0.0393342600;0.6635210000;0.0843790000;0.4563370000
171;-9.6600305200;-1.6958841200;-1.1295146800;0.2663140200;0.0022412600;-0.0360875200;0.6673590000;0.0916630000;0.4514700000
172;-9.3531160800;-1.9360027400;-1.6260522600;0.1622488000;0.1652407400;0.0184926000;0.6633240000;0.0951900000;0.4505920000
173;-9.2743525000;-1.8671058000;-0.8497981800;0.1390747400;0.1718753400;0.0273988400;0.6603790000;0.0991080000;0.4545850000
174;-9.1868345800;-1.8175638600;-0.7025463200;0.0623750400;0.0762910400;-0.0062426000;0.6596370000;0.0983430000;0.4585630000
175;-9.3835793800;-1.7287268600;-0.7327136600;-0.0504945000;0.0284621400;-0.0258710200;0.6575270000;0.0984550000;0.4601330000
176;-9.3891575400;-1.6393949600;-1.2733590800;-0.0954814000;0.0458012800;-0.0581924000;0.6569610000;0.0988680000;0.4598320000
177;-9.1556705800;-1.7425850400;-1.3600185200;0.0339021200;0.0250292000;-0.0346724000;0.6574260000;0.0997030000;0.4583260000
178;-9.3024128400;-1.7136368200;-1.0391586800;0.0470752800;0.0423095400;0.0153154400;0.6574470000;0.1002250000;0.4587370000
179;-9.3174137000;-1.7213592200;-0.8930563600;-0.0444038000;0.0065297400;-0.0186151000;0.6584420000;0.0989330000;0.4618230000
180;-9.3827052200;-1.6696554000;-0.9809751000;-0.1227116800;-0.0422419200;-0.0256701200;0.6582000000;0.0984550000;0.4598840000
181;-9.3452878400;-1.5820071400;-1.1848935000;-0.1402497600;-0.0070677600;-0.0294186200;0.6583420000;0.0961880000;0.4599070000
182;-9.3017895600;-1.6189257000;-1.1189836000;-0.0674328200;0.0226478000;-0.0035231000;0.6596610000;0.0946050000;0.4588670000
183;-9.3898719600;-1.6549583400;-1.0101869400;-0.0276438400;-0.0003831800;0.0028792400;0.6595400000;0.0936660000;0.4591450000
184;-9.3898415800;-1.6404945200;-0.9954663600;0.0293245400;0.0182966000;-0.0167854400;0.6599230000;0.0935440000;0.4586100000
185;-9.3018532600;-1.5974029400;-1.0530247000;0.0789674200;0.0145853400;-0.0059682000;0.6598130000;0.0948620000;0.4591470000
186;-9.2580374600;-1.6193941400;-1.0894023000;0.1455241200;0.0141463000;-0.0040846400;0.6597930000;0.0971340000;0.4588540000
187;-9.3899856400;-1.6407258000;-0.9369623200;0.1650133800;0.0301673400;0.0226752400;0.6574940000;0.1000020000;0.4570840000
188;-9.4042113200;-1.6111592000;-1.0392635400;0.1206223200;0.0162582000;0.0119462000;0.6590290000;0.1007730000;0.4575550000
189;-9.3612559600;-1.8003276200;-1.0328553200;0.0533600200;0.0393401400;-0.0061210800;0.6605010000;0.1015080000;0.4594030000
190;-9.2730902600;-1.6704511600;-1.0020882200;-0.0264737200;0.0388677800;-0.0205143400;0.6587490000;0.1029080000;0.4575280000
191;-9.2727776400;-1.6050724200;-1.0089746800;-0.0266814800;0.0225929200;0.0117325600;0.6585490000;0.1030060000;0.4588990000
192;-9.3163219800;-1.5466026800;-1.0162374600;0.0671917400;0.0002675400;0.0351908200;0.6577050000;0.1011620000;0.4584650000
193;-9.4112594800;-1.5386058800;-1.0095920800;0.1639814400;0.0056526400;0.0299282200;0.6594160000;0.1021120000;0.4571460000
194;-9.3309367200;-1.6113708800;-1.1337825800;0.2688042000;0.0206985800;0.0282220400;0.6589740000;0.1049260000;0.4566940000
195;-9.3604092400;-1.6403828000;-1.0830009400;0.2909414200;0.0224880600;0.0425418000;0.6591460000;0.1108300000;0.4550010000
196;-9.6221770400;-1.5354522400;-1.3768363000;0.2271728200;0.0028576800;-0.0057535800;0.6603480000;0.1133620000;0.4544790000
197;-9.9097521600;-1.1581003000;-2.5613172200;0.1456270200;-0.1269051000;0.0643595400;0.6611650000;0.1178160000;0.4519950000
198;-10.0953857200;-1.3587513800;-4.6848860800;-0.3409939400;0.0453828200;0.1960450800;0.6651120000;0.1096090000;0.4486260000
199;-10.4716459400;-1.9554939600;-7.2512748000;-0.6790910000;0.5268019400;0.2103746400;0.6593760000;0.0993370000;0.4563370000
200;-10.7920814400;-0.8655428600;-8.6142029400;-1.3738335800;1.2279909600;0.4262431600;0.6429930000;0.0678460000;0.4844770000
201;-11.4754481800;-1.5009787800;-8.1335276400;-0.3655762600;1.8804053800;0.3443004600;0.6116570000;0.0424200000;0.5254960000
